,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
SIVA1,6.88513095395212,6.76150204912549,8.36254935713984,10.4087080246301,8.20937324912049,5.64323087578424,9.23071028985458,8.70287748559302,9.04229180347941,6.39571868959307,9.21655905832076,5.53818457383375
CDCA4,4.95547021364979,3.04385920024338,6.58983902294607,10.7590869206257,6.14615087788258,6.05103366286614,6.84060888709021,7.23584263240826,7.90397424055501,4.17317618066493,7.9670595276876,0
SERF2,9.88627321406268,10.3206622260646,9.76322539149366,9.80774145910949,9.50363975552777,8.39096544477523,10.3610769296544,8.62582489299717,10.1344959966217,8.91032562997926,9.79020376695522,10.2938630854381
C15orf48,0,4.78513826222064,0,5.25516015526331,0,0,0,0,0,0,0,0
ANXA2,9.87589974432461,10.1895251263952,10.2198498152738,9.48121956759019,10.5350450730569,10.2127198676889,10.4867970733367,9.9570440900405,9.55633664564926,10.3839006829556,9.27236987986052,10.681083536551
PPIB,8.95128155918952,8.65104249677665,9.1295870893124,7.22654641421314,8.87697543528964,7.42125514454814,9.73741390269636,8.70287748559302,8.8349107994253,6.77159497937043,9.06787393565531,9.08129987806935
RPS17,8.97923988538935,9.44690592116246,8.98832279055316,9.12863944975215,9.18959318758743,7.75689378133677,8.95234481064645,9.03634469419041,8.92972253337922,8.72794792229964,9.59420892609475,9.11255015275839
MRPL46,4.41556479039735,3.83653614959722,5.70953518436608,5.55599952146841,5.72189292150851,0,6.33691099594191,0,6.60380132615011,6.91030414162571,5.16163991022087,6.13322160279765
HAGH,6.22140393174114,6.94239937205849,7.16980041148318,6.21910009705338,7.19118942546437,5.19823355653755,0,6.20742199340878,5.38003221979051,7.72452509141544,5.45567065315947,4.37635711934705
FAHD1,0,6.83964999949592,5.63166042663752,5.6607226580592,5.70028708660877,4.55141773929247,4.03147591614999,6.63673979576304,5.58680444128601,6.98069483386653,4.46193076837107,7.34089183799496
PKMYT1,4.2043955376972,6.22259670512194,7.00456416156608,9.85816455455852,7.41327793762343,5.42074039222528,6.22292029333504,7.30936457173817,9.18167388553145,6.36095227311862,8.1872937081203,5.07119568773374
MT1X,4.95547021364979,6.59123157278386,4.92271081448134,5.7583558420405,4.87002470062277,0,6.89124517250136,0,5.34249408275004,0,4.35189855842239,7.1432262668801
GABARAPL2,5.53994635139648,6.89925677539574,6.65689643098763,0,7.34530175888398,7.22858555875462,7.02197363078338,1.57054010331741,7.70388730608609,0,6.8667817412815,7.35837802614441
RPL13,9.71561570067005,10.9464501183073,10.1827862248571,8.7288348076468,10.1259135616222,8.70499583770694,9.56878077544799,9.41505504820908,9.79389279165524,8.79785031995874,9.41257622976128,10.461007117863
RNF167,4.9998201249671,3.24104163978872,5.00737297580569,6.49881665563982,5.27267554389942,3.48591872390098,4.03147591614999,2.78878521854311,4.41426644548423,6.06948007179504,4.51395193690214,0
AURKB,0,0,0,8.77622509176459,0,0,0,0,8.46307614024803,0,5.40146414575904,0
RPL23A,6.08396106980693,5.91129267230757,4.63408561082746,4.91750273187144,5.01708588621377,5.23778356737849,6.52503466513769,6.94427106312741,6.04972019592745,4.647160856548,6.5921700179192,7.19280431269762
RPL23,9.74359707908343,10.2693463452591,9.66890736562383,9.31266338725706,9.35945903517764,8.77723509551929,10.0222021392422,10.1841237262722,9.60668460326028,9.65986280001623,10.4947775644639,10.2311784067834
KRT14,0,0,0,0,0,3.34815272185581,0,0,0,0,0,0
KRT17,4.76303352679981,0,0,0,0,0,0,0,0,0,0,0
MLX,5.44690180487581,7.66324884424274,4.68637993841315,6.54058464189804,5.21289669392492,5.7289946928727,6.22292029333504,2.78878521854311,6.78262744361454,0,6.56776575413906,0
COL1A1,2.54674055750149,5.43542278527867,5.26978367311695,6.07494358034699,5.67835275643098,5.07262986059643,5.2421068835457,4.93321301121428,1.04933488767123,4.58826143678028,5.65416972234432,4.68432508998425
SOX9,7.02044851393204,8.41619059252653,7.47493309773037,4.73765909565504,8.84287188015079,8.30047902924453,5.31810172857486,5.86132534654727,5.7956721804195,7.63278145294867,5.16163991022087,7.49902899818506
RPL38,8.67522055215871,8.79921389888659,7.25017378073411,6.36572688142238,6.79226068160796,7.51276404138902,9.05862600187623,8.42545781178671,8.91381386049733,6.87377753095037,9.49415921050345,8.15322057214857
AATK,3.12911856065082,0,0.938539453487952,0,2.69859972289714,1.60443379015114,0,5.86132534654727,0,5.17327169275712,0,0
AFG3L2,4.41556479039735,8.48102426222227,7.05515791760414,7.51196938040863,7.88961807500841,6.29552150317053,6.54098025924109,7.07650355094488,8.01551372672329,8.68642841554961,7.30356993789668,7.75149869320231
CCDC68,0.977188561206484,0,0,4.4172780750927,0,0,0,0,0,0,0,0
BSG,9.00122287888755,9.44190374842601,9.94458672710076,8.38729941511579,10.1520123271472,7.7636835852373,10.1984281323424,9.40251007027493,9.37533666652754,8.1429813576091,8.98275244702263,10.0614034326707
GIPC1,4.12652942480347,5.99563890258562,7.01482585031361,6.30239152630452,7.71208108948586,5.15756868808106,5.20255360652411,8.69604030094278,6.32460519510482,8.1783559830171,5.65416972234432,2.98534308181042
DDA1,6.46231870039367,7.05151102762926,6.70838488654271,7.11116111027744,7.85092134906746,4.98237567708231,5.55639093479989,7.57088222906318,5.55433549682236,8.39144921942592,6.88664898252962,3.98429043904333
UBA52,8.88779684718899,8.32132128089748,8.46714078587992,8.83335436700899,8.62510401744606,6.40380145509806,8.9373627038486,8.65432243363779,9.08269516124025,8.63279013508233,9.00791361026863,9.1755586636242
MEF2B,4.2043955376972,0,0,0,0,0,0,0,0,0,0,0.991642860253225
POP4,4.59973482165042,6.76150204912549,6.04609099233964,0,0,0,5.3546488753097,0,6.22498006328394,0,5.37357748793759,0
ARHGAP33,0,0,0,0,0,0,0,0,2.66627429953909,0,1.38864071425221,0
PLD3,6.74884743055551,6.19907191178946,6.30213424335417,7.11116111027744,6.2686492802062,3.9340774096171,5.98721141779069,6.66502463974862,3.54791310330226,0,6.73051382712085,6.09200582226004
BLVRB,0,6.19907191178946,0,5.93578909604464,6.47358309294715,4.27551926693385,0,4.83704628510831,5.18173833559132,5.00333475264908,6.25269986284208,7.5379155613295
JOSD2,2.95984011779028,3.83653614959722,0,6.39638150709681,3.67445627680123,0,3.19978560427549,2.30460383552026,0,0,1.38864071425221,6.04957784896967
RPS9,8.90247245664993,9.12049414339023,8.25844098232163,7.83651369197609,8.13884522743377,7.1269309855323,8.70235359398916,8.13320675436651,8.31104144197621,8.71424042528546,8.50903288086496,9.25705986529626
RPS7,6.69591428398783,7.02499695950628,6.66994183992057,6.87037023755223,6.47358309294715,5.27627822225024,6.64792150010709,7.25457735229833,6.99106725736412,6.17331944643209,7.14764990132013,7.21216811869839
CYP1B1,5.20316736507029,0,0,6.39638150709681,6.06394688204811,5.55204461634582,0,0,1.04933488767123,0,0,4.30600791318031
TMEM37,0,0,0,0,0,0,0,0,1.04933488767123,0,0,6.25024252235624
MZT2A,5.24061056513086,1.14262491429794,4.52344194986562,5.7583558420405,5.63345755982849,3.48591872390098,6.47611235522678,5.59346770575335,6.48823810439268,2.81030587924663,4.95134981399727,3.89125123473614
GORASP2,8.87891928569742,8.48589284272843,8.56814770725074,8.99731434023102,9.36976067530553,8.37774901916633,8.29082955640633,9.44798461173813,8.57655570216444,5.17327169275712,8.51542730808555,8.83189654190115
COL5A2,5.76219978176207,5.07087175272999,7.20607577623984,0,6.02970733779678,0,0,0,5.55433549682236,0,8.33197504645778,0
FN1,2.54674055750149,0,0,0,6.3262066561757,5.61347127497688,0,0,0,0,4.35189855842239,0
RPL37A,9.78853286480128,10.038653656324,9.63271846962008,9.43582689056085,9.0809285915763,8.84922447041069,9.86165009437256,9.60222115953795,9.44783379628594,9.42339735580812,10.3158478890122,10.2429940439343
TUBA4B,0,0,0,0,0,0,0,0,0,2.00258241746694,0,0
FARSB,4.81360211567834,7.54693176667992,6.84117788691149,6.21910009705338,5.3016610545669,5.58308484681712,7.83430127285966,5.59346770575335,6.28557675138365,6.28880033714617,8.3210657582239,8.07076185559069
CPXM1,0,0,0,0,0,0,0,0,1.04933488767123,0,0,0
CST3,4.47960290840922,0,0.938539453487952,0,0,0,2.61297481387861,0,0,4.5268546630532,0,5.62743039277634
ENTPD6,3.95692831956696,7.23620680115618,7.54741243829784,3.01506874952756,7.34530175888398,7.49655199488536,8.05579035099479,6.89735579403347,7.03878965965302,4.95752759695321,6.38429600302379,7.09188365852628
TPX2,0,0,5.73458651515081,8.95160171271382,5.4121084448082,0,0,6.48634672473344,9.05685181065176,0,6.65143349286911,0
RPN2,8.60158558854687,9.529391947994,9.53450182793309,9.85402929094496,9.84006566344838,7.89317172390262,9.9508878779309,8.47422753124146,9.44340790633608,9.42550195144956,8.54698110137064,9.72303735746748
SNAI1,0,3.56929816195387,0,0,3.58296906655991,5.35031674098123,2.83615964932786,0,0,3.17298513750864,0,0
AURKA,0,0,0,1.87046288763933,6.40845356705916,5.02820843509402,4.89038708374106,6.28236930168018,7.85149129907181,0,3.30753823492077,0
BACE2,9.17083502681858,8.39045763645128,8.88022361314289,8.23873844928829,8.42559332049509,6.50451886687218,8.99637963848229,7.30936457173817,8.47613485559665,8.12755118594351,7.10588683414342,7.86595151906202
CSTB,9.2161815837885,8.47123753308422,8.47830747108767,7.49081814488239,8.83049399190996,8.23358271936414,9.46604400041607,9.92231407295193,9.38460055513874,8.19818731734981,8.73406148071653,10.1755442529539
IFT27,3.86401321800044,4.90630217367183,3.69104615681672,0,5.58712027409939,4.88609620880177,4.7872088135702,0,2.07338377137902,0,2.90174057602754,3.89125123473614
CENPM,0,0,0.938539453487952,7.3724552630827,3.58296906655991,0,5.49222781086722,4.06705964685785,0,0,2.54965835678114,0
RPSA,6.72262361135146,7.42040769185183,6.97333374970053,6.63358313746815,7.07006970842149,6.68703539721512,6.86614917495892,7.58575434438314,6.68102293678005,6.60331959456891,7.59074247438111,7.90216993572751
RPL14,6.24001183256815,6.92816137595349,6.14283426805781,5.25516015526331,6.47358309294715,5.35031674098123,5.73335192083989,5.86132534654727,6.48823810439268,6.94592875016971,6.88664898252962,7.1432262668801
KLHL18,3.28060419852085,6.76150204912549,0,6.52679590451186,6.02970733779678,0,5.58743317704291,2.30460383552026,4.26174018477148,0,0,7.10229939555836
SPINK8,4.47960290840922,4.1626556138888,4.12916472519802,2.18332719684351,4.66223132880189,0,4.7872088135702,0,4.48487992985528,0,3.18453318380997,4.73874886645451
ASB14,0.977188561206484,3.95362687354949,2.22229384555422,0,2.048976531023,0,0,0,0,0,0,0
PROS1,0,0,0,0,3.26751156930657,0,0,0,0,0,0,0
ALG1L,3.12911856065082,3.70909606671907,3.7899605392245,0,3.48528509842576,0,0,0,2.40007390882571,0,0,0
RPL39L,2.95984011779028,3.56929816195387,2.48102369995585,4.08227618763274,0,2.83234150772061,6.29990588174542,5.95593871093727,6.58784831533231,0,5.31613302829903,4.84179931039369
TCTEX1D2,3.12911856065082,5.72618859428955,3.7899605392245,6.35015179924268,5.3016610545669,3.72733054294172,3.61574636118298,0,6.36260557420856,2.81030587924663,3.18453318380997,4.071691336206
FAM200B,5.20316736507029,0,2.7003335593274,0.914946843824564,3.7604862539382,0,3.35215807167605,4.37166958678595,5.68004437124643,0,0,0
GNPDA2,4.9998201249671,4.06192364824904,5.65808850598351,5.71036499803477,3.91853445989106,0,6.71972861401789,0,5.68004437124643,0,4.16931143672517,4.44343483994217
AMTN,3.12911856065082,0,0,0,0,0,0,0,0,0,0,0
HELQ,3.28060419852085,5.79056516682841,4.92271081448134,7.14765711506248,3.67445627680123,0,4.27973112961196,0,0,0,0,0
C4orf3,8.20682927074247,6.85478415994816,7.88047897522325,8.51151680436893,6.39506725193104,6.8490331822766,7.4679866148757,6.69276558979112,8.19472787400233,7.99211334799007,5.80794311123862,8.04938912995216
CCNA2,1.96564614263482,0,0,3.01506874952756,0,0,3.61574636118298,1.57054010331741,7.53944238384552,0,2.73641339766456,1.98744606600347
TRIM2,7.38054704906413,5.30926189491094,6.14283426805781,3.30085528456345,6.60729010299258,3.83440432005738,5.58743317704291,7.27307190016949,4.48487992985528,6.51119905553653,5.84902733038675,6.93756930533265
ROPN1L,0,0,0,0,2.51277920607895,0,0,0,0,0,0,0
RPL37,9.14144285830161,9.4012494468707,8.54355118709758,8.30082090929933,8.97694844386838,8.36441039854989,9.31426754601632,8.60407613732346,8.72250957494321,8.93417248935545,9.95098263308505,9.81456277929613
CETN3,0,0,0,3.01506874952756,3.48528509842576,0,3.48996374015425,0,5.18173833559132,0,4.46193076837107,0
RIOK2,3.28060419852085,6.76150204912549,4.78560399346551,6.18438876103339,4.79046165694279,0,3.7314365541753,6.1283668335555,3.40955109619043,0,5.2865296532498,6.21228051047549
REEP5,8.0782994265294,8.37479462493654,8.455886994126,7.41049734275865,8.39901593034868,6.35067709546302,9.302623022955,8.02824298110293,8.8977278040207,6.36095227311862,8.68385008878652,8.9110496109721
TRIM36,0,0,5.46203879626036,0.914946843824564,0,0,6.54098025924109,5.18835580983679,0,0,0,0
TGFBI,0,0,0,0,0,0,0,0,6.45344541549344,0,5.53334293174915,0
RPS14,8.37199977907382,8.70214262342625,8.59916785693546,8.89368918655753,8.85024795641883,7.43833067618215,8.24775755014893,9.19993569773288,8.91061096597879,9.02857516031896,10.3403665675915,9.31418008681439
ATOX1,5.65534872918833,5.91129267230757,5.49173042322064,6.21910009705338,5.67835275643098,0,4.61713014074182,5.95593871093727,5.85018688906463,5.25127923153546,6.8054837605984,5.44305179398845
MRPL22,1.96564614263482,4.58187234092091,3.47020579378489,6.8260202383868,4.98170195390304,0,6.03303182872512,4.37166958678595,6.43572927317408,4.25118874686842,7.07158349140576,4.23205167550251
HMMR,0,0,0,4.00481535204413,0,0,0,0,3.54791310330226,0,0,0
FOXC1,2.95984011779028,0,0,0,0,0,0,0,0,0,0,0
RANBP9,3.95692831956696,4.34519606310148,2.22229384555422,2.65832520157002,4.56994015165747,5.80994492776663,3.35215807167605,5.33639685262802,2.40007390882571,0,0,0
HIST1H2BL,0,0,0,2.65832520157002,0,0,0,0,0,0,0,0
TUBB,9.21383012625893,11.4608922628146,10.3921025992914,11.6880255840571,10.3566350259042,8.44265268264234,10.2683400032794,10.2718010347222,12.2042341429179,10.6199888509927,10.6517689421201,10.49500122984
MRPL2,5.44690180487581,4.90630217367183,5.75921026224584,6.03653565869845,6.99219571470822,1.60443379015114,6.33691099594191,4.5028236985384,6.53890273176521,5.00333475264908,5.67716655074129,6.28723118710936
CRISP3,2.76802590390751,6.33478917792174,5.30365846329056,3.30085528456345,4.74897181925486,0,7.19318950267072,0,6.57171692524178,0,0,0
GSTA4,5.78772024246171,1.14262491429794,6.81792517356288,0,6.39506725193104,5.64323087578424,6.70565027152149,0,0,6.36095227311862,5.90853992029929,8.64505675628926
GPR63,0,0,0,0,0,0,0,0,0,0,4.98859632219681,0
CENPW,4.41556479039735,0,0,7.4548620389071,5.15053340144642,3.61166830142447,5.73335192083989,4.37166958678595,7.31557687690001,0,2.33508209733235,5.40989383925386
CTGF,10.3527889390679,5.69289000594393,4.46476626897419,7.88054713666164,0,12.2600243582805,12.6697163258151,4.83704628510831,7.3725571532254,0,3.96022146822246,7.90811891535455
ACTB,11.7734043537015,12.9503117122944,12.9598312205682,12.8950416616225,13.0606546225864,12.3257330113465,13.4167112502263,13.3548464417042,13.9846335707304,13.930015955915,13.3843011327219,13.0199278029772
ITGB8,6.31213240550043,0,3.96950889819224,4.00481535204413,4.83079158607764,0,3.83853428356194,7.27307190016949,4.9517796018412,9.78315764085262,0.855319487273501,5.40989383925386
ANLN,5.04284723805334,4.42847751628819,7.30973059208768,8.8417319352855,5.51469836685153,5.48788579042308,0,5.65116572042152,8.9733555969848,0,7.93402674313677,0
RALA,6.27652273709509,6.22259670512194,6.95213145175174,6.62065906993747,7.87039945114336,7.96562957657899,7.55693180471719,8.19270466836916,6.78262744361454,7.19324320718365,7.38264708528343,6.112760892178
YKT6,6.86129059420029,6.66176897147661,5.63166042663752,7.22654641421314,5.43844791362345,7.46357090759125,7.01056679470641,8.13320675436651,6.24546306594033,6.15314089191846,5.48202879243347,7.69756283232405
PPIA,8.42174818290219,8.38003454592175,8.78450966880704,8.95417966102591,8.61359174405227,8.05136623706719,10.0600417399752,8.33152562336748,9.74617764083221,8.15824824259846,9.45311182516937,9.62169409675757
IGFBP3,0,8.60255552856159,2.22229384555422,0,2.86319432286341,0,0,8.70287748559302,1.04933488767123,10.2080104276915,0,0
FIGNL1,4.71062784663423,0,5.57730599435298,7.10189100529615,4.70625337322104,0,0,1.57054010331741,7.22565086513709,0,6.74146530284274,0
SEC61G,6.65489960987328,6.17515715215473,6.02593876064981,6.41146797220005,5.4643151088475,5.19823355653755,7.66273921407003,5.95593871093727,7.0849838845352,5.52692941003342,6.81588266817571,7.13310287987105
DBF4,1.96564614263482,6.31303782444977,5.65808850598351,5.58290154486217,4.66223132880189,0,0,6.00101593053067,3.25649805108849,0,3.8018363395028,6.07094779962661
PNPLA8,6.76178272848808,5.58811857022337,4.87844067644556,8.71673994386402,7.0010588859848,6.8490331822766,6.57235226928143,6.24538227737095,4.41426644548423,6.91030414162571,4.03333733519718,4.62776748932545
SSBP1,6.59833404896419,8.11052915557487,7.73909317184969,9.53041934129764,7.74937936640123,6.11614825639871,7.57253059800541,7.80495672194209,8.38675732401656,7.68992603439463,8.5990877801627,9.01393640205826
TRPV6,7.68215149589667,9.91595563836194,8.47830747108767,6.79183946528431,8.38215294565251,7.19883413067824,8.24775755014893,7.69951472247123,6.83762798503982,8.17335526065104,8.28409391172703,8.68024518161271
CCDC25,6.74884743055551,6.45882982068518,6.12399764937849,6.87037023755223,6.43485924031804,4.11487595897991,6.47611235522678,5.65116572042152,6.65062847410271,2.00258241746694,5.55833141110912,5.62743039277634
