,logFC,logCPM,F,PValue
TSTD1,1.24989991150855,12.2705953335563,1.36950169830114,0.257572874648536
DST,1.24262406343283,9.31181107026766,0.294412371854845,0.59424345937846
ABRACL,1.22502912262585,9.80855650443089,0.371758886034138,0.549874886883863
SRCIN1,1.21832023376239,6.95006541672766,0.163652880001608,0.690712149240198
SBDS,1.1909722289041,11.7413491928237,1.4341067463744,0.247049250151264
ARHGEF2,1.18955848738322,10.4428816255263,0.475314266059211,0.499583932140711
FLNB,1.17289658773266,12.1659534039838,0.680473124507395,0.420515515651254
SRSF1,1.16061103431329,11.0142471626225,1.02220682437611,0.325758336803506
HMGB3,1.13572183971466,10.0993371050935,0.395384459639308,0.537596354239148
AHNAK2,1.127861595726,9.24292212261724,0.138872252237068,0.71387525856126
HNRNPD,1.12210803436216,9.63418972136903,0.450349821010277,0.51092150970445
HSP90AB1,1.10116996881599,14.7160560029058,0.551282278092486,0.467634481385379
SLIT2,1.09177267932847,5.54318714258307,0.732815475207504,0.475077530906198
AURKA,1.08801813536869,5.54273674834042,0.731629805879042,0.475077530783877
CD24,1.07883145602095,14.0440233027613,0.567542702506359,0.461243069335143
REC8,1.0763519729033,9.41809005893458,0.328970499224309,0.573556573626458
HINT2,1.03722931902176,9.42984646141338,0.401580422840888,0.534461770059605
TMEM238,1.02368507785765,5.53523287679755,0.710922962264481,0.475077528790195
MARCKSL1,1.02000527105537,10.8663075643722,0.544660659126582,0.470279615470681
C4orf3,1.0106071787599,10.865455942178,0.706757505917234,0.411851032460183
KRT19,1.00266477990615,15.9730660229033,0.401510587656235,0.534496909173669
SLC12A2,0.993217115704952,10.0022165767139,0.356301695285549,0.558204116538922
MRPL27,0.920520281187823,10.4596711772259,0.49918235596192,0.489151464218364
PIBF1,0.905655915087553,7.43488992966712,0.0840909006279684,0.775232835757676
ALG1,0.899072883916913,9.13926772733871,0.172934123493876,0.682567201920056
NIPSNAP3A,0.883737355572559,11.7501676836952,0.4230302683453,0.523868392664435
OXR1,0.881524840183647,10.5820423865812,0.314987735333358,0.581744800134777
NEURL1B,0.862726868019655,8.6779795255427,0.104147408227128,0.750728265808193
FAM173A,0.862238236320601,7.52540160366627,0.0947938197288534,0.761799779942796
TMEM14C,0.858913842147974,11.0636042486003,0.361344260527746,0.555460034141907
RHBDF1,0.849440047266476,8.97346413963472,0.109052455627318,0.745142071393394
FAM107B,0.807967706211356,10.2879003550726,0.321792184623302,0.577730512294336
PDCD11,0.782282996812368,9.70615226026568,0.115776793975152,0.73770700842057
HNRNPL,0.775732435736358,10.0792534138211,0.333068710890863,0.571200920834796
NDUFS2,0.74095327298799,12.3892600588105,0.684903198630329,0.419035432231672
