,logFC,logCPM,F,PValue
ZCWPW1,2.6097714484144,7.86624708360332,0.610704709320225,0.439572782852078
EYA2,2.60052490923582,9.15214684953591,0.796312648911097,0.378055757559051
PCNA,2.59356054580297,12.5190278872477,3.47958121897982,0.0702012746534272
MCRS1,2.58991073429577,9.69716447019714,1.02567690029718,0.31785668805311
SUV420H2,2.58537379132194,7.42189587659716,0.699604180101553,0.408370651290697
L3MBTL3,2.57136319906299,5.9409777153218,1.40640646828574,0.243547592607445
TAF4,2.54489005780654,8.37018866730911,0.70787604637181,0.405639680763048
LAS1L,2.53545512703904,9.99495258533221,1.33374673261575,0.255660168194586
ING5,2.50187569688196,10.1768004832283,1.4629679524481,0.234250540639644
CHD5,2.4898954389186,5.92638949027428,1.34198350187104,0.254434732443752
TAF12,2.47893848985153,10.6046348796361,2.29489832463041,0.138430186702032
SHPRH,2.44647742026194,9.11776287486096,0.790328621924186,0.379834460115704
CXXC1,2.43584623505885,10.3735226907138,1.27288048398585,0.266603634050251
CUL4A,2.42798845380126,11.0213601779937,2.29602962816551,0.138335905462563
DNMT3B,2.40868499729411,8.2027683083335,0.578548169379093,0.451777911903016
FHIT,2.40349138195434,7.42932447445817,0.553887148804346,0.461508324325618
SAP25,2.39625819982722,5.89980664127789,1.29449246428046,0.262858682133873
ANP32A,2.39275143908498,8.56373599179748,0.769180530023516,0.3862186400817
HMGN3,2.37080150966979,10.8289021691039,2.08989434318167,0.156826044526616
SIN3A,2.36047305662508,9.90642739625654,1.1536433988916,0.289851790159071
ASF1B,2.3361821812397,11.7458422958735,1.4946829954112,0.229343311872898
EYA3,2.29889075120292,9.88948347226821,1.10339769370893,0.30044119956724
TAF1,2.29211099437937,8.38889898935624,0.654543755796684,0.423746175327298
ELP2,2.22954469911441,10.2518547160629,1.05781275199282,0.310496231193925
ELP5,2.22191253394682,10.0651388302362,1.03725030085247,0.315179143193285
UCHL5,2.20756635562979,9.9601016108185,1.03372695004747,0.31599105621614
TOP2A,2.16420865024913,10.0136758681018,0.725464805545234,0.399922578718316
ZZZ3,2.14236862751572,10.5737640588367,1.2393881143749,0.27288204822003
ZNHIT1,2.13961791871927,9.86745341178256,0.905022749665323,0.347708773008729
TAF1L,2.13128427774926,5.84815887929694,1.16969903643921,0.286770837225935
SSRP1,2.11635463741711,9.39621477895013,0.769461649116346,0.38613275625272
ERCC6,2.08892531859057,8.78217970450977,0.565773037797759,0.456776926619924
EXOSC3,2.08799836995996,10.0593003888807,0.869306392742281,0.357286748202583
PHF12,2.08664908857529,8.84317394739141,0.592966751298687,0.446239849563194
DMAP1,2.08644294178006,10.3972505797893,1.25935206815896,0.269117027576305
ZRANB3,2.06366705556697,5.83488703571112,1.17936949167473,0.284819335795759
DDB2,2.05691309009446,9.1306312877287,0.587944601458943,0.448156521012811
HIRA,2.05221749336964,9.04341862285633,0.575056948471162,0.453135327222015
KDM5B,2.05189882571107,11.6345704631981,1.75260063975506,0.193798725256628
PELP1,2.03239498235272,9.83504665555922,0.7637133028425,0.387894470832678
