,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
NCSTN,7.04181703752756,7.95770476912552,6.78232792901277,7.49081814488239,7.65144885718189,3.72733054294172,7.17286622826847,7.71312418163367,5.38003221979051,6.67583383185898,3.88320133640444,6.23138637585702
TSTD1,6.14447518959324,6.39814219123221,6.44558061365825,7.12952451499107,6.42171681578437,0,7.29072116839633,6.96716871257769,6.48823810439268,4.647160856548,6.70835827795724,6.97205447004027
C1orf226,0,5.99563890258562,0.938539453487952,0,0,0,0,0,0,0,2.90174057602754,0
MPZL1,8.2533669932555,7.42040769185183,7.94092265563115,7.92852956849857,7.99541647380823,6.15798054381936,8.07781859006977,7.5406700120609,8.33990256308491,7.87994451338817,8.33559322073334,8.1829667208105
MPC2,6.58383919795813,6.12610446953362,6.85266519585524,7.83091379779204,6.47358309294715,5.42074039222528,7.07769295626028,5.18835580983679,7.64343085630116,6.21284910123665,6.91594609519588,4.73874886645451
ATP1B1,6.44638286024989,7.11573963267388,6.95213145175174,7.53281499467191,6.53589895284861,7.07328505305077,7.98761267602127,8.65432243363779,6.0262363827598,6.49525709186477,7.39657041211169,6.49121693879327
MRPS14,5.83744550237536,4.34519606310148,5.49173042322064,7.12037202985851,4.47133902707739,0,6.60305657552674,0,6.09557123626098,3.5881181615279,6.02067084574826,6.55327010652422
QSOX1,7.95419316097189,8.332175684471,9.06932453970736,7.3724552630827,9.67956825127835,6.65817476930254,7.90377308400746,8.60407613732346,7.75478515808013,7.479156312787,8.39228295141847,8.5531370056777
GLUL,9.93276740433194,8.11682013501439,9.05944456778866,8.59647985131466,8.80541499047239,8.38216796077839,9.03630046252782,4.06705964685785,9.14125470653974,9.72795198625759,9.24184503530717,7.98892718135108
ARPC5,7.29414906481751,7.74674794633071,6.43032854509583,6.58117733463851,6.35414652660354,4.02730704228031,6.6914331924895,8.0173140479799,8.48907642806356,7.45463366253187,6.6161683229331,6.79074248416589
CD55,8.28058568937699,8.65537065523399,8.33823991108426,8.09195565164067,7.46544305415176,8.56041283818392,6.14159384718507,8.71645540818338,7.71861369936085,9.9561799749487,6.23730864682118,8.91696216224359
CAPN2,7.77439635108615,8.23720077397033,8.91625191576059,8.01995695947621,9.0809285915763,7.62887355547959,8.83760692271415,8.44189824938548,8.74785656081757,9.99212349990165,7.18823794791919,6.40969782413029
