,logFC,logCPM,F,PValue
TMED2,-0.421457299612803,10.4043448255728,0.521291793328366,0.484304723696697
SPCS3,-0.428382917061084,9.45325348228416,0.252876176794783,0.624278448936658
OCIAD2,-0.450790808514302,7.83611480385038,0.0573010625755327,0.814906582577507
PSMA5,-0.456728273603831,10.3007580371067,0.155705711897336,0.700155653783034
C4orf3,-0.468288117754475,9.50645242182306,0.221070426074086,0.646766298169616
RAE1,-0.476790812600014,10.0808118413322,0.350873247575575,0.564758358051446
DDA1,-0.481485228411661,8.22135577296308,0.214146464958523,0.651924604516463
DCTN3,-0.482415866263925,9.19330119545978,0.0948702292767504,0.763424923707595
PSMD14,-0.485533515752104,9.59313194597848,0.105780070037634,0.75067482887081
CKS1B,-0.489782223521645,7.07406623122353,0.0948348128878,0.763467599834315
CDK4,-0.490827351323754,9.32601796688491,0.259694674761825,0.619692983129658
TMX1,-0.494195816028777,9.47838014473558,0.132153560208808,0.722616399131663
ACTN4,-0.501188707041095,11.4065593205143,0.483515647714606,0.500252053647962
PPCS,-0.515709059001811,9.2866850608618,0.18112002814965,0.67804432880902
MPC2,-0.51698968828988,10.6032268303457,0.647824747887253,0.43675339674246
PDIA6,-0.526089381461805,10.8506542310142,0.218526969958875,0.648649434008056
COQ4,-0.530074338663865,9.68050613290407,0.703203625629763,0.418314779488181
FAM213A,-0.537370981766397,7.92490659542284,0.081366917808017,0.780381024208348
PTMA,-0.55070097519169,11.4130489937844,0.831124559559735,0.380131821593627
HSBP1,-0.572358262203306,9.97861438977398,1.0073009113481,0.335617990361292
RPL4,-0.583624034031659,10.8559758152738,1.24061898430626,0.287448662392538
SFT2D1,-0.592409553251379,10.1317170400093,0.645366420038765,0.437602234539529
PSMA2,-0.594882284248612,11.2147108596857,1.14462048553306,0.306000430744514
PSMB4,-0.598309750741622,11.769293628398,0.661118334275829,0.432209287747861
HOXA3,-0.59853809246195,5.1015052681136,0.0937261811226528,0.764807946651927
MAD2L1,-0.612122018002913,6.78680439906335,0.0672418269666135,0.799848660964542
ANAPC11,-0.616988100650483,9.66642549580838,0.822129450256627,0.382637601703105
VAT1,-0.617275080251226,10.3133952262622,1.0108201331669,0.33480851047263
