,Br61.CTC.18,Br61.CTC.22,Br61.CTC.23,Br61.CTC.34,Br61.CTC.38,Br61.CTC.45,Br61.CTC.10,Br61.CTC.13,Br61.CTC.20,Br61.CTC.35,Br61.CTC.4,Br61.CTC.6
ITGB4,6.31213240550043,7.49957260735795,7.10403735486883,8.43237212464463,3.58296906655991,0,0,6.04472727496392,5.87669073643956,5.04773212801708,6.38429600302379,0
H3F3B,10.7419396228347,10.7590718017538,10.1770865283798,12.0193602058995,10.6129964093256,10.2482536095241,10.8584905522994,11.1538709721627,10.9227404640193,10.7658222564645,9.65339039870824,11.7026308488209
C17orf99,0,0,0,0,0,0,0,0,0,0,4.102925739377,0
TIMP2,3.4176842114365,6.49791484373582,0,0,0,0,0,4.06705964685785,0,0,0,0
ARHGDIA,7.18314082428769,7.15294759142045,7.64973009387107,8.65469623400577,7.74410971612805,6.31414198070368,8.11557675707399,8.3920039834585,7.40022499704686,8.71079310403656,8.47662857893515,7.57578142362285
FN3K,5.65534872918833,5.39458282782152,3.58484749498704,0,6.13008052838179,0,3.61574636118298,4.06705964685785,0,4.58826143678028,4.56416241044603,3.98429043904333
MYL12A,9.84736130057495,9.7719127558064,9.98429312140224,10.1216280486152,9.90643454051128,9.92994592884423,10.6137869999166,10.0671202787135,11.1393372191509,9.60149026098873,8.18328327666662,10.2323643346603
RAB12,3.65804051295115,0,3.20934146827846,0,2.86319432286341,0,4.20163152906875,3.43972875942138,2.89092389247493,4.25118874686842,0,0
DSG2,7.66159333693152,5.55143287183073,5.63166042663752,7.83091379779204,8.29113956245055,6.61377155162722,7.18306365197121,2.30460383552026,7.07357325355337,8.89521866219188,7.32556983766642,8.22646665606494
PMAIP1,3.95692831956696,0,5.98476962740629,6.25299586039625,3.48528509842576,0,0,7.25457735229833,0,7.98642218241051,4.79193170184747,5.37595584071976
MEX3D,0,1.77215897481878,1.50241916096267,0.914946843824564,0,0,1.01687257116206,3.43972875942138,2.07338377137902,4.46271753026143,0.855319487273501,4.93797713029431
FZR1,6.34688426036338,7.0645875427646,6.28527836615346,7.65827153920923,7.76507380332013,5.95937410622992,6.82766716328167,7.75319881049627,7.46279167187903,8.67231873392051,4.23277630190898,4.62776748932545
ATG4D,2.54674055750149,6.10093817648107,6.23349588283498,5.87178141491859,5.8253196626061,3.9340774096171,3.7314365541753,6.20742199340878,6.97888585645389,6.5883688838827,3.96022146822246,0
PRDX2,7.20224554897162,7.62844734967926,8.16478190258639,8.87204007296593,8.70321596253404,4.27551926693385,9.33955939186272,5.18835580983679,9.00673630116517,6.68990934432883,8.7175177651207,8.69063649587695
RPL18A,6.50909652870663,7.29286681328754,6.56211829065506,5.82747544833046,6.52364925614773,5.88659332011584,6.07744165581492,6.74669676080935,6.20420205493311,6.60331959456891,7.0888371153331,6.75157602981283
JUND,5.47858810567444,5.82170730700242,5.40075694464995,6.0558674293545,6.68634641371221,4.27551926693385,5.31810172857486,6.28236930168018,6.41779287093242,5.28875625699917,5.16163991022087,6.17329253706015
PBX4,0,1.14262491429794,0.938539453487952,0,0.835544763064257,3.48591872390098,0,0,0,0,0,0
CHST8,5.1647264248613,1.14262491429794,0.938539453487952,0,0,0,0,0,0,0,0,0
FXYD5,0,0,0,2.84769575152111,0,0,0,0,0,0,0,0
ZNF829,1.96564614263482,0,0,5.28822871256432,0,0,5.64758298310603,2.30460383552026,0,0,0,0
SPINT2,9.96528316850292,9.46674295796038,9.89127866751453,9.30258344155218,10.2537828749895,9.19396598606241,10.1537581745743,9.31596764987525,10.2313811624976,8.99212011593906,9.25909465885439,9.97760699456727
ACTN4,7.53168410074001,8.29382251838762,8.60936143873141,7.51895143868854,8.04339810831224,8.25301455624574,6.45942918053172,9.40670386183322,8.29147486089186,9.11457165013746,8.49292170691547,8.11258026027453
CAPN12,0,2.20897628517018,0.938539453487952,2.65832520157002,2.048976531023,2.345262304423,2.3488302965728,3.68043162641402,1.6503744370058,4.647160856548,2.90174057602754,0.991642860253225
HNRNPL,6.18345225827571,4.84699182945513,6.19791195591046,4.87459963534536,7.28125831108844,4.27551926693385,2.61297481387861,6.1283668335555,6.83762798503982,6.44634617407099,5.02490537742573,6.84136336665459
FTL,9.89216759329317,10.5094140597019,9.15300451801863,7.72016492936853,9.93677687083014,9.08704692009782,9.6259641729639,9.29349584033269,8.01551372672329,6.60331959456891,9.13169820838699,10.3905172077195
ADM5,0,0,0,0,0,0,0,0,1.04933488767123,0,0,4.93797713029431
TMEM86B,1.96564614263482,0,0,0,0,0,0,2.30460383552026,0,0,0,0
TMEM238,1.96564614263482,4.34519606310148,4.12916472519802,0,4.19058930455923,0,1.01687257116206,0,3.25649805108849,3.46256122786937,1.77714742959087,0
ZNF784,0,0,0,0,0,0,0,1.57054010331741,1.04933488767123,3.5881181615279,0,0
SOX11,8.92564727161438,8.23141443088693,7.98855971948004,7.42543767433393,7.018623530137,5.52032182897618,8.59188283866723,7.19762714395796,6.52221143816807,1.00172212515525,6.50488552033205,8.09182257277999
LAPTM4A,9.0807986990986,8.87910344683804,8.10359991735021,8.2680430160644,8.18624489753027,7.59119920736461,8.99926805073104,8.60407613732346,9.32810335946204,8.94594971441073,9.04816276107928,8.96340999251948
SDC1,9.31602542313328,11.635355161731,10.9092051969882,9.22998014220674,11.5226824428192,11.286485335836,10.0433465447384,11.1463667390196,9.79736525538245,11.3455155407014,9.2456961481352,8.58319332470894
HS1BP3,6.38081865972129,3.70909606671907,5.75921026224584,4.08227618763274,5.61047494482349,0,7.39089987064968,0,5.70983166908658,0,5.90853992029929,0
CALM2,9.57612175311941,9.49116173365484,10.1223791356099,10.6662295649157,9.64181292427092,8.42134091874864,10.3733745075091,10.1520080296874,11.0856768398731,10.0909018783182,9.87469814168458,10.0654016231243
SPTBN1,4.47960290840922,7.32582456391506,6.60350217387627,5.97693574118612,7.65144885718189,4.19743240191301,4.03147591614999,6.00101593053067,7.03878965965302,0,6.79500935344297,6.68383885917107
RTN4,7.15400083509591,6.80889690528871,7.60288327535699,5.9970771966114,8.13482405150682,6.86174647146087,7.6480907288259,7.62947237696869,7.62009016718853,7.5032690890484,6.73051382712085,7.59065380414471
STAMBP,5.97709719312694,4.58187234092091,5.73458651515081,7.00575862140735,6.17776431735053,0,7.3462244614993,6.98970861391777,4.67808524667181,0,6.12471160878391,7.8720514171627
TMSB10,10.5295805017627,11.0221350419593,10.9645163002824,10.5711864612253,10.6938004544699,8.90556489637273,11.8684070536246,10.676161487896,11.4335086073107,10.8196239716412,11.4440450424805,11.1945240863679
ANKRD36C,8.65456267861061,7.12824921306535,7.54741243829784,9.5321458188191,7.39321925650037,5.83594949601957,8.43433141116066,6.69276558979112,7.20488258543135,7.12235853510716,5.60704623847877,5.02814198799467
MZT2B,4.04421969541364,4.9632702000304,5.40075694464995,6.87037023755223,5.95868955290824,2.345262304423,6.40818991544755,6.04472727496392,7.17315860629106,5.395677758162,6.25269986284208,5.44305179398845
CXCR4,0,0,5.92072566291883,0,0,0,0,0,0,6.34324975374072,0,0
ITGB6,9.78853286480128,10.6087243397752,9.45947709903466,9.69974356095035,8.89134801742672,8.459478285155,9.39544346674948,6.00101593053067,9.15755851619398,7.0586987820237,0,10.2698082886027
SLC25A12,5.90896045951133,6.07532507842191,6.47560937944856,0,6.35414652660354,0,0,6.38795996813122,0,0,3.62389388645227,5.37595584071976
ITGA6,5.56967383975736,3.04385920024338,0.938539453487952,0,5.86469984854304,3.48591872390098,0,5.47065058574316,7.0849838845352,0,6.47894543174406,4.93797713029431
RAPGEF4,0,0,0,0,3.26751156930657,0,0,0,0,0,0,0
FKBP7,3.12911856065082,0,4.051544224379,0,0,2.345262304423,0,0,0,0,0,5.59829092742562
ORMDL1,5.1647264248613,5.79056516682841,7.03513282007472,7.66458174224584,4.30952095889268,5.58308484681712,6.31852708319505,5.53336568419511,6.71079024398971,0,6.23730864682118,5.23160817649652
FN1,2.54674055750149,0,0,0,6.3262066561757,5.61347127497688,0,0,0,0,4.35189855842239,0
XRCC5,7.75512006986163,8.5935619244922,8.57509894357321,9.61430797865287,8.29474833505008,7.97735982164896,9.01932661885753,7.64375553196421,9.48276045288267,8.55417981418786,9.023699760192,9.46101894151628
EPHA4,6.38081865972129,0,1.90679859175466,0,5.70028708660877,0,0,0,0,0,4.8334678863037,0
PTMA,8.35075407244785,8.68953627184716,8.80830277531873,10.3044744538727,8.96113853908615,6.40380145509806,10.1249550827067,9.20476064704697,10.2681337400609,8.56185379071153,9.31514786548314,9.11512404275407
ARL4C,4.65624654859562,7.1772302501146,5.92072566291883,7.29322267418327,6.79226068160796,5.15756868808106,2.61297481387861,8.53679064875323,0,6.37844020501838,6.32728525953517,5.65599293444944
PER2,5.31270194889097,5.91129267230757,5.08734107018753,0,4.87002470062277,4.61287053411608,5.42507770511574,0,5.09410264078995,1.58725821108045,3.30753823492077,6.23138637585702
VPS16,5.86167985517506,0,6.14283426805781,5.38311609083866,3.7604862539382,0,0,6.66502463974862,7.22565086513709,0,6.50488552033205,0
LZTS3,0,0,4.46476626897419,0,0,3.9340774096171,0,0,0,0,0,0
MGME1,4.47960290840922,5.17100199788564,6.88658831269709,7.80829429371307,7.22184144009354,5.15756868808106,5.52466604620375,6.16843584257508,8.13560045149067,0,5.63080037415722,0
CST3,4.47960290840922,0,0.938539453487952,0,0,0,2.61297481387861,0,0,4.5268546630532,0,5.62743039277634
RBM39,8.848926565279,9.40382418093712,9.4799917027059,9.87049969893822,9.23913103569302,8.60646265249204,9.03911012188917,8.60407613732346,9.33528769374457,8.98642897711048,8.69797389233336,8.70095349943562
CTSA,8.09372768547642,9.08242844096143,8.27561147547546,8.59317568539698,9.37998927725291,7.49655199488536,8.57261975410201,8.87620324045887,7.84479462506926,8.09089239822802,5.84902733038675,0
B4GALT5,3.65804051295115,6.17515715215473,5.73458651515081,4.78476506704221,7.66266412710084,6.47172148655113,4.7327137477878,5.10821919500095,4.34001807161508,5.28875625699917,6.02067084574826,6.53800523773786
SNAI1,0,3.56929816195387,0,0,3.58296906655991,5.35031674098123,2.83615964932786,0,0,3.17298513750864,0,0
ADNP,7.24892899552593,7.38956386904494,5.75921026224584,7.73822675046305,7.95949033758074,8.10581812646485,9.05029435862368,7.30936457173817,7.58032973644384,7.27020641232127,8.1872937081203,7.92582007096079
ZNF217,10.0322046683516,9.65358051205516,8.94067777216162,6.20184882114924,8.90085080344565,6.99466299082017,8.46808247123109,8.94125177012833,6.94171209917641,9.47307916509986,6.34175054077442,8.83189654190115
AURKA,0,0,0,1.87046288763933,6.40845356705916,5.02820843509402,4.89038708374106,6.28236930168018,7.85149129907181,0,3.30753823492077,0
PMEPA1,7.6052947937123,6.57304486292388,6.04609099233964,4.3562136315184,6.84243783369504,5.42074039222528,2.02523543121075,6.45429091078115,5.1385858085035,3.32502644160885,3.42087475132059,0
PPDPF,4.81360211567834,5.21857614857409,4.27289952279381,4.08227618763274,4.61682361354602,2.02188682632457,4.93933483233981,3.88665862565631,5.22363752315493,4.647160856548,5.94689344452848,4.68432508998425
SON,7.65467499777483,6.22259670512194,6.31879545536677,8.4434236629772,7.29573789663338,7.54465162174725,7.47630298492108,7.79219028148836,7.68151197075267,7.25134709131163,5.53334293174915,8.58690671580055
PCNT,0.977188561206484,0,3.88252609429898,4.4172780750927,6.58388339741507,6.35067709546302,0,6.45429091078115,4.09116095734189,1.00172212515525,5.50791399433957,0
GGT5,1.96564614263482,0,0,0,7.352245328971,8.42134091874864,5.98721141779069,0,0,0,0,0
RASL10A,0,4.34519606310148,0,0,0,0,3.02939875235858,0,0,1.58725821108045,0,0
ZC3H7B,0.977188561206484,0,3.20934146827846,3.42498865905305,4.0609652134321,0,2.02523543121075,6.24538227737095,5.61855870255066,5.52692941003342,0,1.98744606600347
