,logFC,logCPM,PValue
DYNAP,6.37779815716672,4.24430024474238,0.271641482847595
SFMBT2,6.36047083502503,4.23028438680219,0.272125388106535
KDM4D,6.34219665281479,4.21924228284209,0.274231384833482
FGF11,6.34138093415789,4.21536798345686,0.274366035166024
KLHL38,6.32406089286643,4.20654717499841,0.274673195287545
P2RY1,6.30870075814018,4.19073637604634,0.276997215176068
ZNF222,6.29886264571535,4.18628439817185,0.277153384683172
DENND2D,6.27362158184847,4.16702864016667,0.27965299141456
CCL5,6.24914796532297,4.15461186588997,0.281966776132993
CLRN1-AS1,6.2411904193177,4.14578998774174,0.282280145300819
PHYHIPL,6.22979567135492,4.14132860118032,0.284368617454189
PKIA,6.22979567135492,4.14132860118032,0.284368617454189
CDC25C,6.22853129384136,4.14004360764404,0.284414412075546
GLYCTK,6.20557051119691,4.12198920140728,0.2850597423966
TBC1D10C,6.17712916963348,4.10268992764228,0.287741728755736
ALDH1A1,6.17306581086544,6.24861459488808,0.0753633642969236
LOC101927377,6.17013050251115,4.10072364001981,0.287812666149531
ATG9B,6.17013050251115,4.10072364001981,0.287812666149531
SNTB1,6.17013050251115,4.10072364001981,0.287812666149531
TOB2P1,6.15149944704691,4.08537096906476,0.290417589349273
RIMKLA,6.14968079796622,4.08692882435497,0.290361104242771
TMEM47,6.1289370124553,4.07299986194878,0.292981372403588
SMPD3,6.12239917480623,5.08717055130797,0.22334650368266
PCDHB17,6.10812160040495,4.05565184408877,0.293614726471228
DSCC1,6.09911462327041,5.7168204751456,0.127930790636473
RP11-665G4.1,6.09883220468675,4.05009354498965,0.29381836688218
RAB36,6.08653248827219,4.04472880463429,0.296197934415172
LOC101928108,6.08653248827219,4.04472880463429,0.296197934415172
MAP4K1,6.07175956513456,4.03212438234127,0.296661835847595
NUSAP1,6.04191348365339,7.90682446527549,0.00939758273127719
C2orf54,6.04077563272434,4.00988030908361,0.299739912542594
HOXA7,6.0160407892722,3.99549685997006,0.302606650555199
ERVFRD-1,5.99778997012331,3.98645464481876,0.302944345972959
ERCC-00012,5.99205662910062,3.97923445176276,0.303214669844104
STARD9,5.97681522297297,4.96941252452652,0.242042442094466
MACROD2,5.96666186700956,5.00358197356802,0.237239645572159
GLRB,5.95128371204629,3.95640284646259,0.306485978300313
SERPINA3,5.93915130497441,7.37289837965814,0.0188202148483035
VCAM1,5.92745595262099,3.94113684080197,0.309562152750636
ASPHD2,5.92745595262099,3.94113684080197,0.309562152750636
GINS1,5.91080860754334,6.34007561551529,0.0738102661864964
MARK4,5.88934504853187,4.94082176233872,0.247413150786922
MSS51,5.86653273863211,3.89961656173409,0.316424218601118
ART3,5.86583092024852,3.89852085966485,0.316466272719168
ITGA10,5.82800230066967,3.87838887528282,0.317241487423631
KIF18B,5.80202927498203,3.8622618421458,0.320657636266602
STK32B,5.79831957502246,3.85639575387731,0.320885440108074
GPT,5.79831957502246,3.85639575387731,0.320885440108074
SMG7-AS1,5.76877641361791,3.83885301167851,0.324472118659095
PAPLN,5.75315120773119,4.89503985725798,0.254589102511424
C21orf91,5.74930077523123,4.8551868268851,0.261479385338246
BTNL9,5.74017449020876,4.81994147971825,0.268178366413442
SLC43A3,5.72464056802023,7.3076067257744,0.0235967192192593
IGFL1,5.6646485962094,3.77877696935138,0.333011187808117
TRPC5,5.6646485962094,3.77877696935138,0.333011187808117
ARRDC5,5.63552952222204,3.76147777097703,0.336988003493244
CDCA3,5.60581047348188,3.74396626708051,0.337688372226294
ARHGEF10,5.53010337863617,5.63161345693738,0.169444812504584
