,logFC,logCPM,PValue
USP4,0.77571143188324,6.38736317919699,0.890014298072862
PDP1,0.775583212923883,5.70974941578416,1
MOAP1,0.775191079667832,7.63333255449624,0.623000598748946
IPO13,0.77277113192447,6.76959821172951,0.82524377886109
ISOC2,0.772359862047161,8.18616842303404,0.673871897817683
IGF2R,0.771193093130686,7.44281840371651,0.657413954234483
PLIN3,0.76978722284725,7.99442964917364,0.649936315392301
CHD1,0.767384885203279,6.77449338890461,0.801493135577086
STIP1,0.76734045085238,7.64397236886054,0.610062312228863
KRR1,0.767286634934858,5.28126958233983,1
ST3GAL1,0.766022053283565,6.07203140596437,0.914162729176337
ALG12,0.764673433264998,6.2786862630518,0.972392271320691
CSAD,0.763046487997487,6.42722080337661,0.876587566846784
SERHL2,0.762451302116635,9.00315599528923,0.593611683372745
ZBTB24,0.762138665024396,5.53475344334908,1
PGAP3,0.761626520212284,6.63561129744341,0.764569107179988
FRMD8,0.758361267183664,5.92264912542916,0.995824227582691
ACAT1,0.756533724250585,7.58645226990905,0.655562462151306
DSTN,0.755789226925233,9.95099137820461,0.521585721436568
HM13,0.755323023169158,8.17466120454121,0.591360345918453
TMEM144,0.754861063010058,5.78210300588905,1
GK5,0.754585381568656,7.17700564611605,0.700332763781009
ELK1,0.754419351840229,6.81100697412586,0.790523721339437
UBE2D4,0.752701695472645,7.07733739066677,0.711234585691907
CPNE1,0.752504880458143,7.13814658475847,0.750078757556944
LMBR1,0.751517077705881,6.91669636676625,0.717156072277597
MFSD5,0.751355393628642,6.29453920155944,0.933709536138008
SCPEP1,0.750749984657068,6.40562667959068,0.839610703666186
NT5C3A,0.749005847162746,6.20058099980855,0.902569998778318
MAST2,0.748165455710571,6.10087852718766,0.917259404395391
RAD18,0.747192554941044,5.12251758305049,1
NDEL1,0.74607938617068,6.91086686095739,0.788049108094051
CD59,0.745897859155524,8.93723814134919,0.536007018852863
PHKA2,0.744985251092013,6.29044782591474,0.855598445839934
UQCRFS1,0.744436583188834,9.03691360548147,0.532608704073598
PMVK,0.744373420363359,7.36757337215069,0.683945885840466
SOCS4,0.74434890806227,6.52066920040641,0.785669914098861
WDR60,0.743171978277253,6.67838439840915,0.818719385158894
PHLDB2,0.74165681088503,6.70140847567056,0.767397875741265
TMEM30B,0.740040848166004,6.61810530444068,0.787804741522855
SEPT11,0.739703501855967,5.87743044821567,0.972841209320413
NGLY1,0.738162881601452,6.05523568702139,0.950501425666984
TMEM109,0.738134011637822,7.94769549172006,0.730927913259097
UBL3,0.735533839811444,6.76165549581354,0.870832589940133
DCLRE1B,0.733881220303532,6.68352515310819,0.855093172134891
ENPP4,0.733284490964477,6.8090978014807,0.875975609138096
EGR1,0.733129692255909,6.58766914655476,0.801890925503341
ZNF706,0.73294734879867,7.27423053865704,0.681842791467441
KIAA0895L,0.732431338926595,5.61138089560718,0.972434163804689
ARHGEF7,0.730852135900307,6.19161288998353,0.85916254288702
BAP1,0.729799708708039,5.48058943429446,1
HSP90AB1,0.728620163867511,11.3908861870518,0.535995031318855
KLF3,0.728522712795212,8.26046958837406,0.634636791444336
LDOC1L,0.728340542639206,5.9261173123119,0.955717918451267
HEXB,0.726300293492298,6.55304308110142,0.883234616807524
SOAT1,0.725646665987305,4.85929627922909,1
CNKSR1,0.72507267263423,6.9173134557728,0.810216268934994
MCMBP,0.724732442341832,7.57454258949799,0.752829890028898
DAPK3,0.72347666149632,7.48784827891935,0.673215507770816
MRPL34,0.722604166767621,7.88461305343389,0.631315612081283
CASP2,0.721564051516441,7.89968124848165,0.685507697013157
SHMT1,0.721265812862607,6.34658756979745,0.974971108931046
TOM1,0.721236287407882,4.83343510707452,1
SUPT5H,0.720860845660851,7.33181139731338,0.725480009432995
SLC26A6,0.719964377725584,7.06857769775758,0.753946882601664
EEF1D,0.719045540249111,9.14193328764369,0.555774720087178
SCARB1,0.717800781920107,6.37475634989294,0.940192348137555
ELAVL1,0.714964198353286,7.91948122964568,0.637363195218838
PF4,0.712914073259002,3.73440795362608,1
DERA,0.712401400254142,6.09286943400344,0.924088548096119
IFT88,0.711795049360681,6.03394818302373,0.926310580078501
TMPO,0.711765200091924,7.91738026609459,0.663977188877964
PLEKHG2,0.710720268740946,4.53698776713113,1
CYB561,0.709680026697184,7.68359296674032,0.692150979834948
TMEM170A,0.709473587547022,6.32548004994017,0.952783204777722
RRAGA,0.708885885285768,7.56323563111402,0.688423821553685
CYBA,0.708869223106808,3.71777404072394,1
NISCH,0.708776656197358,5.99294600726885,0.970638958890588
