,mean,total,tech,bio,p.value,FDR,per.block.Br11.mean,per.block.Br11.total,per.block.Br11.tech,per.block.Br11.bio,per.block.Br11.p.value,per.block.Br11.FDR,per.block.Br16.mean,per.block.Br16.total,per.block.Br16.tech,per.block.Br16.bio,per.block.Br16.p.value,per.block.Br16.FDR,per.block.Br23.mean,per.block.Br23.total,per.block.Br23.tech,per.block.Br23.bio,per.block.Br23.p.value,per.block.Br23.FDR,per.block.Br37.mean,per.block.Br37.total,per.block.Br37.tech,per.block.Br37.bio,per.block.Br37.p.value,per.block.Br37.FDR,per.block.Br38.mean,per.block.Br38.total,per.block.Br38.tech,per.block.Br38.bio,per.block.Br38.p.value,per.block.Br38.FDR,per.block.Br39.mean,per.block.Br39.total,per.block.Br39.tech,per.block.Br39.bio,per.block.Br39.p.value,per.block.Br39.FDR,per.block.Br44.mean,per.block.Br44.total,per.block.Br44.tech,per.block.Br44.bio,per.block.Br44.p.value,per.block.Br44.FDR,per.block.Br45.mean,per.block.Br45.total,per.block.Br45.tech,per.block.Br45.bio,per.block.Br45.p.value,per.block.Br45.FDR,per.block.Br53.mean,per.block.Br53.total,per.block.Br53.tech,per.block.Br53.bio,per.block.Br53.p.value,per.block.Br53.FDR,per.block.Br57.mean,per.block.Br57.total,per.block.Br57.tech,per.block.Br57.bio,per.block.Br57.p.value,per.block.Br57.FDR,per.block.Br61.mean,per.block.Br61.total,per.block.Br61.tech,per.block.Br61.bio,per.block.Br61.p.value,per.block.Br61.FDR,per.block.Br7.mean,per.block.Br7.total,per.block.Br7.tech,per.block.Br7.bio,per.block.Br7.p.value,per.block.Br7.FDR
TAF7,2.26372111929673,0.212284956549823,0.183205855188985,0.0290791013608384,3.39316159348975e-66,1.92992260545005e-65,3.07420342581674,0.0715609051071345,0.0216960625418847,0.0498648425652498,1.64896789758338e-23,8.42888648411512e-23,2.68489061827972,0.0335226945637084,0.0315653330646878,0.00195736149902064,0.422748141172228,0.815619810000921,2.29002642807374,1.71762459051396,1.55055913887688,0.167065451637078,0.326820638249399,0.7498804199595,3.03281560433901,0.0465216693861918,0.0259177266173715,0.0206039427688203,1.55689832444254e-11,1.15638096051438e-10,0,0,0,0,NA,NA,2.9586122347309,0.0304698497891907,0.0163047752183894,0.0141650745708013,0.0391283686063983,0.545527176470129,4.74730644301705,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.5823104837707,NA,NA,NA,NA,NA,3.20721924870223,0.0172980218140256,0.0989715999839988,-0.0816735781699733,0.999827117497153,0.999989875876421,3.07139709062465,0.00136538226789222,0.0461305729157403,-0.0447651906478481,0.999999510662619,0.999999728243791,2.31804654240034,0.20448645205613,0.0409133426708946,0.163573109385235,2.04661556316931e-42,1.15142741519112e-40
FCRL6,0.0594951659455916,0.133707394917283,0.104636194921721,0.0290711999955619,0.0479932050146347,0.138782331085017,0.246004252432854,0.665699014365521,0.479948530611683,0.185750483753838,0.0473609050457033,0.140039027832097,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.348947407023062,0.671374934807313,0.566413418605531,0.104961516201781,0.174914120271893,0.999999728243791,0,0,0,0,NA,NA
PILRB,1.80795948177448,0.573393126638838,0.544332861423844,0.0290602652149938,1.70241216749751e-15,7.15282508426169e-15,1.86724585160827,1.51255311294101,0.83620277189249,0.676350341048518,0.000239515340174088,0.000899114443608479,1.71787950016452,0.950699501744705,0.970022408316065,-0.0193229065713594,0.524957268773489,0.911134434115447,2.26994587684277,1.7531432917819,1.56478573358771,0.188357558194191,0.308081075573791,0.72194993819167,2.55624744769717,0.148627494325192,0.0722371129862916,0.0763903813389001,5.04382644745676e-19,4.39190330118684e-18,0,0,0,0,NA,NA,2.75024907548165,0.00167352750279361,0.0384738919409431,-0.0368003644381495,0.973732143605795,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.02488016153927,NA,NA,NA,NA,NA,1.95641071702983,1.29661807679128,1.36876812713991,-0.072150050348631,0.590398393328501,0.999989875876421,2.53577737594469,0.0410393040944794,0.562530124692454,-0.521490820597975,0.999998545448366,0.999999728243791,2.42583897297588,0.0295769572070212,0.0303084436825774,-0.000731486475556133,0.53271190759872,0.982116007483082
LINC00211,0.0275042670882621,0.0832133178868702,0.0542168619889035,0.0289964558979667,0.0104677201351096,0.0333530998168328,0.275042670882621,0.832133178868702,0.542168619889035,0.289964558979667,0.0104677201351096,0.0351058689736989,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
MYH14,1.47024853661814,0.576308741752082,0.547383899573271,0.0289248421788103,6.83697732966802e-07,2.5579819905155e-06,1.01722867126193,1.51228166595906,1.66543956971272,-0.153157903753662,0.65433683644652,0.924761982134183,2.60454998247746,0.102452539148277,0.0330673478759482,0.0693851912723285,2.14101861451278e-11,2.31541379318657e-10,2.22401133396733,1.66071065733553,1.59549290564446,0.0652177516910613,0.432414362285058,0.884798675816624,3.00228633294007,7.48551424321131e-06,0.0274340720232198,-0.0274265865089766,1,1,0,0,0,0,NA,NA,0.891928802742519,2.38661096748511,1.63901201940763,0.747598948077485,0.177608471708265,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.81837029910461,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.56190943642239,0.0767100731705955,0.48167488057605,-0.404964807405455,0.999988909497396,0.999999728243791,2.40057080636966,0.0243140289080036,0.0317182004926817,-0.00740417158467809,0.786395954840293,0.999662782356121
ATP1B1,2.32595645078218,0.145784122067396,0.116867655141299,0.0289164669260974,0,0,2.6440756002714,0.915611568330452,0.0472420427792823,0.86836952555117,0,0,2.86072214373753,0.116903687083518,0.0291749219650696,0.0877287651184485,1.70107776389096e-21,3.89493949582435e-20,3.39378435829963,0.215333173162677,0.013522766983242,0.201810406179435,0,0,3.17435690965081,0.0872638739448932,0.0209255477712419,0.0663383261736512,7.53212883553596e-155,2.13194408317873e-153,0,0,0,0,NA,NA,2.99715638343891,0.0188370144299105,0.0141657370149899,0.00467127741492057,0.251944727597943,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.76423339341377,NA,NA,NA,NA,NA,2.60441084488055,0.0666467561390044,0.870816866376224,-0.80417011023722,0.999968907541985,0.999989875876421,2.84315095083648,0.0325724597074195,0.153925590475603,-0.121353130768183,0.999965190278148,0.999999728243791,2.74190731670646,0.0046726878760858,0.0189030780473329,-0.0142303901712471,0.994773932274057,0.999662782356121
HDAC8,1.14827733745127,0.873967511865695,0.845192349245033,0.0287751626206625,8.78267267387873e-08,3.3426803555168e-07,1.95459803331203,1.68211972993029,0.631220752189653,1.05089897774063,3.28233848938782e-13,1.48778509829681e-12,1.40839995426793,1.17339382675493,1.0976367030719,0.0757571236830308,0.414146023290419,0.804258462100202,0.493667655464226,1.21853877025773,1.24186732273495,-0.0233285524772255,0.531177891375158,0.98212304528168,2.24583605950441,0.0874810463553822,0.24381566257034,-0.156334616214958,0.99999995756985,1,0,0,0,0,NA,NA,0.649274313964574,1.26467140432251,1.21115010567161,0.0535212986509013,0.464314897611051,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.64751173433779,NA,NA,NA,NA,NA,1.11016717973991,1.00953138507589,1.52316601326808,-0.51363462819219,0.928162595086298,0.999989875876421,2.19799089465584,0.660153117066819,1.0609017278683,-0.400748610801483,0.971661520664808,0.999999728243791,1.42283928360382,1.64378583889341,1.44216520507549,0.201620633817915,0.317211370604765,0.934056861052216
STT3B,2.03645010250383,0.310387042083642,0.281649713457665,0.0287373286259772,1.78764623618559e-144,1.27459122088728e-143,2.88114583216629,0.121770431123952,0.0297176874025956,0.0920527437213562,4.28751056993607e-41,2.56824722550144e-40,2.5762229508177,0.14943285215951,0.033912022724314,0.115520829435196,4.82178247735789e-27,1.56959670161544e-25,2.43254630557987,0.8050103562099,0.871368244112548,-0.0663578879026481,0.624433166882863,0.99998241641373,2.98409398289497,0.00127691138597733,0.0283400390386604,-0.027063127652683,0.999999999999999,1,0,0,0,0,NA,NA,2.57966272802568,0.151419956627282,0.0927361427722141,0.0586838138550681,0.0998126773063813,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.7145264314988,NA,NA,NA,NA,NA,2.02658485410475,1.41989607229533,1.30751010176567,0.112385970529658,0.354679493576689,0.999989875876421,2.58978665457207,0.145844541736557,0.408205302499772,-0.262360760763215,0.999407869852372,0.999999728243791,2.29445771687701,0.309219299297915,0.0447075942608747,0.26451170503704,2.29572793391862e-90,3.71158793021643e-88
RP11-486A14.2,0.0418058338892601,0.105883451378497,0.0771945031940046,0.0286889481844927,0.0343046807894215,0.101923813154226,0.275629829024644,0.835689829129702,0.543439400058857,0.292250429070845,0.0101189426479745,0.0340244744427247,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.142428509867956,0.223144684655272,0.228505631881189,-0.00536094722591718,0.547110811669567,0.999999728243791,0,0,0,0,NA,NA
CNIH3,0.0781996951610776,0.16804346461449,0.139381165039954,0.0286622995745354,0.0126044423382333,0.0397867812894031,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.560993910583307,1.14316886056762,1.03752967266328,0.10563918790434,0.32942327787332,0.999989875876421,0.221003041027468,0.537265785577277,0.356281977736264,0.180983807841014,0.00519069202565546,0.232454986818607,0,0,0,0,NA,NA
CEBPZ,2.05375474851283,0.156408278526066,0.127755042853928,0.0286532356721377,1.19080930415374e-235,1.02479776764464e-234,2.2369476745365,0.721716272274619,0.230406184444945,0.491310087829674,1.68200765113769e-20,8.39843179935988e-20,2.56039307797998,0.04188887046708,0.034438001220073,0.007450869247007,0.24828198873002,0.579455703901865,3.03140542159279,0.247876938670179,0.0291099532850917,0.218766985385087,2.53744675625741e-215,2.89349805010357e-214,2.32800874427956,0.297163208454196,0.177502149860395,0.119661058593801,8.92517848608816e-09,6.16454165318944e-08,0,0,0,0,NA,NA,2.46482894286792,0.0264509006519672,0.241846644367308,-0.215395743715341,0.964478408691479,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.71976635055301,NA,NA,NA,NA,NA,2.8579810494282,0.0577973206056672,0.348523272883219,-0.290725952277551,0.999851057122287,0.999989875876421,2.83797919916568,0.0205685764673692,0.157618885998907,-0.137050309531538,0.999994249272572,0.999999728243791,2.22000337527765,0.150620697669578,0.0581053364793397,0.0925153611902378,3.05589593871876e-08,3.76085783035108e-07
FLJ38717,0.874140568212691,2.66950392886276,2.64088446591918,0.0286194629435817,0.0241842242758131,0.073489972714836,0.50550811099359,1.27802237846202,1.0472834586949,0.23073891976712,0.170737112552506,0.412698338598988,0.69007761026086,0.896323980388533,0.974456091754425,-0.0781321113658918,0.599467497811549,0.971547415591663,0.892064177648537,1.49663650603702,1.43379270778867,0.0628437982483512,0.427581973009018,0.879058413407852,0.911663861405184,1.66226199238442,1.64906670452746,0.013195287856959,0.473352707954323,0.876846410660511,2.90621554229315,16.8921775565325,16.89156722401,0.000610332522512635,0.496370216707844,0.709554105960966,0.668331467134163,1.34000084988511,1.25440388382602,0.0855969660590861,0.44499821539941,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.727338821925125,0.792570208508129,1.22485279806394,-0.43228258955581,0.937037286606571,0.999989875876421,0.257235341164725,0.727870228185456,0.415535019541243,0.312335208644213,7.46563245766645e-05,0.00981588194281274,1.18297074930158,1.60917558824445,1.51788677098517,0.0912888172592763,0.418958292879242,0.934056861052216
TMEM253,0.044545219658863,0.118401969953809,0.0898058591419202,0.0285961108118889,0.042125504802976,0.123279361187567,0.23281714662511,0.596242061389236,0.452096187332176,0.14414587405706,0.0843157227058196,0.232051030541347,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.21263504996352,0.587777638148855,0.445962404087025,0.141815234061829,0.0839607526540005,0.999989875876421,0,0,0,0,NA,NA,0,0,0,0,NA,NA
LINC00892,0.0273823107450897,0.0824770035914719,0.0539530745546031,0.0285239290368688,0.0112263004102293,0.0356340862770013,0.273823107450897,0.824770035914719,0.539530745546031,0.285239290368688,0.0112263004102293,0.0375177857788744,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
CCNT2,1.78882616577185,0.607260554697066,0.578951688879262,0.0283088658178045,4.22574802758275e-11,1.68489083045172e-10,2.22333766190162,0.661939261471974,0.242188808526838,0.419750452945136,3.631126431139e-14,1.66338508835919e-13,2.36838300431671,0.0936889556237295,0.0570954789806272,0.0365934766431023,0.0219993240362903,0.0913022042367963,2.00315760067701,1.47019756856827,1.81745525137568,-0.347257682807417,0.786899804811403,0.99998241641373,1.86906767892175,1.39219361816095,1.09263705097056,0.299556567190387,0.0110025399878682,0.0595906256042508,0,0,0,0,NA,NA,2.84601723405855,0.00486936362305838,0.0248776434369509,-0.0200082798138926,0.948465711103504,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.38907490647191,NA,NA,NA,NA,NA,2.39756364342301,0.714186878169734,1.00285372379311,-0.288666845623374,0.894014480024196,0.999989875876421,2.68733657210263,0.0530621983078635,0.275719058847372,-0.222656860539508,0.999976919186676,0.999999728243791,1.49339826231724,1.68246770304509,1.27668987286148,0.405777830183611,0.139838657163405,0.615577322496249
C15orf54,0.0273189231314148,0.0820955917166166,0.0538160553179832,0.0282795363986334,0.0116394191942571,0.0368602642279503,0.273189231314148,0.820955917166166,0.538160553179832,0.282795363986334,0.0116394191942571,0.038805214379674,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
RHAG,0.0273189231314148,0.0820955917166166,0.0538160553179832,0.0282795363986334,0.0116394191942571,0.0368602642279503,0.273189231314148,0.820955917166166,0.538160553179832,0.282795363986334,0.0116394191942571,0.038805214379674,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
GLRX5,1.59824616603365,0.760520040212485,0.732298351382918,0.028221688829567,3.46670452525858e-30,1.63338477984809e-29,2.11627412842381,1.4326747890791,0.357781911945927,1.07489287713318,8.88442632553014e-39,5.20970088262043e-38,2.36077226771662,0.0470726982621808,0.0595919368205003,-0.0125192385583196,0.745434702119112,0.99913521707492,1.49733970684479,2.27694909758574,2.03092060236998,0.246028495215761,0.306955772360192,0.720365698562698,1.86449702149002,0.575013311028555,1.11483080736793,-0.539817496339376,0.999973843806565,1,0,0,0,0,NA,NA,2.492549083222,0.00535703625283484,0.183110429259441,-0.177753393006606,0.975442072897456,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.60454042884667,NA,NA,NA,NA,NA,1.70279942884136,1.69634526422441,1.55120792199171,0.145137342232695,0.342475875560165,0.999989875876421,2.53443136572787,0.0717176856910402,0.567044726380971,-0.49532704068993,0.99999476202112,0.999999728243791,1.41379865807002,1.50007052000098,1.45849517769271,0.0415753423082688,0.461380950218664,0.954182264948805
ANO9,1.06863253123585,0.986697363058383,0.958510722950231,0.0281866401081525,5.73676895823593e-19,2.49515276822752e-18,0.927467778021596,1.19075225180242,1.59025843624527,-0.399506184442846,0.860965614785161,0.999970699432885,1.99783716472098,1.34445059309444,0.312750474514226,1.03170011858021,1.75952647435277e-25,5.13015893448431e-24,1.91205328202129,1.30132675111453,1.90633691348679,-0.60501016237226,0.906864450523342,0.99998241641373,1.02532741905771,2.10259263254309,2.09490563019344,0.00768700234965358,0.487772989073575,0.876846410660511,0,0,0,0,NA,NA,0.850085900360112,2.16793811397319,1.59519036070217,0.572747753271014,0.233384725344956,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.8694006191178,NA,NA,NA,NA,NA,1.5063456866571,1.32996852026484,1.63826395689533,-0.308295436630489,0.79275281470451,0.999989875876421,0.241868679035607,0.349240589209897,0.390377240971106,-0.04113665176121,0.702514802947012,0.999999728243791,2.22533940248411,0.0807041785814311,0.0570242164939806,0.0236799620874505,0.0789138874163692,0.389848310333874
MYO5B,2.09243106958417,0.250096130131113,0.221926519007355,0.0281696111237578,1.41105884056207e-269,1.28435488156342e-268,1.59608210837476,1.71498701052322,1.57007550205195,0.14491150847127,0.34513251872544,0.672278159119544,2.42959360949815,0.0893351062665957,0.041680756123016,0.0476543501435797,0.000163500194134671,0.000949320074182363,2.94203633015021,0.355445330156925,0.0408414804169588,0.314603849739966,4.23992669956899e-226,4.94519894030414e-225,3.0566084181553,0.0712543092630138,0.0248345588982279,0.0464197503647859,2.8934323963799e-55,4.15097648895348e-54,0,0,0,0,NA,NA,2.84474946978576,0.0292005834234036,0.0250142256435898,0.00418635777981375,0.367223054225181,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.37903586577686,NA,NA,NA,NA,NA,3.06622144505068,0.0396824931216363,0.170730406227893,-0.131047913106257,0.999563220465371,0.999989875876421,2.65666111372963,0.163275107652564,0.307310857246246,-0.144035749593683,0.990977048058609,0.999999728243791,2.33235820109717,0.0377813609037738,0.0387774034656714,-0.000996042561897559,0.534809494539353,0.982116007483082
TRNE,2.31298380595952,0.98752394017301,0.959381860632546,0.0281420795404638,0,0,1.61100302803042,0.936998285118915,1.54720461353616,-0.610206328417242,0.955699561685832,0.999970699432885,2.18328092203571,0.0634517390777496,0.145866928799252,-0.0824151897215023,0.962095561365267,0.99913521707492,2.5682006256398,0.319153808893991,0.345877345538936,-0.0267235366449451,0.626184607041666,0.99998241641373,1.71596352078848,0.161589676684326,2.11363841230601,-1.95204873562168,0.999999999999994,1,4.74082893634633,0.639947529888095,0.535528678417546,0.104418851470549,0,0,0.53558949062594,0.860568307406861,0.786919968069497,0.0736483393373646,0.424773196185392,0.978653450279076,0,NA,NA,NA,NA,NA,4.55650640478755,6.20687601445757,0.120442007380144,6.08643400707743,0,0,1.73088061195488,NA,NA,NA,NA,NA,2.06962588908272,0.126108189859949,1.26867749481371,-1.14256930495376,0.999952926850187,0.999989875876421,1.70251988358806,0.487502960162579,1.33214820817885,-0.844645248016276,0.999310238184864,0.999999728243791,1.44631935867025,0.0730428901800597,1.39751494928535,-1.32447205910529,0.999366817646554,0.999662782356121
LOC729040,0.0406964692967733,0.110597276557157,0.0824705237668459,0.0281267527903115,0.0238441099165623,0.072541357838604,0.290899611831973,0.930848425803918,0.576665434864237,0.35418299093968,0.00400290781755852,0.0140252958395572,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.11606508113576,0.175124339767656,0.248039802804221,-0.0729154630365653,0.898793616463189,0.999989875876421,0,0,0,0,NA,NA,0,0,0,0,NA,NA
SFXN1,1.63361342178773,0.509919394409042,0.481803820750016,0.0281155736590261,4.17537516301348e-53,2.23346246986745e-52,2.13402496737789,1.38702707118645,0.335481002066887,1.05154606911956,4.97778808997865e-42,2.99960648060339e-41,2.49866788669038,0.130978131787086,0.0366039935502546,0.0943741382368318,2.69810853043967e-16,4.36953420449127e-15,2.03514247895822,1.35311145106397,1.78004011176366,-0.426928660699691,0.841061938803547,0.99998241641373,2.42568347590566,0.0195070757138273,0.121491759241178,-0.101984683527351,0.99999999999883,1,0,0,0,0,NA,NA,2.65197490723625,0.0600130495120421,0.0627049348158085,-0.00269188530376636,0.534669353454606,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.70086982205828,NA,NA,NA,NA,NA,0.592553273341438,0.887117858557178,1.07707162896481,-0.189953770407633,0.77778776792555,0.999989875876421,1.60558835033954,1.18210467286957,1.37231880186552,-0.190214128995948,0.757819366871156,0.999999728243791,2.39249887802791,0.0793346334002982,0.032325975232037,0.0470086581682612,3.78486826357194e-07,4.20027396388739e-06
CCT8,2.31466866546604,0.0810645357995558,0.0529933687880491,0.0280711670115067,0,0,3.10477207186601,0.125239200307262,0.0206921612387907,0.104547039068471,8.43545744014192e-106,7.23553461793112e-105,2.70739675963033,0.130220900326817,0.031184232986489,0.0990366673403281,9.30116078086568e-24,2.37825106338507e-22,3.08668476490292,0.425575283947532,0.0251793000879214,0.40039598385961,0,0,2.9545740868513,0.000264942240722607,0.0298526334271879,-0.0295876911864653,1,1,0,0,0,0,NA,NA,2.83486039457211,0.00995260380461985,0.0261101641085183,-0.0161575603038985,0.895130021848339,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.85604748007078,NA,NA,NA,NA,NA,2.92846657048751,0.0347755726058731,0.263828257268954,-0.229052684663081,0.999916613872246,0.999989875876421,2.91382570995539,0.052914447327213,0.110857319683426,-0.0579428723562133,0.995818200236338,0.999999728243791,2.61610629639485,0.0317024074355187,0.0222296190792031,0.00947278835631561,0.0736137784612207,0.367196078100544
MOK,1.14154959635317,1.15193181595915,1.12387155419039,0.0280602617687591,2.29734201215617e-07,8.6870684761335e-07,1.64578284341373,1.32991099109784,1.49171690744596,-0.161805916348121,0.680224532710415,0.943974540957182,1.65834160833876,0.922171984453619,1.02263923986875,-0.100467255415134,0.621237384622781,0.979249000867015,0.69122474934926,2.38895827056473,1.38026057326138,1.00869769730335,0.00116939342372543,0.00595982524463484,1.11738793617547,2.49711159982097,2.49580823772924,0.00130336209173443,0.49825960329331,0.876846410660511,0,0,0,0,NA,NA,1.47805315258341,1.63955228224752,1.93174138551111,-0.29218910326359,0.620418408363601,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1.57859958173338,1.42808473809046,1.61897112920334,-0.190886391112874,0.695418112325095,0.999989875876421,0.927661535730189,1.19936522542351,1.25672576888315,-0.0573605434596391,0.591061986246742,0.999999728243791,2.31844455620747,0.114163067892836,0.0408523000009724,0.0733107678918631,5.18260655234489e-10,7.26937479794203e-09
HIST1H2BO,0.0823693482099726,0.189048228018957,0.161036357739369,0.0280118702795881,0.028534817386298,0.0858174807865689,0.401978660529684,0.811469815372573,0.824287544928002,-0.0128177295554289,0.526764383677884,0.849998388176888,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.221689496715906,0.63890102840397,0.463995147537044,0.174905880866926,0.0510697078994075,0.999989875876421,0.200025324854136,0.440111436413031,0.322080884928647,0.118030551484384,0.0322376293153627,0.665780488402647,0,0,0,0,NA,NA
LOC100996274,0.330182184285682,2.00405547730366,1.97606339736031,0.0279920799433519,0.000814155076702991,0.00279869550789545,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,3.1377077817547,19.690420247368,19.4129408251854,0.277479422182633,0.000159530032840216,0.00310224556169281,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.16411406110212,0.350134525668597,0.347693148417711,0.00244137725088589,0.487855097503415,0.999989875876421,0,0,0,0,NA,NA,0,0,0,0,NA,NA
SELT,2.22167584870757,0.156026072667388,0.128037020409398,0.0279890522579896,0,0,3.1328261267715,0.246425948197499,0.0197890815739453,0.226636866623554,0,0,2.79062900856191,0.0846869660848278,0.0300935917629482,0.0545933743218797,5.95774232404227e-09,5.30082112047471e-08,2.94032946236549,0.547488664173286,0.0412069829350857,0.506281681238201,0,0,2.68933121604686,0.297826270194501,0.0467897450300502,0.251036525164451,0,0,0,0,0,0,NA,NA,2.77522522350055,0.017048425236912,0.0342246390319777,-0.0171762137950656,0.845476869349714,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.8574221843572,NA,NA,NA,NA,NA,2.61553212458377,0.281602152987474,0.863438702638287,-0.581836549650813,0.998261101639716,0.999989875876421,2.75194009108912,0.0455488605538432,0.219492800241824,-0.173943939687981,0.999968091409646,0.999999728243791,2.52094523415655,0.0396334392455359,0.0253346608798662,0.0142987783656697,0.0274503747390346,0.1580841040933
HIVEP1,1.96105182648939,1.41437732708985,1.38646455549857,0.0279127715912803,9.60814676135234e-164,7.18611872852104e-163,2.07664990506017,1.40920800841541,0.412787400025346,0.996420608390059,9.82320427928987e-26,5.15525864265604e-25,2.30212458256283,0.335460727896339,0.0829158194373459,0.252544908458993,5.2670616733602e-22,1.22855160844377e-20,0.969536351214217,1.76251817388758,1.4604632668592,0.302054907028388,0.19453221424034,0.530175303369549,3.06475991806079,0.0953671186779145,0.0244745868290722,0.0708925318488424,1.18135647096443e-129,2.79450237074133e-128,1.97217589881493,7.77895555173297,9.54843831982821,-1.76948276809524,1,1,2.54649979144753,0.09156862946868,0.111263926664944,-0.0196952971962639,0.640122796468563,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.75995146324827,NA,NA,NA,NA,NA,2.339928776877,0.742287520694661,1.04376737110609,-0.301479850411426,0.894800435109472,0.999989875876421,2.76197219113572,0.0451657428438555,0.211936961924468,-0.166771219080612,0.999964067739915,0.999999728243791,1.57687084972074,1.8832417972811,0.968597902311042,0.91464389497006,0.00065951903000878,0.00515761343274178
