,logFC,logCPM,PValue
RAP1GAP2,3.79181364800747,6.23884145412644,0.435213938307431
HCLS1,3.77711008276115,6.4868221072021,0.39054764580148
SLC10A3,3.7706287561208,7.18669384288083,0.246105691754143
LRRC8E,3.76178115418065,5.50899199237543,0.534842371416378
UNC5C,3.75405782259022,5.69898796165569,0.510126038059161
ZC3HC1,3.75339958627919,5.07612240613562,0.587233280298293
WDR37,3.74906107580734,6.05260054403202,0.462598300582385
NLRC4,3.72479733626979,4.68284966689846,0.616496728653826
EXOC3L4,3.7004567623078,5.41448973036035,0.552372225237928
TYW3,3.68992737731743,5.98026850228857,0.472360320149441
MOAP1,3.67967349679654,6.40183358550792,0.417996821153487
BBS4,3.64502246726798,6.80194079253566,0.345097939141042
ZNF333,3.63919793835928,4.80704173687983,0.612070326131283
BNIPL,3.61169312416029,4.61528975689569,0.625840349912796
PARVB,3.60250444770681,4.16161823310997,0.660719991508633
FNDC5,3.59907465300954,4.76859963012841,0.617497453741371
GPR146,3.59315165145796,6.69247124978753,0.368172873800697
TRIM22,3.56859546604004,6.99850103805206,0.307374774883298
TSSC1,3.56445197121287,6.39431138757571,0.433185686502171
TFR2,3.54325218300432,6.07388130702552,0.473447017183252
C6orf141,3.51944183627282,7.52335339677466,0.231352049502046
TPD52L1,3.51516906174943,5.50053440822691,0.555517420306414
WARS2,3.49329659200206,6.03239622616019,0.48288070622443
KIAA1551,3.4883074285832,8.2635148276402,0.17271344608773
ST3GAL2,3.47178831459459,4.85204724509603,0.618090823050299
CD300A,3.46726499893979,6.16181604384712,0.473898854305341
NRL,3.46137841095474,4.28377399310876,0.660812720001982
HAUS4,3.45491209124676,7.7060617127761,0.217667474632803
NKAP,3.45344146705138,6.1214887716379,0.476866434092952
LPXN,3.44149522612325,4.65455877107729,0.634209240570865
PIM2,3.43648169069433,4.46253880280051,0.648297294238072
BANP,3.42949441578677,4.55077578166866,0.636833499381078
PIK3R1,3.41298336242256,6.91266504119758,0.341672792082737
VPS37A,3.40204815556806,7.51213030690024,0.243592600273338
ZNF675,3.38706521330273,5.96556977667366,0.504697995525264
PLA2G4C,3.38454815645915,4.92885147296535,0.617288523228881
