,Br11.10,Br11.18,Br11.1,Br11.2,Br11.3,Br11.4,Br11.6,Br11.8,Br11.9
LOC102724318,0,0,0,0,0,0,0,0,0
LOC101927719,0,0,0,0,2.27001571216642,0,0,0,0
C12orf61,1.37201470237603,0,0,0,0,0,0,0,0
MIRLET7I,0,0,0,0,0,0,0,0,0
PPM1H,3.50132002521678,1.85824263088808,0,0,0,0,0,0,0
LOC102724337,0,0,0,0,0,0,0,0,0
AVPR1A,0,5.5928108442737,0,0,0,0,0,0,0
DPY19L2,0,0,0,0,0,0,0,0,0
TMEM5,0,0.90705921075679,1.11884864333125,5.57611217872611,0,0,0,0,0
SRGAP1,4.48814791069996,0,5.12847240265469,6.29444123415115,3.93897398056954,6.85989806504348,6.45657219889555,7.04173270082557,6.27327873302504
C12orf66,0,0,0,1.04370148673221,0,0,0,0,0
C12orf56,0,0,0,0,0,0,0,0,0
XPOT,5.86243742308423,2.17020601574214,7.61108495770596,5.29331020148131,6.22106918385847,3.66234102537749,0,4.97892776454238,5.21785185108739
TBK1,4.80742708924121,5.30413289665563,0,5.0835032062234,3.74692244825783,6.08856223600574,6.0956534582206,4.94265644026023,5.52435589374636
RASSF3,0,0,0,0,0,0,4.35322463387412,0,0
MIR548Z,0,0,0,0,0,0,0,0,0
MIR548C,0,0,0,0,0,0,0,0,0
GNS,6.56545618150912,0,5.30987769084172,0,0,5.10960792425769,0,6.17493898244673,5.36216353090455
TBC1D30,0,0,0,0,0,0,0,0,0
FLJ41278,0,0,0,0,0,0,0,0,0
WIF1,0,0,0,0,0,0,0,0,0
LEMD3,4.48814791069996,3.9890232248091,5.12847240265469,4.94121343318483,3.52532104143033,6.58115783958488,5.7925452952153,5.56057699896791,0
MSRB3,0,3.9890232248091,0,2.65707978202499,0,1.2972786894223,0,0,0
RP11-230G5.2,0,0,0,0,0,0,0,0,0
RPSAP52,0,0,0,0,0,0,0,0,0
HMGA2,0,0,0,0,0,0,0,0,0
LOC100129940,0,0,0,0,0,0,0,0,0
LOC101927810,0,0,0,0,0,0,0,0,0
MIR6074,0,0,0,0,0,0,0,0,0
LLPH,1.75807992347051,0,2.50765345445563,5.40595464217754,4.18624518566689,0,3.33218485004581,4.12453173578938,0
TMBIM4,6.70377416930535,4.72144678605181,7.60241246237566,7.6402621275499,6.12555004339148,6.05732440920019,6.32283519148033,7.41042981251184,6.91187110566299
IRAK3,0.843307622681109,3.28572646127337,0,0,0,0,0,0,0
MIR6502,0,0,0,0,0,0,0,0,0
HELB,0,4.62239844342634,3.79588063492644,0,0,0,0,3.48267620502123,0
GRIP1,0,0.90705921075679,1.11884864333125,0,0,0,0,0,0
LOC102724421,0,0,0,0,0,0,0,0,0
CAND1,5.93913422144651,5.83324497049942,7.37690465579731,6.86671754569456,5.63653382102523,7.70034337726624,4.75050662589372,7.15702710948739,0.984634069889191
LOC102724433,0,0,0,0,0,0,0,0,0
RP11-542B15.1,0,3.15006770888608,0,0,0,0,0,0,0
DYRK2,0.843307622681109,3.40971822989597,7.60241246237566,0,0,0,5.57448440341547,0,4.61420758579265
RP11-43N5.1,0,0,0,0,0,0,0,0,0
LOC101927922,0,0,0,0,0,0,0,0,0
IFNG-AS1,0,0,0,0,0,0,0,0,0
IFNG,0,0,0,0,0,0,0,0,0
IL26,0,0,0,0,0,0,0,0,0
IL22,0,0,0,0,0,0,0,0,0
MDM1,3.8580506738477,7.38622153475378,3.79588063492644,0,0,0,0,0,0
LOC100507195,0,0,0,0,0,0,0,0,0
RP11-81H14.2,0,0,0,0,0,0,0,0,1.97688929324989
RAP1B,4.72318079994974,9.67521516003144,4.92093143555958,4.89048419696863,5.0659992944453,3.28479423456461,3.33218485004581,3.67181591903733,4.92430611074429
SNORA70G,0,4.72144678605181,0,0,0.967774308989832,0,0,2.69617646863997,0
RP11-637A17.2,0,0,0,0,0,0,0,0,0
NUP107,5.23002261836925,0,0,6.75772353500039,6.08549831888339,4.76753170768432,0,5.65327170953921,4.14076170350031
SLC35E3,0,0,0,0,0,0,0,0,0
LOC100130075,0,0,0,0,0,0,0,0,0
MDM2,6.41245700718223,6.64240936996111,6.47378998581924,6.10719912990423,7.78684999260496,6.41858839898004,6.27535170117926,7.42364883181108,0
CPM,0,0.90705921075679,0,0,0,0,0,0,0
CPSF6,5.71754824847471,3.90722780620045,6.92705250323323,7.84061843716336,6.92402196283839,7.2808705824667,4.67932411407081,5.80240533087562,5.1793999027687
MIR1279,0,0,0,0,0,0,0,0,0
LYZ,5.62771449427975,0,0,0,0,0,0,0,0
YEATS4,0,0.90705921075679,5.9796138381538,4.47444907343756,4.26007070111535,3.28479423456461,0,5.24030648837628,0
FRS2,2.31347637875414,3.40971822989597,5.30987769084172,2.3912288507298,2.27001571216642,4.84274379167813,6.51906184838019,0,3.29415048675952
MIR3913-1,0,0,0,0,0,0,0,0,0
MIR3913-2,0,0,0,0,0,0,0,0,0
CCT2,6.57750288436416,1.45966154349926,7.78977059533111,7.16231423407733,6.53541244033371,7.01427809643458,6.36880552575296,6.62748710526465,6.71086154688727
LRRC10,0,0,0,0,0,0,0,0,0
BEST3,0,1.45966154349926,0,1.04370148673221,0,0,0,0,0
RP11-588G21.2,0,0,0,0,0,0,0,0,0
RAB3IP,0,0,6.05782298696737,3.78011273527587,5.42814648695817,0,0,5.60766869311086,5.49334343659868
MYRFL,0,0,0,0,0,0,0,0,0
LOC101928062,0,0,1.74134691342348,0,0,0,0,0,0
CNOT2,3.02634497884694,5.48416899868957,6.66915838042982,6.27479693979256,3.52532104143033,5.77960119407752,5.92152472682148,2.29715377441278,0.984634069889191
KCNMB4,0,0,0,0,0,0,0,0,0
PTPRB,0,0,0,0,0,0,0,0,0
PTPRR,0,4.13989214991377,0,0,0,0,0,0,0
TSPAN8,5.06869284495427,0,0,6.96805243202301,4.63781447643797,7.47066284789662,5.26982976624249,0,0
LGR5,0,0,0,0,0,0,0,0,0
ZFC3H1,1.37201470237603,4.76853236192594,5.58103285319381,5.66933783661714,0,3.66234102537749,0,0,2.29726343115503
THAP2,0,0,0,0,0,0,0,0,0
TMEM19,0,0,0,4.40386013788609,0,0,0,5.14774918913529,0
RAB21,4.96245814770599,1.85824263088808,4.53996409494537,2.65707978202499,2.27001571216642,0,0,1.35949233011302,4.55536590162407
TBC1D15,6.21067355591978,7.51605915829251,5.47099968859473,5.86595696191009,7.78684999260496,7.12387953165286,3.33218485004581,6.1592192872237,3.87807384491537
MRS2P2,0,2.64415968285407,1.11884864333125,5.03761508897867,1.54183294072644,1.2972786894223,0,0,0
TPH2,0,0,2.77793079780948,0,0,0,0,0,0
TRHDE-AS1,0,3.00031613723891,0,0,0,0,0,0,0
TRHDE,0,2.17020601574214,0,0,0,0,0,0,0
RP11-314D7.2,0,0,0,0,0,0,0,0,0
RP11-81H3.2,0,0,0,0,0,0,0,0,0
ATXN7L3B,4.38225022710986,6.49621231817175,7.05968138764098,6.49452510881543,0,7.65932175841635,0,5.69747729229411,6.01396994741511
KCNC2,0,1.85824263088808,0,0,0,0,0,0,0
LOC101928157,0,0,0,0,0,0,0,0,0
CAPS2,0,0,4.8047724936185,0,0,0,0,0,5.39609357899015
GLIPR1L1,3.59910634993852,0,1.11884864333125,0,0.967774308989832,0,0,0,0
GLIPR1L2,0,0,0,0,0,3.28479423456461,0,4.24856596241825,0
GLIPR1,2.31347637875414,0,6.60113698341691,3.66409713278708,4.74454679916748,0,4.75050662589372,0,0.984634069889191
KRR1,2.31347637875414,0,4.8047724936185,3.98742461116933,5.29398980957923,1.2972786894223,5.7925452952153,4.05827207503453,0.984634069889191
PHLDA1,0,3.52389183682194,0,0,0,0,0,0,0
NAP1L1,6.98273235145672,10.5272270285886,7.75105970167035,7.96227918126917,7.79308070229581,6.41858839898004,6.41335617256208,7.50674057569652,6.49300409427641
BBS10,2.06234119915064,0,0,0,0,0,0,0,0
OSBPL8,0.843307622681109,4.85832983226527,4.02081918446073,4.66759304973827,0.967774308989832,0,0,5.26988477774144,0
ZDHHC17,0.843307622681109,2.42655883810241,4.92093143555958,0,0,0,0,4.94265644026023,0
CSRP2,0,0,0,5.1711199910248,7.14471616484499,4.31827581299783,0,4.12453173578938,5.69761230526735
E2F7,0,0,0,6.31382163346515,6.57933517402951,0,0,4.30680063087715,0
NAV3,0,0,1.11884864333125,0,0,0,0,0,0
LOC101928207,0,0,0,0,0,0,0,0,0
SYT1,0,0,0,0,0,0,0,0,0
MIR1252,0,0,0,0,0,0,0,0,0
PAWR,5.60435397950546,5.71803085251162,7.20424816272889,4.89048419696863,3.84614159452782,6.72724936287899,4.35322463387412,4.70349827627479,6.93513682318931
PPP1R12A,6.35762593193181,9.29383236718974,5.43237456005296,5.72830127327416,6.63589306676056,4.31827581299783,2.90294840608274,0.834285950287708,7.24542859444198
LOC101928367,0,0,0,0,0,0,0,0,0
OTOGL,0,0,0,0,0,1.2972786894223,0,0,0
PTPRQ,0,0,0,0,0,0,0,0,0
MYF6,0,0,0,0,0,0,0,0,0
MYF5,0,0,0,0,0,0,0,0,0
RP11-540D4.3,0,0,0,0,0,0,0,0,0
LIN7A,0,0,0,0,0,0,0,0,0
MIR617,0,0,0,0,0,0,0,0,0
MIR618,0,0,0,0,0,0,0,0,0
ACSS3,0,2.42655883810241,0,0,0,0,0,0,0
MIR4699,0,0,0,0,0,0,0,0,0
PPFIA2,0,0,0,0,0,0,0,0,0
LOC102724663,0,0,0,0,0,0,0,0,0
RP11-362A1.1,0,0,0,0,0,0,0,0,0
CCDC59,2.06234119915064,4.20979513258106,5.77873028902746,4.16865492083614,4.10843716652605,3.48588283494556,4.75050662589372,5.8811776538253,5.01444290431185
METTL25,0.843307622681109,0,3.52927408359663,5.0835032062234,4.02619234968349,0,0,5.08257157937645,5.25530549513003
TMTC2,0,0,0,3.78011273527587,0,4.60421242172402,0,0,0
SLC6A15,0,0,0,0,0,2.42571333789311,0,0,0
LOC102724680,0,0,0,0,0,0,0,0,0
TSPAN19,0,0,0,0,0,0,0,0,0
LRRIQ1,0,0,0,0,0,0,0,0,0
ALX1,0,0,0,0,0,0,0,0,0
RASSF9,0,0,0,0,0,0,0,0,0
LOC102724721,0,0,0,0,0,0,0,0,0
NTS,0,0,0,0,0,0,0,0,0
MGAT4C,0,0,0,0,0,0,0,0,0
LOC102724735,0,0,0,0,0,0,0,0,0
MKRN9P,1.37201470237603,2.64415968285407,0,0,0.967774308989832,1.2972786894223,0,0.834285950287708,0
C12orf50,0,0,0,0,0,0,0,0,0
C12orf29,4.5868011524303,0,5.43237456005296,4.329638905314,2.94312368104972,3.0510663588384,0,3.75783289592179,0
CEP290,1.37201470237603,0,4.61086050056151,4.60604068470593,5.74335750603981,1.2972786894223,0,3.14237153267426,0
TMTC3,4.38225022710986,1.45966154349926,1.11884864333125,6.08481120310637,5.42814648695817,0,0,0,5.13989497101275
KITLG,0,0,0,5.0835032062234,4.69216743607206,0,1.84471249713376,4.97892776454238,0
RP11-13A1.1,0,0,0,0,0,0,0,0,0
DUSP6,3.69068333213451,4.40122362969243,0,5.9426569431914,0,0,0,0,0
POC1B,4.88702405920873,1.85824263088808,3.20197113167941,0,0,1.96912187144367,0,0,4.67074310798588
POC1B-GALNT4,1.75807992347051,5.8109264922694,3.00547457322004,5.60786147551581,0,6.17841158420416,4.88312957164409,0,0
GALNT4,0,5.91921856025454,0,5.66933783661714,0,6.14907917921512,4.94513275787901,0,0
LOC102724782,1.37201470237603,0.90705921075679,4.12137205243805,0,0,1.2972786894223,0,0,0
LOC102724811,0,0,0,0,0,0,0,0,0
ATP2B1,0,0,6.05782298696737,3.07563022327984,2.27001571216642,5.04737569467284,6.17542230385324,5.40931084478543,0
LINC00936,1.75807992347051,0,2.77793079780948,0,0,0,0,1.74369722987071,0
LOC102724834,0,0,0,0,0,0,0,0,0
LINC00615,0,0,0,0,0,0,0,0,0
CCER1,0,0,0,0,0,0,0,0,0
EPYC,0,0,0,0,0,0,0,0,0
KERA,0,0,0,0,0,0,2.62845336166009,0,0
LUM,0,0,0,0,0,0,0,0,0
DCN,0,0,0,0,0,0,0,0,0
LOC101928584,0,0,0,0,0,0,0,0,0
C12orf79,0,0,0,1.04370148673221,0,0,0,0,0
BTG1,4.6337081726244,6.01994645401173,9.3906696438077,4.83790596399629,5.22192333320927,5.334729653805,2.62845336166009,5.67554380706343,6.25490527055571
LOC101928617,0,0,3.91272940279308,0,0,0,0,0,0
CLLU1OS,0,0,0,0,0,0,0,0,0
CLLU1,0,0,0,0,0,0,0,0,0
LOC100507616,0,0,0,0,0,0,0,0,0
C12orf74,0,0,0,0,0,0,0,0,0
PLEKHG7,0,0,0,0,0,0,0,0,0
EEA1,3.16053114209887,0,0,6.12924494022766,1.95138744474997,4.84274379167813,0,5.60766869311086,2.780912255517
RP11-486A14.2,0,5.45568028073696,0,0,0,0,0,0,0
LOC102724901,0,0,0,0,0,0,0,0,0
LOC102724933,0,1.45966154349926,0,0,0,0,0,0,0
NUDT4,2.31347637875414,5.45568028073696,2.17479231363065,3.07563022327984,2.7516620427869,3.66234102537749,4.15759259333674,4.24856596241825,1.56443800849731
LOC102724944,0,2.42655883810241,0,0,0,0,0,0,0
UBE2N,6.72559076277739,2.83320060573328,4.02081918446073,6.96805243202301,4.89115807823127,5.43535560654455,6.81311401680989,5.95587071409321,6.92355086343558
MRPL42,4.00800436978356,0,7.19273908285515,6.31382163346515,6.16451983117734,6.7469623786257,5.408338851485,4.90544963553196,0
SOCS2-AS1,0,3.40971822989597,0,0,0,3.96129795912948,0,2.69617646863997,0
SOCS2,0,7.86918230337175,6.29157716041467,0,0,0,0,0,0
CRADD,0,0,0,0,0,0,0,0,0
RP11-887P2.5,0,0,0,0,0,0,0,0,0
PLXNC1,1.37201470237603,0,0,0,2.7516620427869,3.28479423456461,0,0,0
CCDC41,3.02634497884694,0,4.61086050056151,0,3.26339332779042,0,4.35322463387412,3.83900862573554,0
CCDC41-AS1,0,0,3.79588063492644,0,0,0,0,0,0
LOC102724960,0,0,0,0,0,0,0,0,0
MIR5700,0,0,0,0,0,0,0,0,0
TMCC3,1.37201470237603,0,4.53996409494537,4.47444907343756,0,0,0,5.67554380706343,6.88822403365713
MIR7844,0,0,0,0,0,0,0,2.04680443405476,2.29726343115503
MIR492,2.06234119915064,0,4.30361811528956,1.64294184445923,1.54183294072644,3.28479423456461,1.84471249713376,3.00840964825682,1.97688929324989
KRT19P2,2.52730886067184,0,4.67843552156071,1.64294184445923,1.95138744474997,3.66234102537749,2.28916177518538,3.48267620502123,1.97688929324989
NDUFA12,6.13117416714366,0,6.39563259880387,6.72913798160761,5.84281385851269,5.70093079746821,4.88312957164409,5.32728200249959,5.32741623947319
NR2C1,6.46528024920164,0,0,5.78494918105097,4.3303016176561,0,0,6.09456955530288,0
FGD6,4.6337081726244,0,0,0,4.10843716652605,0,0,4.46860335515537,4.77757258261982
VEZT,7.73498330738213,2.17020601574214,6.24775846046066,3.53792971830122,6.50536967219064,0,4.75050662589372,4.6594796353863,3.97105330384343
MIR331,0,0,0,0,0,0,0,0,0
MIR3685,0,0,0,0,0,0,0,0,0
LOC101928779,0,0,0,0,0,0,0,0,0
METAP2,4.72318079994974,3.40971822989597,5.30987769084172,5.03761508897867,5.63653382102523,1.2972786894223,5.65089260138538,5.56057699896791,5.25530549513003
USP44,0,4.34019345737389,3.91272940279308,0,0,0,0,0,0
PGAM1P5,0,0,0,0,0,0,0,5.48692554094126,0
NTN4,0,0,0,0,7.28394950322801,0,0,0,6.30933822931327
SNRPF,4.76591880332032,0,5.74760528159266,6.10719912990423,5.69093415152687,4.60421242172402,6.3460034519053,5.8618841137083,5.64214029109355
CCDC38,0,0.90705921075679,0,0,0,0,0,0,0
AMDHD1,0,0,0,0,0,0,0,0,0
HAL,0,0,1.11884864333125,0,0,0,0,0,0
LOC102723340,0,0,0,0,0,0,0,0,0
LTA4H,5.13540477230622,4.13989214991377,0,4.7833388332932,0,4.0903568110676,0,0,0
LOC101928830,0,0,0,0,0,3.0510663588384,0,0,0
TRNAD12,0,0,0,0,0,0,0,0,0
ELK3,1.75807992347051,7.67895966988094,0,2.06506563084475,0,0,0,0,0
CDK17,3.39642066844677,7.44537406675006,0,3.07563022327984,0,0,5.7925452952153,3.00840964825682,4.77757258261982
C12orf55,0,1.45966154349926,0,0,0,0,0,0,0
NEDD1,4.38225022710986,0,4.12137205243805,6.99231179166451,1.54183294072644,0,0,6.1433264206017,0.984634069889191
LOC101928912,0,0,0,0,0,0,0,0,0
RMST,0,0,0,0,0,0,0,0,0
MIR1251,0,0,0,0,0,0,0,0,0
MIR135A2,0,0,0,0,0,0,0,0,0
LOC643711,0,0,0,0,0,0,0,0,0
RNU6-36P,0,0,0,0,0,0,0,0,0
MIR4495,0,0,0,0,0,0,0,0,0
MIR4303,0,0,0,0,0,0,0,0,0
SLC9A7P1,0.843307622681109,0,0,1.04370148673221,0,0,0,0,0
LOC643770,0,0,0,0,0,0,0,0,0
TRNAD10,0,0,0,0,0,0,0,0,0
TRNAW5,0,0,0,0,0,0,0,0,0
TMPO-AS1,2.87838610537646,3.28572646127337,4.12137205243805,5.5436484247112,4.74454679916748,3.0510663588384,1.84471249713376,4.97892776454238,0
TMPO,6.78912826856055,3.72825448429138,5.6159214993519,7.72232248357627,8.21115180490766,5.43535560654455,6.9704746967964,7.57941224693845,3.87807384491537
SLC25A3,8.61077384228902,7.79721046481048,10.0739075800156,9.16277879262628,8.88914305503275,8.88654456207074,9.98825158454438,9.74148045725692,9.24992369514396
SNORA53,0,0,0,0,0,0,0,0,0
IKBIP,1.37201470237603,0.90705921075679,0,3.66409713278708,5.39575865253258,1.2972786894223,0,4.24856596241825,0
APAF1,0,6.42452337617707,0,5.0835032062234,4.3972717881004,6.29011802151213,6.55926680951409,6.48343049907473,0
ANKS1B,0,3.00031613723891,0,3.07563022327984,2.94312368104972,3.66234102537749,0,0,0
RP11-406H4.1,0,0,0,0,0,0,0,0,0
FAM71C,0,0,0,0,4.18624518566689,0,0,0,0
UHRF1BP1L,0,4.67277246932893,1.74134691342348,0,5.36262699582715,0,0,5.91900751811003,0
GOLGA2P5,0,2.64415968285407,0,0,0,0,0,5.04884423429105,0
MIR1827,0,0,0,0,0,0,0,0,0
ACTR6,5.5806089704772,0,6.26983416616533,5.89197934105533,4.18624518566689,5.334729653805,5.61319428587694,2.04680443405476,6.49300409427641
DEPDC4,0,0,0,0,0,0,0,0,0
SCYL2,5.5806089704772,6.62971426514414,5.74760528159266,0,4.84392395693529,6.29011802151213,6.57895678824126,0,4.21867300501996
SLC17A8,0,1.85824263088808,0,0,0,0,0,0,0
NR1H4,0,0,0,0,0,0,0,0,0
GAS2L3,0,0,0,0,4.26007070111535,0,0,0,0
ANO4,0,0,0,0,0,0,0,0,0
SLC5A8,0,0,0,0,0,0,0,0,0
UTP20,3.28329171821906,2.83320060573328,6.43524049547988,4.66759304973827,0,0,5.8903447089995,3.58034341110739,5.01444290431185
ARL1,5.80211462080868,0,3.79588063492644,7.21480377919955,5.32871654674683,6.34288673448666,6.36880552575296,5.822505289613,7.65575483970699
SPIC,0,0,0,0,0,0,0,0,0
MYBPC1,0,0,0,0,0,0,0,0,0
CHPT1,2.7135004883149,0,3.37488463660939,6.25488146436056,2.94312368104972,0,6.0956534582206,7.475345988002,3.14249360790892
SYCP3,0,0,2.17479231363065,3.66409713278708,0,0,1.1990640901276,3.14237153267426,0.984634069889191
LOC101928981,0,0,0,0,0,0,0,0,0
GNPTAB,6.28601999985068,1.45966154349926,5.86826838111614,6.59299370227766,7.71647509527493,6.82322643216428,0,6.32337744801335,5.92380265647105
LOC101929005,0,0,0,0,0,0,0,0,0
DRAM1,0.843307622681109,7.49521487577144,5.02843071849316,0,0,0,0,1.35949233011302,0
CCDC53,0.843307622681109,3.52389183682194,6.39563259880387,2.3912288507298,4.46127061149664,4.51505197721073,5.7925452952153,0,0
NUP37,0,3.72825448429138,5.17600658019251,4.40386013788609,5.63653382102523,4.42001620453904,0,5.04884423429105,4.82816022366801
PARPBP,4.6337081726244,0.90705921075679,0,0,0,0,0,0,0
PMCH,2.87838610537646,0,0,0,0,0,0,0,0
IGF1,0,0,3.20197113167941,0,0,0,5.26982976624249,0,0
LINC00485,0,0,0,3.39966198476817,0,0,0,0,0
PAH,0,0,0,0,0,0,0,0,0
LOC101929036,0,0,0,0,0,0,0,0,0
ASCL1,2.06234119915064,0,0,0,0,0,0,0,0
LOC101929058,0,0,0,0,0,0,0,0,0
C12orf42,0,0,0,0,0,0,0,0,0
RP11-626I20.3,0,0,0,0,0,0,0,0,0
STAB2,0,0,1.11884864333125,0,0,0,0,0,0
LOC101930305,0,0,0,0,0,0,0,0,0
NT5DC3,0,0,2.17479231363065,4.72662639942142,3.52532104143033,0,0,0,5.64214029109355
LOC102723501,0,0,5.715793942402,0,0,0,3.50681194739552,0,0
GNN,0,0,5.68326531930499,0,0,0,4.25872208316143,3.98882215151491,0
HSP90B1,8.85301720559021,3.28572646127337,9.42304335801892,8.19955835145217,8.06433346003237,7.6901968043361,6.59838165134284,8.85228571634479,7.35299400547046
MIR3652,4.48814791069996,0,5.9796138381538,3.88748925225091,4.26007070111535,4.20881251001496,1.1990640901276,5.32728200249959,3.14249360790892
C12orf73,0,0,0,1.04370148673221,0,3.0510663588384,3.93120791089612,0,0
TDG,3.39642066844677,0,5.77873028902746,3.24672430706797,1.95138744474997,1.96912187144367,0,5.01430949800056,2.780912255517
GLT8D2,0,0,0,0,0,0,0,0,0
HCFC2,0,0,6.20256706199523,1.04370148673221,0,3.96129795912948,0,0,5.36216353090455
NFYB,0.843307622681109,0,0,4.16865492083614,4.18624518566689,4.84274379167813,0,0.834285950287708,5.72456844515284
TXNRD1,8.24212781874696,6.25302198880018,5.68326531930499,7.23527629548935,5.86664239501414,7.10872280945509,8.88085132997602,5.65327170953921,3.5566654148697
EID3,0,3.72825448429138,0,0,3.64037238185392,0,2.90294840608274,0,0
CHST11,0,0.90705921075679,0,0,0,0,0,0,0
MIR3922,0,0,0,0,0,0,0,0,0
SLC41A2,3.69068333213451,0,0,3.24672430706797,5.0242350797843,6.23534569763452,4.25872208316143,5.9002165776632,2.97300125790583
C12orf45,5.760450973727,0,4.12137205243805,4.99021931261378,3.64037238185392,0,0,4.24856596241825,0
ALDH1L2,0,0,0,0,0,0,0,0,3.67194278334819
KIAA1033,0.843307622681109,5.23875646383544,4.30361811528956,4.99021931261378,6.3618522382298,0,1.1990640901276,3.83900862573554,1.97688929324989
APPL2,0,7.07583776513545,5.17600658019251,4.83790596399629,3.64037238185392,0,0,4.56719593980585,1.56443800849731
C12orf75,3.02634497884694,7.5702150010672,5.89692069590663,5.44162959941066,5.29398980957923,4.20881251001496,0,1.74369722987071,0.984634069889191
CASC18,0,0,0,0,0,0,0,0,0
NUAK1,0,0,0,0,0,0,0,0,0
CKAP4,5.84260875713161,0,6.35490653233578,6.56091183568748,8.07460010673493,7.09340516100908,4.35322463387412,6.28042720134638,4.87703395333824
LOC101929132,0,0,0,0,0,0,0,0,0
TCP11L2,0.843307622681109,0,6.76553075492061,0,2.27001571216642,4.84274379167813,4.25872208316143,0,5.58444977682396
POLR3B,0,0,4.12137205243805,4.83790596399629,0,3.28479423456461,0,0,5.0574838095014
LOC100287944,0.843307622681109,0.90705921075679,0,1.04370148673221,0,0,0,1.35949233011302,0
RFX4,0,0,0,0,0,0,0,0,0
RP11-482D24.2,0,0,0,0,0,0,0,0,0
RIC8B,1.75807992347051,5.30413289665563,3.20197113167941,5.03761508897867,0,0,0,2.29715377441278,0
LOC102723527,0,0,0,0,0,0,0,0,0
C12orf23,4.14382894566204,0,5.715793942402,6.06207037401061,6.6903171136774,5.04737569467284,6.74502697919905,5.65327170953921,6.49300409427641
MTERFD3,4.80742708924121,0,3.79588063492644,4.40386013788609,5.32871654674683,0,3.66256571443887,0,5.1793999027687
CRY1,0.843307622681109,3.62968872200817,7.36669831690388,6.03896533855019,6.79336804257768,0,6.45657219889555,6.12725652465806,5.29181136256313
BTBD11,0.843307622681109,0,0,0,0,4.51505197721073,0,0.834285950287708,1.97688929324989
PWP1,5.55646659818827,0,7.20424816272889,5.47644363256108,2.94312368104972,5.28165616703326,6.53930437817357,4.82802740442056,7.98045101490277
PRDM4,0.843307622681109,4.06642891725039,0,4.16865492083614,0,0,5.82588719241979,0,5.52435589374636
RP11-864J10.4,0,1.45966154349926,0,0,0,0,2.90294840608274,0,2.55926093499899
ASCL4,0,0,0,0,0,0,0,0,0
LOC101929187,0,0,0,0,0,0,0,0,0
LOC728739,0,0,3.52927408359663,1.64294184445923,1.95138744474997,1.2972786894223,1.1990640901276,0.834285950287708,1.56443800849731
WSCD2,0,0,0,0,0,0,0,0,0
CMKLR1,0.843307622681109,0,0,0,0,0,0,0,0
LOC102723562,0,0,0,0,0,0,0,0,0
FICD,0,2.83320060573328,0,1.64294184445923,3.11212755778684,0,0,0,0
SART3,4.92523407437831,6.20248021126391,5.0793185433476,2.3912288507298,2.53084603244413,0,6.70973927782194,6.06112479892699,1.97688929324989
ISCU,4.43617049758378,5.83324497049942,5.58103285319381,3.66409713278708,3.64037238185392,3.96129795912948,5.57448440341547,4.61407554130658,6.72427936065717
TMEM119,0.843307622681109,0,0,0,0,0,0,0,0
SELPLG,1.75807992347051,5.5928108442737,0,0,0,0,0,0,0
MIR4496,0,0,0,0,0,0,0,0,0
CORO1C,6.91788503633892,10.7620161953654,2.77793079780948,5.51043731678622,5.84281385851269,5.70093079746821,8.2305223490213,7.03313380017101,5.99195091851952
SSH1,3.28329171821906,6.89669066543492,0,2.88148064607876,4.63781447643797,0,0,5.21010906606064,0
LOC101929204,0,0,0,0,3.84614159452782,0,0,0,0
MIR619,0,0,0,0,0,0,0,0,0
DAO,0,0,0,0,0,0,0,0,0
SVOP,0,0,1.11884864333125,0,0,0,0,0,0
USP30,0,0,6.05782298696737,4.7833388332932,0,4.84274379167813,3.93120791089612,0.834285950287708,0
USP30-AS1,0,0,0,3.78011273527587,0,1.96912187144367,0,0,0
ALKBH2,2.87838610537646,0,0,0,0,0,0,5.14774918913529,0
UNG,5.78143319280547,0,0,8.38506061835202,7.52012207516773,5.57424556775266,0,7.97919518668821,0
ACACB,0,0,0,0,4.58133335141104,3.0510663588384,0,0,0
FOXN4,0,0,0,0,0,0,0,0,0
RP11-256L11.1,0,0,0,0,0,0,0,0,0
MYO1H,0,0,0,0,0,0,2.28916177518538,0,0
KCTD10,5.88199725099046,8.95273781677172,5.39268681017765,6.59299370227766,4.52255059110667,5.89010486662563,4.88312957164409,5.11552842457896,5.90035193841243
UBE3B,6.19512028348853,7.38622153475378,5.715793942402,6.63981725109164,6.83019032438267,6.94769523403272,0,3.2649443926497,2.29726343115503
MMAB,5.26023141449349,0,4.12137205243805,6.25488146436056,3.52532104143033,4.76753170768432,5.45170319342108,0,0
MVK,5.40245818969413,0,3.00547457322004,4.16865492083614,6.63589306676056,0,2.62845336166009,5.95587071409321,5.80254052993488
FAM222A,0,0,0,0,0,0,0,3.58034341110739,0.984634069889191
FAM222A-AS1,0,0,0,0,0,0,1.1990640901276,0,0
TRPV4,0,0,0,4.08088364944794,4.02619234968349,5.334729653805,0,6.20587367194359,0
MIR4497,0,0,0,0,0,1.2972786894223,0,0.834285950287708,0
GLTP,2.06234119915064,0,6.37541326861985,4.94121343318483,6.06504762460837,3.81954945185343,4.75050662589372,5.2988688128942,5.01444290431185
TCHP,0,0,1.74134691342348,4.89048419696863,0,0,0,0,0
GIT2,1.75807992347051,4.90121600996669,6.73411653402447,4.25139118580583,0,0,0,6.36508590958399,2.97300125790583
ANKRD13A,0.843307622681109,5.69384127087612,2.77793079780948,4.72662639942142,0,6.64558796060072,5.82588719241979,5.63065038047542,4.49402188188269
