,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_CL.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_CL.1,Patient.5_SC.1,Patient.5_SC.2,Patient.6_CL.1,Patient.6_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
KRTAP19-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBG1,7.64351690523741,0,6.23838475370492,8.69993306985457,6.38619273089479,0,2.52926588695076,0,7.15379950029112,1.07287405068531,0,10.4070165684836,0,10.4990793838261,0,1.3587073609411,0,0,0,0,0,0,9.96877015676091,7.54700100600365,1.25701585004217,5.57303990093587,0,2.9413917072078,0
LOC728323,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25737674937938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2H2C,0,0,5.873598312934,0,4.05402894545957,0,0,0,5.10524569200365,0.633951882286905,0,0,0,9.76738953624991,0,0,8.67951635713667,0,0,5.58557771871443,0,0,9.01528937454585,6.66969981790158,0,0,0,2.66566917080501,0
NXF2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEFA1B,0,0,0,0,0,0,0,0,0,5.64705788770743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POTEF,0,0,0,0,2.70257110612812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72960477407022,0,1.25701585004217,0,0,0,0
LOC728392,0,0,0,0,0,5.95707420438286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUFM,12.7859488216502,6.36961431601909,9.81024824616316,10.2973408429362,9.68448592141957,5.95707420438286,4.54058321979935,11.2930836060867,9.41695283439742,8.86643696859579,9.7979062022451,11.0696762063588,1.83625290352412,10.9481199936058,8.91082138701627,9.5026091040488,0,7.73729716635999,5.86071766675293,2.51148001502746,0,0.972904584827748,2.37169320879582,10.7414054937644,1.62527656915657,7.83116038764852,6.96256563113398,2.9413917072078,1.2156952551763
TPI1P3,0,0,2.87290417081297,1.27689537498251,0.939804539777269,0,0,1.08494163435955,0,1.68133222698939,0,1.34484369375117,1.83625290352412,0,6.34076875872631,0,7.68303075309593,0,0,0,0,0,1.35941193677649,2.07047094303057,0,3.8929279541001,2.49187884733916,0,2.65308462086832
AGAP8,0,0,0,0,0,0,0,0,0,3.65397820607226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C21orf54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUX4L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUSBP1,0,0,0,0,4.13165779175423,0,0,0,0,0,0,0,1.83625290352412,0,0,0,9.67775594354228,4.3439398932939,0,0,0,0,0.834228102129192,1.3785775435324,0,0,0.470328647579054,0,0
PPIEL,0,0,0,0.77533276569841,1.90873798039785,0,0,1.4232739995641,0,7.5121120873339,3.51224832707308,2.49059073525872,0,9.4290934278489,0,0,0,0,0,0,2.1647833443901,2.27832775377154,0,0,0,0,0,2.32449716537784,1.2156952551763
CSAG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METTL24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNLZ,0,0,0,0,0,0,0,2.84138810355648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72255691376575,0,0,0,0,0
FAM74A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728554,0,0,0,0,1.90873798039785,0,0,3.39656534457328,1.83628717466164,0.633951882286905,0,0,0,1.91884921017826,0,0,0,0,0,0,0,0,0,0,0,0,0.824442068361178,0,0
C12orf73,0,0,0,0,1.90873798039785,0,0,0,0,5.30840079797703,0,8.04627591014617,3.12307704366113,0,0,0,0,0,0,0,0,0,0,1.76561036054623,0,1.17606321257009,0,0,0
CCDC169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUFT1,2.37940797290972,2.46942978306514,8.53677682390621,9.56222613619019,5.55192866300815,0,1.37346791594545,8.64450208301939,6.16389541872258,7.98085553389211,7.74215644831912,8.97455432734778,0,10.1045592259462,6.34076875872631,5.48566777281237,0,7.97726472471932,7.42903321757773,0,0,0,0.334531230128682,6.07478221597441,0,0,0,2.66566917080501,0
LOC728606,0,0,0,0,0,0,0,0,1.83628717466164,0,0,0,0,0,0,0,0,0,0,0,0,1.54872100336129,0,1.58503391422042,7.57016825003557,0,0,1.22422793839013,0
SDHAP3,0,0,5.74715975526513,0,2.48319449977522,0,0,0,1.19247782045769,0,0,0,0,5.16048321018883,0,0,0,0,0,0,0,0,0.605906972748426,2.8876179145995,0,0,0,0,1.2156952551763
LOC728613,0,0,5.4781583599232,0.77533276569841,0,6.94541577333683,0,4.96692971647809,0,0,0,0,0,0,0,0,0,0,0,0,7.51829007514162,0,0,1.3785775435324,0,0,0,0,0
CCDC30,0,0,0,0,0,0,0,3.31763941794495,0,7.75626195450962,0.689176506931713,3.73554536026808,4.87179199617592,0,0,5.01306285391386,8.67951635713667,4.3439398932939,0,0,4.9632238335791,4.03602965246636,2.75302418614711,1.76561036054623,4.49474420158687,0,1.34579383353254,6.16639622251039,11.316003816032
DHRS4L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728640,0,0,0.767926212721523,0,0,0,0,0,1.83628717466164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK11A,0,0,7.31410348873004,0.77533276569841,6.02854225657262,5.95707420438286,0,0,0,2.7044513768047,0,0,1.83625290352412,7.73986708471584,7.33184133868637,0,0,0,0,0,1.73233892820492,0,2.37169320879582,6.89006641542025,0,0,0,0,6.25519910675655
LOC728643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMRTC1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35E2B,0,0,0.767926212721523,2.88835616651622,5.85630441534176,5.95707420438286,0,0,0,5.16043728256035,8.61806339724772,5.05920651211759,0,2.37067202360975,0,0,0,0,4.88533337994384,0,0,0,3.6418437044613,5.22507061988475,0.761288961885244,3.29530485080921,0,1.22422793839013,3.35863365182419
EIF3CL,0,0,1.26642114770696,0,0,5.95707420438286,0,0,0,0,1.15362755386286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470328647579054,0,0
TULP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPANXA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67775594354228,0,0,0,0,0,0,0,0,0,0,0,0
LOC728743,0,0,0,0,0,7.52647109999157,0,0,0,0,0,0,0,0,0,0,7.68303075309593,0,0,0,0,0,0,0,0,0,0,1.22422793839013,0
ANKRD20A4,0,0,0,0,1.50413050867315,0,0,0,0,0,0,1.34484369375117,0,0,0,8.07736643075027,0,0,0,0,4.73060009599795,0,0,0.485457433388496,0,0,0,7.08710946805996,3.83038394558
LOC728758,0,0,2.17443889281608,1.27689537498251,1.90873798039785,0,0,0,1.83628717466164,0,0.689176506931713,2.49059073525872,0,0,0,7.66410825884311,0,0,0,0,0,0,0,0.848044515947232,0,0,0,0,0
PABPC1P2,1.26368182533138,0,0,0,0,0,0,0,0,0.633951882286905,1.50441128065414,1.34484369375117,0,2.99150517338206,0,0,0,0,5.86071766675293,0,1.11191956130249,0,0.834228102129192,0.485457433388496,0,1.8152421216173,1.10854125096693,0,0
FRMPD2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TULP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68303075309593,0,0,0,0,0,0,0,0,0,0,0,0
LOC728819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM72D,0,0,0,0,3.34804587802619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485457433388496,0,0,0,0,0
LOC728855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50935605588115,0,0,0,0,0,0,0,0,0,0,0,0,0
C12orf71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50935605588115,0,0,0,0,8.448732033017,0,0,0,0,0,0,0,0
FAM182B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68303075309593,0,0,0,0,0,0,0,0,0,4.36853626407138,0,0
TULP3,0,0,6.21127144757236,7.66597596976032,6.64634960077401,0,0,0,3.32166047360343,8.84755128333643,0,0,2.6186210330242,2.99150517338206,0,0,0,0,6.43738070309256,0,0,0,0,0.848044515947232,0,0,0,0,0
CT45A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR89C,0,0,0,0.77533276569841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBPF16,0,1.70890420617023,0.767926212721523,0,1.50413050867315,0,1.37346791594545,2.45553334865756,1.19247782045769,0,2.02212438260953,0,0,3.59989534444798,0,2.50935605588115,0,5.30797402978471,4.88533337994384,4.6153125092613,4.59852039377327,2.53951656871727,2.37169320879582,4.49835324684395,0.761288961885244,0,0,1.87680482549574,1.86594004333891
PDZK1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF705D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15AP10,1.26368182533138,0,0.767926212721523,0,1.50413050867315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3632611342563,1.95916362587443,0,0,0,0,0,0,0
LOC728989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIRA,0,0,0,1.27689537498251,3.34804587802619,0,0,0,0,0,0,1.34484369375117,0,1.91884921017826,0,0,0,0,0,0,0,0,0,6.33281372359376,0,0,0,0,0
LOC729020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OIP5-AS1,0,0,0,0,7.03775671507274,0,0,0,0,0,0,0,0,0,0,1.3587073609411,0,0,0,0,0,0,0,1.76561036054623,0.761288961885244,0,0,0,0
FAM198A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.448732033017,0,0,0,0,0,0,0,0
AGAP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS1P4,1.26368182533138,0,0,0,0.939804539777269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWIST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729121,0,0,0,0,0,0,0,0,0,0,0,0,2.6186210330242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729156,0,0,0,0,0,0,0,9.45953124756948,2.89282746884389,8.82139305915519,5.53340311600088,0,3.12307704366113,1.25737674937938,0,0,0,0,4.88533337994384,0,10.3448824094305,0.972904584827748,9.38490281467371,7.60447446838045,0,2.59416005155565,1.72794231865731,1.22422793839013,1.2156952551763
ANKRD20A8P,0,0,0,0,0,5.95707420438286,0,0,0,0,0.689176506931713,0,0,0,0,0,0,0,0,0,2.7669452392872,0,0,0,0,0,0,1.22422793839013,0
LOC729176,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71422935309552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFSF4,1.26368182533138,1.70890420617023,0,0,0,8.74438518392977,1.37346791594545,0.642142248560006,2.27987178534254,0.633951882286905,0.689176506931713,2.49059073525872,3.12307704366113,0,0,0,9.26330548750524,4.3439398932939,0,2.51148001502746,12.4606954509025,0,0,0,11.3662847554172,0,0,14.8422666393034,11.4859490960865
CCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80744673876454,0,1.17606321257009,0,0,0
PRR20B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729234,0,0,7.3267909069922,3.45446375775108,2.48319449977522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334531230128682,6.24423164908042,0,0,0,0,0
SFTPA2,0,0,0,0,0,6.94541577333683,0,1.08494163435955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR20C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR20D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF286B,0,0,0,0,0,0,0,0,0,0,0.689176506931713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CETN4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53TG3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN4,2.37940797290972,0,0,0,0.939804539777269,0,0,0,0,0,0.689176506931713,2.02858807362061,0,0,0,0,0,0,0,0,0,0,3.44847410088488,0.848044515947232,0,0,2.02977099229755,0,4.55354211299976
FAM86HP,0,0,0.767926212721523,0,3.79241358731926,0,0,0,0,1.68133222698939,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76561036054623,0,0,0.824442068361178,0,0
TRIM49L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAGE12J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXK,0,0,0,0,0,0,1.37346791594545,0.642142248560006,1.19247782045769,0,0,0,0,0,0,0,7.68303075309593,6.28964918143899,6.43738070309256,2.51148001502746,8.96685732672712,0,0,0,0,0,0,0,2.65308462086832
GAGE2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATSL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC61,0,0,0,0,0,0,0,1.08494163435955,0,0,8.19824599133957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAGE2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD51AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXN,11.2684811654446,4.42102923139643,9.08447482388196,7.8192900549908,8.51030630205365,7.93955103696275,2.52926588695076,8.83366052021455,8.64201300064575,9.49848868806808,8.91749732963179,11.3867066913597,3.79223785522667,8.09570766777144,8.32735682670814,0,0,8.9743993608085,6.43738070309256,4.30802510407008,1.73233892820492,0.972904584827748,0,7.80874910907616,0.761288961885244,3.09719960275764,9.37488963042231,1.87680482549574,0
TMEM242,0,0,0,0,6.63306367721771,0,0,2.12560778923363,0,1.91036801052915,0,3.35616642721074,0,8.18113325198995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22422793839013,0
AACSP1,0,0,0,0,0,0,0,0,0,5.56535454931203,4.44760161971078,6.76555958068087,1.83625290352412,4.3553329575431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAMEF14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM72A,0,0,0,0,0,0,0,0,0,0,0,0,9.52405729686299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87680482549574,0
RGPD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRC3,0,0,0,0,0,5.95707420438286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPDYE6,0,0,0,0,0.939804539777269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXNRD1,0,0,0,2.74258367785711,5.94499216304302,5.95707420438286,0,4.2000640580105,1.83628717466164,1.68133222698939,0.689176506931713,0,0,3.42414899483841,0,0,0,0,0,0,8.37494875494391,0,3.48255625582807,3.2327564804615,6.05159848087747,0,0,0,7.43403173173466
LOC729603,0,0,0,0.77533276569841,0,0,4.8097100123236,7.83327693728569,1.19247782045769,5.94717741313324,0,1.34484369375117,0,0,0,5.43439236539403,0,0,4.88533337994384,0,2.7669452392872,0,0.334531230128682,0.485457433388496,1.25701585004217,0,0,0,0
LOC729609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJ37453,0,0,0,0,0,0,0,0,0,0,0.689176506931713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR23A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470328647579054,0,0
MRS2P2,0,0,0,0,0,0,0,0,0,0,0,0,2.6186210330242,0,0,0,0,0,0,0,0,3.12139782823932,0,0,0,0,0,0,1.86594004333891
LOC729668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58503391422042,0,0,0,0,0
LOC729678,0,0,0,0,7.2265034171384,0,0,0,0,5.3283520326423,4.40653505289967,4.68034844398007,0,0,0,1.3587073609411,9.26330548750524,0,0,0,9.52380122764571,0,6.5247798845879,7.59555054966085,0,0,0,0,9.96698162010541
TYK2,0,0,1.26642114770696,5.49563943402653,8.35308177810915,6.94541577333683,0,5.26915300496633,0,7.94576820473928,6.45870244813469,5.12435248110041,3.49611143387096,9.00209274309281,0,0,0,8.18295206142069,0,2.51148001502746,1.11191956130249,0.972904584827748,1.03130377689581,8.16300154455435,1.62527656915657,0,10.3565176538423,1.22422793839013,7.9483087521306
ZNF878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4F29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEACAM18,0,0,0,0,0,0,0,0,0,0,0,0,1.83625290352412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91381571415406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729799,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75653866295514,0,0,0,0,0,0,0,0,0,7.48392229777993,2.37017153629241,0,0,0,0
TYMS,8.27256912225222,2.46942978306514,9.38213475661091,11.7073700708966,7.41683670961982,7.52647109999157,0,0,4.73925331001223,5.53133204798908,1.15362755386286,11.5834275515102,2.6186210330242,10.2334695572882,8.64838634399676,1.3587073609411,7.68303075309593,0,0,0,0,0,1.49915620935584,8.69429060364963,1.25701585004217,1.17606321257009,10.3962569805141,2.66566917080501,1.2156952551763
FAM160A1,0,0,0,0,2.48319449977522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D3,0,0,3.12615079116827,0,0,0,0,0.642142248560006,1.19247782045769,0.633951882286905,0,0,0,8.51309169850951,0,0,0,0,0,0,9.28418336095389,0.972904584827748,0,1.58503391422042,11.9209981915774,0,0,1.22422793839013,4.84664691301274
TBC1D3H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67775594354228,0,0,0,0,0,0,0,0,0,0,0,0
ISPD,0,0,0,0,7.56411142991398,0,0,0,0,0,0,0,0,0,0,0,7.68303075309593,4.3439398932939,0,0,0,1.54872100336129,0,0.485457433388496,0,0,0,0,0
SHISA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORN2,11.7566646253374,5.73307926694294,2.17443889281608,0,3.69348565004353,6.94541577333683,0,0,0,8.96052551096143,3.06149194846571,0,1.83625290352412,6.59919662113795,0,0,7.68303075309593,4.3439398932939,0,0,1.11191956130249,0,0,7.66828246127121,0,0,0,1.87680482549574,0
MEF2BNB,0,0,0,2.3976684741859,3.58727136232029,0,0,3.05109063630687,0,0.633951882286905,9.30736224563147,0,0,0,0,0,0,4.3439398932939,0,2.51148001502746,0,0,0,2.07047094303057,1.25701585004217,0,11.0991393581274,0,7.08637760505525
SHISA9,0,2.46942978306514,1.63620046225619,9.33629991887305,3.06111026709904,0,0,2.12560778923363,0,0,0.689176506931713,0,0,1.25737674937938,6.34076875872631,5.80114192594554,0,0,0,0,2.1647833443901,0,0,0,0,0,0,0,1.86594004333891
C7,0,0,0,0,0,0,0,0,0,0,0,0,1.83625290352412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCC6P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF814,0,0,4.15928104056048,0,7.09701776114327,0,0,0,1.19247782045769,4.75141378530107,7.52910937545373,1.34484369375117,1.83625290352412,0,7.91381571415406,3.57916453780755,9.26330548750524,4.3439398932939,5.86071766675293,2.51148001502746,0,2.27832775377154,6.24101526773994,7.98537941046579,1.62527656915657,0,0.824442068361178,1.22422793839013,1.2156952551763
RRN3P1,1.26368182533138,0,0,0,0,0,0,0.642142248560006,0,0,0,0,0,0,0,0,0,4.3439398932939,0,6.49727543100733,0,0.972904584827748,0,0,0,0,0,0,0
C16orf52,0,1.70890420617023,0,3.45446375775108,0,0,0,0,0,0,4.02760286812933,9.35986241950546,0,0,0,0,0,0,0,2.51148001502746,0,1.54872100336129,4.32557611518255,2.32201379066229,0,0,0,1.22422793839013,0
TYRO3,2.7234076295416,0,3.6141356135765,0,6.47822373177811,0,0,0,2.61866088422396,4.62806361224737,0,0,2.6186210330242,0,0,0,0,0,0,0,0,0,1.49915620935584,6.55776113654695,0.761288961885244,5.02191654784939,0,0,0
LOC730101,0,0,0,0,4.40612187215554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10443132345794,0,0,0,0,0
FAM166B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM229A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIAL4E,1.92681716332862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYROBP,0,0,0,0,0.939804539777269,0,2.88043178333614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76561036054623,0,0,0,0,0
TYRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34076875872631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC730668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2AF1,5.76131016449789,0,1.93027608846896,3.35763677658476,8.42422545140524,5.95707420438286,2.88043178333614,7.31380673162112,1.19247782045769,7.07777512983416,0,4.03564744609834,2.6186210330242,0,9.32510933244661,0,9.26330548750524,8.36294015016227,5.86071766675293,0,5.20950167992933,0,0,5.25560504801279,1.25701585004217,0,4.22724445135485,0,4.77876243309447
LOC730811,0,1.70890420617023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJ36777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA52,12.9169142438844,5.73307926694294,10.6431467609797,10.6139718642986,9.71475595691578,8.93660970414527,9.79302755827209,11.2791562558621,12.0595782564084,11.094916280418,8.6775296123272,11.8754134985888,5.63939026215146,12.1063087219064,8.64838634399676,8.57435271544133,10.2621311620522,9.94497831317025,7.84197627688879,3.37907952609912,7.53645329149863,2.95224375426375,5.30827377792116,12.4348916801974,3.67976986728499,10.0673187401996,11.2709896623371,4.09048480260397,11.402420476726
RFX8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34076875872631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBB,16.3730836517379,13.4484655775314,11.034947377978,13.8292315565351,12.8469297798495,11.8409462849364,17.2542514785459,14.0151398914536,17.1238600230978,13.2588969831985,14.1569174308889,16.2048517905704,8.05416375388573,17.1627033874546,12.3455033803845,11.290182884357,12.7206012574626,11.2489614102461,10.3913380657748,7.15037100066682,12.8886149317627,5.87694167871839,12.1106706957079,11.8615817652625,3.67976986728499,10.1591791351941,13.1210386191358,9.131628907839,9.85400538353502
UBC,12.8868059109498,5.85120198731189,14.265212954533,13.8857353125929,12.662866981645,9.52059042647832,3.60127854016856,14.271794894239,12.7194887353999,11.954984696256,12.2400287408085,12.4545197162809,6.37965633172461,13.2966350489214,8.64838634399676,10.2092121243212,10.2621311620522,8.73391266003363,6.43738070309256,2.51148001502746,12.3774963499531,8.20286058508291,12.8577202133398,12.3045154643495,2.55213857019335,4.71104708677807,1.72794231865731,14.8124929724248,11.8204934482485
