,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
POLK,0,0,0,0,0.998331727399385,0,0,0,6.18872267142535,0,0,0,0,0,7.25600726502207,0,0,0,0.520676641899108,0,0,0,0,9.40053467247816
LRRC8E,10.133338590602,0,9.14483397757362,6.82150273070552,1.99749686712053,0,0,4.6953436578178,0.677653057474106,9.35977400777393,0,0,0,0,0,0,0,0,0.520676641899108,0,0.537887479196465,0.504630698863175,3.2677224296125,0
CBLL1,0,0,0,0,8.19634523674672,0,0.686284966381428,0,0,0,0,0,0,9.04025373464014,0,0,0,0,0,3.31876909190812,0,0,0,0
DKK1,0,3.96867819654524,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0001954170122,0,0.360126571079381,0,10.7180181148862,0,0,0,0
AKR1B1,0,0,0,0,7.15655623305587,0,0,0,9.16379167639087,0,0.634540208895062,6.07510471425364,7.1765883916585,0,0,0,0,0,0,0,0,8.93449974725266,4.74919836178881,0
KIAA1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66376629108693,0,0,0,0,0,0,0,0
PREB,0,0,5.14414024510264,0,7.73814412818242,6.95780261814536,6.04826664399183,3.21766096289394,10.2496558515187,0,9.64455010482563,7.38413616442032,6.13625505069988,0,0,0,0,13.2387421456566,9.19156594453896,3.31876909190812,1.23605484403774,0,0,0
FUT8,0,0,0,0,6.87933289746219,0,0,0,0,0,4.17996719428122,0,0,0,0,3.08764676387688,0,0.888005180667002,7.06136065364835,0,0,0,0,10.680459532885
IRF2,3.32906903637853,0,0,0,0,0,5.93791685307227,7.1512414273753,0,0,0,0,0,0,6.93643684437488,5.52376586886063,3.74818044964381,0,0,10.2229046959219,0,0,0,10.7889202857143
GTF2H1,0,0,0,0,7.75822815830519,0,1.78095600060848,10.3584734913313,5.54116483567095,5.94356126577576,0,0,8.46019007119981,0,0,0,0,0,0,0,0,0,5.46454507197229,0
SYNE1,0,4.92185271661597,0,0,0,0,0,0,0,0,3.45206457279618,0,0,0,0,11.7561391246906,2.85173750034454,0,1.45339209383777,0,0,0,0,6.28318713840593
DKFZP586I1420,3.32906903637853,0,5.61786328597269,0,2.58218097368802,0,1.49947786604883,11.3984238683191,5.68260100054386,0,0,4.13791331447149,4.72470299045129,0,4.971347266693,4.55478842621104,0,1.2736307651878,4.09434030650621,16.0943982914074,0,0,3.2677224296125,0
PELI3,0,0,0,0,0,0,0,0,0,9.93618753375117,0,0,0,0,0,0,0,1.09366428582413,7.11662529522066,0,0,0,3.2677224296125,0
TMEM229B,0,0,0,0,0,0,9.78132882546067,5.09639240148749,0,0,7.26703650018918,0,0,0,0,0,0,0,1.8511064447162,0,0,0,0,0
NLRX1,0,0,0,0,2.31925793196232,0,0,0,0,0,0,0,0,0,0,0,0,11.1170628285101,6.75379806124002,2.45656008374938,1.23605484403774,0.877760165335303,0,0
POMC,0,0,0,0,0,9.64838864699929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMEK2,0,0,0,2.03298832515174,7.38038582980476,3.49516589389416,6.9404828695782,4.13795821240506,6.36696620972465,9.31977899764705,0,0,7.99666929124508,0,0,12.8081670170629,0,0.360126571079381,3.14131884139813,11.9048831044344,9.75718924078622,0.877760165335303,4.74919836178881,0
PAFAH2,0,0,0.818528852622447,8.53053362302461,5.28214944084424,0,0,0,0,9.4936201165745,0,0,0,0,0,0,0,0,6.96427114706935,0,0,0,3.2677224296125,0
CDKN2AIP,0,5.49086278725599,0,0,6.7648765115855,4.42973145089303,3.50529231500704,11.5094155912785,7.24871469439055,0.735804357408018,0,5.09634619115361,0,0,6.52532026021664,8.4348360691131,5.00420748682039,0,0,0,0,0.877760165335303,0,13.5785513809414
WDR20,0,3.96867819654524,8.58620387550119,3.24859875588369,5.80407612895014,0,3.4257483575507,0,2.37760933872805,6.1332731838138,0,0,1.31992275372838,0,0,0,0,0,3.14131884139813,0,0,0,0,14.000844671592
CHD1,10.5363809570039,3.96867819654524,0,0,7.50447452804375,0,6.83666930937004,0,5.06069246180214,0,0,0,0,3.47320460983135,0,11.2023321792351,0,0.360126571079381,4.73568728529406,0,0,0.504630698863175,0,0
FNDC5,0,0,0,0,0,0,0,9.64036478400735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELF4,0,0,7.16018248001406,8.99792820484362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360126571079381,7.45356537783751,2.45656008374938,0,0,0,0
KIF2C,0,0,0.818528852622447,7.76983323248456,9.24933243513353,0,0,4.6953436578178,0,0,0,0,0,0,0,0,0,0.360126571079381,4.71195853293609,0,0,8.55699584211127,0,0
CAPZA1,0,3.96867819654524,2.01949794800029,3.971723297976,9.03558686698523,3.49516589389416,8.86724146008347,5.66722917873644,5.52246905478378,2.11324323956861,2.82311181191324,0,7.654884269742,3.47320460983135,5.94816776536613,13.6102527997075,0,0.648076070868591,7.04720725845074,0,6.27354968030619,7.47343607358213,15.9588010675247,14.3620581136485
MCF2L,0,0,3.34529420910763,7.25298062705233,7.28208516741807,0,5.96630563385624,0,6.79849825762937,5.20662710562043,5.32996478383426,4.13791331447149,2.16732494942335,0,0,13.3166313889433,0,0,6.74213046617664,0,4.78966965534423,0,0,13.7011312094958
THYN1,0,0,0,0,7.86086201284358,0,0,0,5.74843784393835,10.8677182935575,0,0,0,0,0,0,2.85173750034454,0.648076070868591,6.84388993682722,0,0,0,3.2677224296125,0
FAM122A,0,0,0,0,4.45624505873026,0,0,7.3106373557648,0,0,9.21778462153929,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDOG,0,0,1.33754747741868,7.40550029167507,5.38905852360544,0,0,11.3302782259278,5.94375939166431,1.87235708264064,8.29823475931806,0,0,0,0,0,0,1.43361702111365,9.45007116616727,0,0,1.81252320278308,0,0
PITPNB,10.0740140132955,0,0,0,1.58273770828451,0,10.4526534323838,9.78315218641558,9.76541299438146,1.22073322541004,7.77256203842805,7.38413616442032,7.29129828592532,0,0,7.00583137105076,0,1.2736307651878,6.83842105019905,11.5570624041786,0.537887479196465,0.504630698863175,4.74919836178881,0
HS6ST3,0,0,1.71844714392447,3.971723297976,6.69713337913346,0,0,0,0,0,0,0,0,0,0,0,0,11.6711543261591,7.07071969529906,3.31876909190812,0.928798629156702,0.504630698863175,0,0
PDGFRL,0,0,8.62019723103231,0,6.61140547268932,0,6.88207850407311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHKA2,15.792592465139,9.08556760559366,8.66702334870541,0,9.0022925752347,3.49516589389416,8.7679264384131,12.3065436692099,0,0.735804357408018,2.57821081425982,0,4.31875168284723,0,4.971347266693,3.08764676387688,2.85173750034454,0,6.99409014121907,3.85471293754161,9.16702468085121,0.504630698863175,0,5.70745728727448
GADD45A,5.53132218181115,4.92185271661597,0,3.65500117127588,2.58218097368802,5.39586655790974,9.31776248602004,11.7579136168071,6.16481030735573,0,8.45180420446171,0,5.95090651844296,14.269358993056,5.94816776536613,12.195119116692,15.9378445780169,9.65305139350958,6.63895054867859,4.2446020553849,8.6918639625136,0.504630698863175,5.94060656285933,13.3235770937392
ATCAY,0,0,0,0,0,0,0,0,0.677653057474106,0,1.91158211135682,0,0,7.80297748145201,0,0,2.85173750034454,0.648076070868591,1.45339209383777,0,0,0,0,10.7678706617329
FRRS1,0,0,0,0,0,0,0,0,0,0.735804357408018,0,0,0,0,11.4949653050213,3.08764676387688,2.85173750034454,0,0,0,0,0,0,3.25433087032954
NAMPT,6.00780859614375,3.96867819654524,9.29619283636645,0,5.80407612895014,0,9.8562457952527,8.72942180738951,7.11159101071424,0,4.49475308861283,4.13791331447149,0,0,4.971347266693,0,0,0,7.07071969529906,13.3820827113426,10.9797051312853,0,0,0
ZNF541,9.62263195623288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2D,0,0,3.95498976623601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45656008374938,0.537887479196465,10.7763753949939,0,0
RAB22A,0,0,1.71844714392447,7.82498243120993,7.65488955234976,0,1.14943439400826,0,4.71042036628094,0,6.87052512907652,15.1892937099825,5.52029094400894,9.44766318616096,0,0,0,0,4.68783296578811,3.85471293754161,8.26586246501821,0.877760165335303,3.2677224296125,0
GABPA,0,0,0,0,5.99671374659651,0,0,0,0,0,4.49475308861283,0,0.998329075997963,0,0,0,0,0.360126571079381,5.22915519087697,4.2446020553849,0,0,3.2677224296125,12.5867053146857
APPBP2,0,0,0,2.84499488746457,7.87319269267196,0,7.1027225786919,0,6.12818178562607,6.87568173796789,9.8826736689619,0,7.88541358848536,0,0,7.37524661962303,16.5444558620168,7.99303436897367,8.24555770797422,2.45656008374938,2.95933906539249,4.48263966481177,0,3.25433087032954
DR1,0,0,9.36964049477384,0,8.79108491757242,0,0,0,7.37913410155211,0.735804357408018,0,4.13791331447149,0,0,0,0,2.85173750034454,11.409913200885,1.20406798267283,2.45656008374938,0,0,0,4.17668326841082
POP1,0,0,0,0,6.66911963310471,0,0,0,6.11576266440629,0,0,0,0,0,0,0,0,0,9.01738541405836,0,0,0,0,0
AP3D1,12.2170792417185,5.49086278725599,8.85481243764684,7.14679279579881,8.71776863237183,0,1.78095600060848,7.52090169824421,7.89733771954198,2.66051921537072,7.90148776498013,7.64573046727078,2.16732494942335,14.141282045071,0,13.5893328608795,0,10.9328523849344,9.42566104246496,2.45656008374938,2.34101946379528,9.35280938763321,0,11.6762591475668
TMEM245,0,0,0,0,5.95091174156973,0,9.34504465672732,13.4200472564866,5.03454078604119,10.2174759187351,3.37733609049554,5.66718251371805,7.77803114459049,0,0,0,0,1.2736307651878,8.93394785734927,4.55122797516665,1.23605484403774,0,3.2677224296125,0
FOXK2,0,0,7.93422475615225,0,8.4478821847941,0,4.26858684305836,0,5.94375939166431,0,0,4.13791331447149,0,0,0,0,0,8.22262792954421,10.5233472784393,4.2446020553849,8.37198884102037,10.3750946928889,0,0
TATDN3,0,3.96867819654524,0,0,7.75156449933128,0,0,0,1.48470872817987,1.87235708264064,1.07374196661985,0,2.45669637086268,0,0,4.0001954170122,0,0,2.91062123794648,13.1944744767253,0,0.504630698863175,0,0
CCDC68,0,0,0,0,4.85475776714922,0,0,9.82337099013056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC12A2,3.32906903637853,0,11.3808673790976,9.27676761381504,9.36298880183595,0,0,11.6687464543113,7.61359834892391,6.78284641396093,0,5.09634619115361,0,0,0,0,2.85173750034454,0.888005180667002,8.53137806178596,4.2446020553849,1.48922444106289,0.877760165335303,0,0
CMC2,0,0,1.33754747741868,7.00636890424313,1.99749686712053,12.6445012859876,0.686284966381428,8.10324341824207,1.13689425061501,0,0,4.13791331447149,0,0,0,0,0,0,1.8511064447162,5.89136640209669,0,0,0,8.18703930694621
SKAP2,0,4.92185271661597,0,0,6.14645571742368,6.37863127395593,6.5293553195203,9.78315218641558,1.13689425061501,0,0,0,0,4.40674300237995,7.9305354187192,6.9190699585933,5.66532278423448,0.648076070868591,1.45339209383777,2.45656008374938,0,2.59099036438505,14.1180785748603,13.0905502259736
ANKRD26,12.7982795820834,5.89785743310662,0,0,7.40607212028458,3.49516589389416,0,0,7.30995694283688,0,0,0,6.97967625268851,0,0,0,0,0,0,3.31876909190812,0.928798629156702,0,3.2677224296125,0
XKR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45656008374938,0,0.504630698863175,10.2706085455946,0
KCNK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55122797516665,9.89433572316451,0,0,0
C11orf80,0,0,0,0,0,0,0,0,9.6102779572997,8.29936247992709,0,5.09634619115361,0.583848766442788,0,0,0,0,10.5730016257071,2.5312959716849,3.85471293754161,0.928798629156702,5.42209887035704,0,0
HEATR8,0,0,0,0,0,0,0,0,6.33518002247907,0,0,0,8.86702808718659,0,0,0,0,0.648076070868591,7.34975648074916,0,0,0,6.58411623699769,0
TTC4,0,0,0,0,0,0,0,0,6.33518002247907,0,0,0,8.86702808718659,0,0,0,0,0.648076070868591,7.34975648074916,0,0,0,6.58411623699769,0
FOXP1,16.0522835102813,9.9834066349778,8.16667782966801,9.72456536089095,9.50841875575524,7.27740772570765,0.686284966381428,4.13795821240506,8.97902459339209,0.735804357408018,8.98594920813307,7.52085435566187,8.42502610462109,5.68727302741465,8.73535374976052,5.93094236456495,12.754463124758,10.1996521594203,6.60714392897251,14.8911890497223,0.537887479196465,1.41956075653212,5.15076206981284,15.5227467264715
OAS1,0,0,8.41603147200938,0,7.37172108924237,5.9693617776995,0,0,0,0,0,0,0,0,0,0,0,0,6.92352884553541,0,0,0,0,0
MEGF8,0,0,0,0,0,0,2.69648597615189,0,8.8667816588041,9.31224928072148,0.634540208895062,4.13791331447149,0,0,0,0,0,0,6.68842612069175,0,0,0,0,0
TCEANC2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47320460983135,0,0,0,0,0,3.31876909190812,0.537887479196465,10.8026572814009,0,0
PNPLA7,0,0,0,0,0,0,0,0,0,0,0.634540208895062,0,0,0,0,0,0,9.44988183269091,2.82472535159098,3.31876909190812,8.58218303049497,0,0,0
SLC43A3,0,0,0.818528852622447,8.63803184390737,7.97395471014593,0,0,0,0,0,0,0,0,0,0,0,0,0.360126571079381,7.61259814418998,2.45656008374938,0,0,0,0
GATAD2B,0,3.96867819654524,4.87053474703738,0,0.998331727399385,0,7.89453490047528,5.09639240148749,0,6.99335601099169,0,0,3.1669531306056,0,14.8904415404504,9.52377011673758,0,1.57761952485716,7.07071969529906,0,0.537887479196465,0,8.28412936006964,3.25433087032954
ANKMY2,0,0,9.40093985676941,6.75076497071149,0,0,0,0,0,1.22073322541004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLA-DQA1,10.2770524707278,3.96867819654524,0,0,0,0,0,0,0,0,0,5.09634619115361,0,0,0,0,0,0,0,0,0,0,0,0
PRADC1,0,0,1.71844714392447,7.71779985579205,0,0,5.36467329390521,0,0,9.36415022133393,0,0,0,0,0,0,0,0.360126571079381,8.74227329989441,0,0,0,3.2677224296125,0
NBAS,0,0,6.997277841829,8.69026992120896,9.13621880196946,0,9.65839588277375,12.9770998359062,6.91058366710994,6.72049920118967,0.634540208895062,0,9.25404952721446,6.67320541368745,0,11.3381089662118,0,2.31311202829346,10.8643796382416,2.45656008374938,0.928798629156702,11.2001365582392,6.13031246137143,9.90347974267152
METTL1,0,0,9.91959285515652,0,7.49652587638839,0,4.85898503106852,8.41537726694198,1.13689425061501,10.7639017658136,0,5.66718251371805,0,0,0,0,0,0,2.99168911913453,3.31876909190812,0,0,0,0
TRIM59,0,0,0,0,0,0,0.686284966381428,0,0.677653057474106,0,0,0,0,0,11.2471315115926,3.08764676387688,6.116980473639,1.2736307651878,0.90246408449394,0,0,0,0,0
ERBB3,16.3032885140638,9.80580641249292,12.4171108044563,10.4291098200501,10.2669595562636,5.39586655790974,10.4830578908548,11.9304800140462,11.1516751451424,9.27399968044632,8.95416385276668,8.05896581395696,3.95106848700654,0,11.0545712227036,0,4.29690349151233,12.3091697817702,11.1942705491069,3.31876909190812,5.62490273624361,8.40310011333912,4.19081171184153,0
MTHFSD,0,0,0,0,0,0,0,0,0,0,1.07374196661985,0,0,10.755758326386,0,0,0,0,1.20406798267283,0,0,0,0,3.25433087032954
BLCAP,0,0,9.39604277327743,7.68565451943505,4.80413580992961,0,0.686284966381428,5.66722917873644,0,5.18039700595793,9.21107633532422,0,0,0,0,0,0,0,7.17853390443067,0,1.48922444106289,10.7187497047328,0,0
HIVEP3,0,0,2.66567628184743,9.0805971871642,0.998331727399385,0,0,0,0,0,0,6.65291664993573,0,0,0,0,0,0,4.23417524352078,0,0.537887479196465,9.58999025501372,0,0
FGFR1OP2,3.32906903637853,0,1.33754747741868,5.49404317029048,3.31892381384557,0,1.49947786604883,12.4245432726145,0,0,0,0,3.4563921340825,0,0,5.52376586886063,2.85173750034454,0,0,0,0,0,0,10.7819378137838
CAPG,4.25544331663855,0,10.3262713155321,11.2537109206914,6.40609178071944,0,7.90923234719141,3.21766096289394,1.13689425061501,0,5.93584338851934,0,5.22556417325466,0,0,0,0,8.87469125184826,8.93906697562176,0,0,0,0,0
KANK2,0,0,0.818528852622447,1.34837882341911,0,0,4.12487672803036,12.0426201060931,0,0.735804357408018,10.4303453764537,0,9.91701252466582,4.96885338267809,0,0,2.85173750034454,0.360126571079381,7.03769392923538,0,0,0,5.46454507197229,3.25433087032954
HMGCS2,8.50376531615112,3.96867819654524,1.33754747741868,2.03298832515174,9.60029216449362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM110B,0,0,0,0.826297654785786,2.80449384396955,0,8.66992231164055,4.13795821240506,0,0,0,0,0,0,5.94816776536613,13.0039898285272,2.85173750034454,0,0.520676641899108,2.45656008374938,0,3.71633730180705,0,0
CNO,0,0,9.46936383099981,1.34837882341911,6.26349147052818,3.49516589389416,0,0,7.49873486444749,9.03327430483762,8.96057719420243,5.66718251371805,0,3.47320460983135,0,0,0,0,7.46425731504507,0,0.928798629156702,10.5228432085893,0,11.4570746924982
TMEM200B,5.53132218181115,4.92185271661597,2.01949794800029,9.07025959210462,8.56272438043322,7.69011849121877,3.50529231500704,14.1925821832087,7.66989852784897,10.2666138428721,9.55838182676223,7.06436553224834,11.5246229892756,0,4.971347266693,13.5689958555456,14.547688872509,0.360126571079381,7.04720725845074,15.9940770981809,9.07211586211072,10.12702967661,9.2616682125527,12.2598187978102
DYSF,0,0,0,0,0,7.369935798358,3.4257483575507,11.9935264735976,6.18872267142535,0,0,4.13791331447149,0,0,0,0,2.85173750034454,0,5.82355519010539,0,0,0,0,0
DOK6,0,4.92185271661597,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5975626295759,0,0,0,2.45656008374938,3.90758256473241,0,3.2677224296125,0
HIBCH,0,0,0,0,7.83587990684821,0,8.92261998824501,4.13795821240506,0,7.47014074207582,0,0,0,0,0,0,0,0.360126571079381,6.3850739472234,0,0,0,0,0
TNKS2,0,0,0,0,7.89149333013851,0,0,0,8.4754296464842,6.21307167036752,0.634540208895062,4.13791331447149,0,0,0,0,0,0.360126571079381,0,0,0.537887479196465,0,0,8.95550761179445
VTA1,0,3.96867819654524,0.818528852622447,6.87949144977108,8.37171102205182,0,8.69770257728818,0,7.17879960041364,0,6.30185189704239,5.09634619115361,3.1669531306056,0,0,0,2.85173750034454,0,0,0,0,8.1480346375625,0,13.9495772423681
CPZ,0,0,8.97790039796449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61427059700181,0,0,0,0,0,0
PDS5B,0,0,0,0,5.28214944084424,3.49516589389416,2.94494839199857,0,0,0,0,4.13791331447149,3.95106848700654,0,0,0,0,0,4.05715617061767,2.45656008374938,0,0,0,13.7618330753477
EFR3A,0,0,8.73323677176776,0.826297654785786,6.12599228734534,0,8.07156534880806,12.1780260885878,2.20075960639454,0,5.26926200684551,0,0.998329075997963,0,0,0,0,0,6.21824108870531,0,0,3.02128823822619,0,0
ZBTB42,0,0,1.71844714392447,0,5.77808200554795,0,0,0,8.99436951121572,10.0564423396872,0,5.66718251371805,0,0,0,0,0,0.648076070868591,7.83485287662148,2.45656008374938,0,0,0,0
MAP3K4,0,0,0,0,3.69735832192847,10.8933277559731,0,0,0,0,0,0,0,0,0,0,3.74818044964381,0,1.20406798267283,0,0,0,0,0
MMP10,0,0,10.3407853903247,0,0.998331727399385,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06844297512356,0,0,0,0,0
KDM5C,0,0,3.54726394293116,4.39926400747899,4.95096564729424,0,3.25215580891681,0,2.92502927027382,5.89599716302105,2.57821081425982,5.66718251371805,0.583848766442788,16.0004289118362,0,0,0,0,1.66591105796389,0,0,0,3.2677224296125,0
ZCCHC24,0,0,7.38113323828626,0,0,3.49516589389416,0,0,0,0,0.634540208895062,0,0,0,0,3.08764676387688,6.116980473639,0,0.520676641899108,0,0,0,0,10.8502868537888
ZNF271,10.2875364190459,0,5.88347683876731,0,8.87625186930747,3.49516589389416,3.90786117494002,11.7613681788598,0,9.75031527223252,3.12667567327395,5.09634619115361,0,4.40674300237995,0,10.7023810041301,0,9.88963426207259,4.3308186451726,11.4029616326434,11.4360921232811,0,8.20193941560874,0
VAPB,14.6960729122479,7.58144810725506,5.88347683876731,9.56879167563176,8.46834615285401,0,6.7080889089828,0,9.57215274739222,6.42897462101739,10.2503359837438,6.39274672444112,8.22307958474679,3.47320460983135,0,13.2087476285916,0,0.888005180667002,6.79390720708394,15.1876067263759,10.9078981949071,10.562533728357,4.74919836178881,5.9259000914838
C20orf3,14.4037337064125,8.33735529101238,7.0481091924908,9.7750871669927,8.92444634863588,4.99220591003359,5.67098286844921,3.21766096289394,11.1174351092167,0,6.87732036596785,15.2913892593951,2.90399309620192,3.47320460983135,5.94816776536613,8.7929982682094,13.7007886573869,12.055784027123,10.9766113154081,7.81668408344904,13.7703026076349,11.0913711084939,4.19081171184153,0
MZB1,0,0,0,0,0.998331727399385,0,0,0,4.20057740328068,10.4417670674206,7.9180588342455,4.13791331447149,0,0,0,0,0,2.22835711021734,10.0026078808576,2.45656008374938,0.928798629156702,0,0,0
C6orf228,0,0,0.818528852622447,4.17063352597346,0,0,0,0,8.42095082719161,0,0,6.07510471425364,0,0,0,0,0,9.80482446989867,6.30803008274056,0,0.537887479196465,8.01889564094197,0,0
FAM19A2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50897764210585,0,0,0,0,0,0,0,0,0,0
EXOSC2,0,0,2.82961690382586,9.63341404316719,7.80403136659529,0,0,0,0,0,0,0,0,0,0,3.08764676387688,0,0.648076070868591,7.46425731504507,0,0,0,0,0
FAM179B,0,0,0,0,7.71092295693789,0,0,0,0,0,0,0,0,0,0,0,0,6.42729692148608,2.63587866499256,0,0,0,0,8.90498532130597
NBPF14,0,0,0,1.73091708777391,0.998331727399385,0,0,0,1.48470872817987,5.6883133366074,0.634540208895062,0,0,0,13.849519996461,5.74167153440211,4.69347407832659,1.2736307651878,1.66591105796389,0,0,0,0,4.73480593219094
AIFM3,0,0,0,0,0.998331727399385,0,0,10.0883422204324,0,0,0,0,0,0,0,0,0,0,0.90246408449394,0,0,0,0,0
UFM1,0,0,0,0,4.80413580992961,6.69708746523945,0,0,0,0,0,0,0,0,0,0,0,6.08566017387575,1.66591105796389,0,0,0,0,10.2855985396236
CTSE,0,0,0,0,6.4396434365083,0,0,7.96626443164522,8.2382463512111,0,0,5.66718251371805,0,0,0,0,0,0,0,0,0,0,0,0
C8orf58,0,0,1.71844714392447,7.22343031663478,0,0,0.686284966381428,0,10.1118445235064,0,0,4.13791331447149,0,0,0,0,0,0,0,0,0,0,0,0
LRP2,0,0,0,0,0,0,0,0,9.15926044327607,0,0,6.65291664993573,0.583848766442788,0,0,0,0,0,0,0,0,0,0,0
CD97,4.81500458083094,0,0,0.826297654785786,0,3.49516589389416,0.686284966381428,0,8.40572885023568,0,0,5.66718251371805,0,0,4.971347266693,13.350180697929,2.85173750034454,0,4.42139254644312,3.85471293754161,0,0.504630698863175,0,11.1231706055648
ARHGAP4,0,3.96867819654524,2.26844440588194,0,0,3.49516589389416,0,0,0,0,0,0,0,0,0,3.08764676387688,0,0,0.520676641899108,0,0,0,0,11.8664935609475
SUPT16H,0,0,0,0,9.98818665275992,0,0,0,5.7959158815819,0.735804357408018,0,5.09634619115361,0.998329075997963,3.47320460983135,0,10.3839125803364,0,0.360126571079381,8.53982674872096,0,0,0,0,3.25433087032954
FAF1,14.0257840570231,7.20519442507868,0.818528852622447,7.71249179301314,0,0,6.04826664399183,0,6.76707738085304,0,8.85953353062373,4.13791331447149,0.583848766442788,0,0,0,0,0,5.88850326943574,2.45656008374938,0,0.504630698863175,3.2677224296125,0
CDRT4,0,0,0,0,7.27280749205556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520676641899108,0,0,0,0,8.71277012025704
FAXC,0,0,2.82961690382586,0,0,0,0,12.4179917154909,0.677653057474106,0,1.07374196661985,5.09634619115361,1.99749288771442,4.40674300237995,0,0,0,0,6.07677447716178,0,0,0,0,0
CHAF1A,0,0,0,0,7.08414894053105,0,0,0,5.29903489316101,0,0,0,0,0,0,0,0,0.360126571079381,5.19532758724158,5.20603792385467,10.5317134998776,0,0,0
PDPK1,0,0,8.14348968454576,8.6630121123084,8.56272438043322,6.18846102162945,3.78574153193136,4.6953436578178,7.68258469286593,0,8.62329385883959,4.13791331447149,0,4.40674300237995,0,0,0,9.84585353087651,3.14131884139813,0,0.537887479196465,9.05865237489352,0,15.0740846888148
MFAP4,0,0,0,0,0.998331727399385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0766896642328,4.73480593219094
NAALADL1,4.25544331663855,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2833198984833,0,0,0,1.45339209383777,0,0,0,0,0
SOWAHC,9.13462252372051,4.92185271661597,0,3.46606317405452,1.58273770828451,0,9.99791143435546,4.6953436578178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP7080,3.32906903637853,0,0,0,6.68319450018711,0,0.686284966381428,3.21766096289394,0.677653057474106,0,0,0,0,0,4.971347266693,0,2.85173750034454,0.360126571079381,7.42830499111359,0,0,1.81252320278308,3.2677224296125,14.246342734195
SMARCD2,0,0,0,0,1.99749686712053,0,0,0,0.677653057474106,0,0,0,0,0,0,8.93242276916918,0,5.93334040303067,10.7820223516691,2.45656008374938,2.87299233604716,6.68311691497262,0,0
KXD1,4.81500458083094,0,7.73144837497049,0,8.23507733008516,0,3.15684139259265,3.21766096289394,8.09691896452238,10.0087911373303,1.07374196661985,5.09634619115361,7.25406593717415,10.9227770480196,0,11.7308907900191,0,10.2781758525461,9.09396700565703,0,0.537887479196465,3.16292581922213,5.15076206981284,14.619706321966
SCAF11,0,0,1.33754747741868,7.69106206132777,7.87319269267196,3.49516589389416,4.17438783925569,5.40986167000988,0,0,1.07374196661985,0,7.63691793088673,0,0,7.23861180287306,15.3270808769057,0,5.37226955350258,0,0,0,3.2677224296125,7.35140681442069
HBS1L,0,0,0,0,7.38038582980476,0,8.4958491146059,0,0,0,0,0,0,0,0,0,0,0.360126571079381,6.20979441277505,0,0,0,0,0
IQCE,0,0,1.33754747741868,8.08941523491049,7.23508839731625,0,0,0,6.47786713708927,9.50423306396715,7.32783104268703,0,8.89753002593766,12.9482785282402,4.971347266693,0,0,11.2192539037369,5.47452673154668,2.45656008374938,0,0.877760165335303,4.74919836178881,0
S100A13,7.43415096505886,11.5249976266286,9.17564100120757,10.2045980600015,6.9966876352566,3.49516589389416,3.15684139259265,0,0,0,1.68247064766758,0,0,0,0,0,3.74818044964381,1.43361702111365,10.6137567790468,3.85471293754161,10.5330339587552,2.687930022151,0,0
ATRIP,0,0,0,0.826297654785786,0,0,0,0,0,1.58302658652735,0,0,0,0,0,0,0,0,3.71913771172933,0,0,10.6463404606322,0,0
OPA1,0,0,0,0,8.47645114974603,4.99220591003359,0,13.417859896983,8.49234110463094,2.50010853933687,0,6.07510471425364,7.48049069366757,0,0,0,2.85173750034454,0,7.33040678251531,0,0,0.877760165335303,4.19081171184153,8.77035076856265
