,mean,total,tech,bio,p.value,FDR
SLC27A6,0.0840203357677107,0.267823931139161,0.284744229287168,-0.0169202981480063,0.598901968148035,0.999903837598123
SLC35G5,0.058522482182607,0.181441293548274,0.198366672409895,-0.0169253788616214,0.64046249126288,0.999903837598123
CUX2,0.0477686660775963,0.144959878613573,0.161924181704422,-0.0169643030908493,0.670632848823032,0.999903837598123
RSPO2,0.00663572308969741,0.00549334028038801,0.0224955894373336,-0.0170022491569456,0.99927924414243,0.999903837598123
ZRANB2-AS2,0.155470035411998,0.510210082103641,0.527219688752306,-0.0170096066486641,0.554092924180249,0.999903837598123
C6orf223,0.219869878904972,0.728914344604948,0.745930858921348,-0.0170165143164001,0.538306999000936,0.999903837598123
C1QTNF5,0.0341178764332682,0.0986292782902952,0.115656973691297,-0.0170276954010021,0.732586135486219,0.999903837598123
MFRP,0.0341178764332682,0.0986292782902952,0.115656973691297,-0.0170276954010021,0.732586135486219,0.999903837598123
LOC102724548,0.0066576157025661,0.00553723449307018,0.0225698067909284,-0.0170325722978582,0.999267159220804,0.999903837598123
THEMIS,0.0425837852771973,0.127293082705221,0.14435169711705,-0.0170586144118289,0.690821664120859,0.999903837598123
TMSB4Y,0.0247197843266466,0.0667114910798567,0.083800087562346,-0.0170885964824893,0.805011896010784,0.999903837598123
BTF3P11,0.00625485190097204,0.00411178645045202,0.0212044114727944,-0.0170926250223424,0.999660832962826,0.999903837598123
HSPE1,6.9526792989909,4.49810223010309,4.51520086241142,-0.0170986323083318,0.506368556013354,0.999903837598123
SAMD10,1.77249242703954,5.1068230101016,5.12394090058598,-0.0171178904843821,0.50561832550047,0.999903837598123
LOC102724896,0.0358613921564689,0.104439512750589,0.121566725559918,-0.017127212809329,0.723721342348255,0.999903837598123
LOC102724056,0.0869543612702952,0.277540957240121,0.294680350521349,-0.0171393932812288,0.596846776177268,0.999903837598123
TSPAN7,0.0203666648364181,0.0518861533585251,0.0690435476497996,-0.0171573942912745,0.852587307875543,0.999903837598123
LINC00622,0.0401011857699342,0.118777826078388,0.135937333888582,-0.0171595078101934,0.702687701147615,0.999903837598123
LOC102723970,0.019058471121587,0.0474201761422568,0.0646088649429222,-0.0171886888006654,0.868971471035913,0.999903837598123
EVC2,0.0810933470784947,0.257641876268512,0.27483118185407,-0.0171893055855581,0.603982112385248,0.999903837598123
AKAP4,0.0312712505547505,0.088812107740385,0.106007963125989,-0.0171958553856037,0.752959833837799,0.999903837598123
LOC102723762,0.0181644839359886,0.0443765109531223,0.0615782969366482,-0.0172017859835259,0.880529042559544,0.999903837598123
AGMO,0.075671768910057,0.23925288889531,0.256467632266081,-0.0172147433707717,0.611398247801639,0.999903837598123
RNASE9,0.00631510384097022,0.00416770276342763,0.0214086694895095,-0.0172409667260819,0.999656829693695,0.999903837598123
ROPN1L-AS1,0.0286909188436744,0.0799611323892736,0.0972613944250649,-0.0173002620357913,0.773328956171652,0.999903837598123
GPR88,0.0245229743263839,0.0658243159532317,0.0831329339724472,-0.0173086180192155,0.809951249173876,0.999903837598123
PNMA5,0.0157591741334424,0.0360925094276393,0.0534243699744923,-0.017331860546853,0.914287131051018,0.999903837598123
LRRTM4,0.108228962604271,0.349445825812901,0.366783898529993,-0.0173380727170919,0.578976684671697,0.999903837598123
CST1,0.0851305875038201,0.271150406490519,0.288504204336287,-0.0173537978457673,0.600088271353593,0.999903837598123
BTBD16,0.0540697570121202,0.165913478401407,0.183278027152611,-0.0173645487512031,0.655204173114932,0.999903837598123
MIR4441,0.0227168781104814,0.0596373636457355,0.0770105270194409,-0.0173731633737054,0.829205230360775,0.999903837598123
CYP4F22,0.0417579463478607,0.124177272804407,0.141552678346441,-0.0173754055420339,0.697584590646033,0.999903837598123
LOC101929732,0.0943876893859453,0.302466264120318,0.319849820655832,-0.0173835565355144,0.590611063827468,0.999903837598123
FGF4,0.0271605111104661,0.0746675463958716,0.0920736795105449,-0.0174061331146733,0.787260381588879,0.999903837598123
LOC102724675,0.0414986438823471,0.123257766477958,0.140673818046643,-0.0174160515686855,0.699135956008909,0.999903837598123
LOC101928892,0.020358572715213,0.0515722337874999,0.0690161160277643,-0.0174438822402644,0.856677485637757,0.999903837598123
TRNAV27,0.0167115194296866,0.0391932662091168,0.0566528010088922,-0.0174595347997754,0.903062515968612,0.999903837598123
ARHGEF33,0.120236710601907,0.39009147615317,0.407554496093996,-0.0174630199408262,0.571672438982478,0.999903837598123
RSPO1,0.0370911826249728,0.108270442861766,0.125735114874236,-0.0174646720124701,0.720913251675931,0.999903837598123
LOC284578,0.021838511706339,0.0565507908209487,0.0740329677919447,-0.017482176970996,0.840250165319747,0.999903837598123
LOC101929379,0.0178152663432615,0.0428825839192234,0.0603944649838915,-0.0175118810646681,0.889215084651329,0.999903837598123
LOC100133050,0.00677754800028641,0.00544938058183482,0.0229763848877458,-0.0175270043059109,0.999349626639046,0.999903837598123
CCDC116,0.0254406199979769,0.0687096644606748,0.0862435950264113,-0.0175339305657365,0.804297550590022,0.999903837598123
MIR5095,0.00650355108834755,0.0044938639712178,0.0220475178779111,-0.0175536539066933,0.99960516949972,0.999903837598123
IQSEC3,0.0279037875844165,0.0770341727312096,0.094593215562086,-0.0175590428308764,0.783051017132153,0.999903837598123
ANKS4B,0.0464463359689522,0.139881657658936,0.157442680353244,-0.0175610226943088,0.680897707534634,0.999903837598123
SH3PXD2B,1.945888978635,5.40774058027646,5.42532211082077,-0.0175815305443097,0.505449953089433,0.999903837598123
C3orf79,0.0471735195011988,0.142315111364152,0.159907183637215,-0.0175920722730632,0.678598103412239,0.999903837598123
AC010091.1,0.0482020123873088,0.145793478259268,0.163392815873478,-0.0175993376142103,0.67511288888529,0.999903837598123
MIR424,0.0315108979296432,0.0892107480896543,0.106820288329227,-0.0176095402395722,0.756459573911059,0.999903837598123
LOC101927854,0.304710012622232,1.01589224865839,1.03350286868362,-0.0176106200252235,0.528632858799178,0.999903837598123
TMEM132C,0.0197267533877455,0.0492472671224408,0.0668742973250209,-0.0176270302025801,0.866754867386033,0.999903837598123
LOC101929696,0.00654358738688055,0.00453549767158774,0.0221832435055113,-0.0176477458339236,0.999601362234754,0.999903837598123
FLJ42258,0.210641899963036,0.696947467121385,0.714602377231484,-0.0176549101100989,0.541475494285334,0.999903837598123
LOC101929726,0.0575222947821552,0.177315004131826,0.194977502324068,-0.0176624981922421,0.648726693734856,0.999903837598123
LHX5,0.00656197137590947,0.00456366133649481,0.0222455664085286,-0.0176819050720338,0.999597131591249,0.999903837598123
LOC102724034,0.00716872403801199,0.00661920404785011,0.0243024959856062,-0.0176832919377561,0.998920527026255,0.999903837598123
LOC100128288,0.0876948967048827,0.279478498706227,0.297188061207209,-0.0177095625009822,0.599175153108531,0.999903837598123
INSC,0.0720428840518888,0.226456118803152,0.244174859890477,-0.0177187410873254,0.620164298135417,0.999903837598123
DGKI,0.112959040603083,0.365117436617787,0.382843157645339,-0.0177257210275522,0.577376227255136,0.999903837598123
LSAMP,0.170076479451794,0.559080587959807,0.576835329950386,-0.0177547419905794,0.551620276485852,0.999903837598123
LOC100506331,0.0929163460615748,0.297103074275359,0.314868234893113,-0.0177651606177547,0.594001746468341,0.999903837598123
C2orf73,0.0256914291484742,0.0693164767400104,0.0870937917225142,-0.0177773149825038,0.805239519102035,0.999903837598123
ZNF624,0.615090204634657,2.04905186819998,2.06685244051498,-0.0178005723150054,0.514481188599578,0.999903837598123
CABP5,0.0741072351543072,0.233349482512551,0.251167929360246,-0.017818446847695,0.617556121386937,0.999903837598123
APOH,0.259617958022643,0.86294667309597,0.880781387377877,-0.0178347142819073,0.53401308169281,0.999903837598123
MMP26,0.0172662784195179,0.0406831042121626,0.0585334169979364,-0.0178503127857738,0.900709243355392,0.999903837598123
RP11-890B15.2,0.548495660018728,1.8310067195955,1.84888742028245,-0.0178807006869532,0.516260312510119,0.999903837598123
PRR23B,0.0196272250870228,0.0486495965158051,0.0665369034712172,-0.0178873069554121,0.871457246031232,0.999903837598123
RP11-542B15.1,0.0228923475783654,0.0597063931992674,0.0776053461945127,-0.0178989529952453,0.834549759486815,0.999903837598123
TNNI2,0.0424640305317611,0.126033155678536,0.143945813621342,-0.0179126579428056,0.70006841741701,0.999903837598123
LOC101927293,0.0218407640511167,0.0561248244244245,0.0740406029954558,-0.0179157785710313,0.846152824763482,0.999903837598123
LOC101927839,0.0253884189551692,0.0681338463325391,0.0860666429576354,-0.0179327966250962,0.810128915905163,0.999903837598123
LOC100287082,0.0214543676804615,0.0547882495979868,0.0727307600151838,-0.0179425104171971,0.850828268290906,0.999903837598123
LOC102724367,0.00681070868988286,0.00514072158674576,0.0230888017169068,-0.017948080130161,0.999475491329152,0.999903837598123
RP5-1010E17.2,0.0168891864114217,0.0392847899694161,0.0572550870987605,-0.0179702971293444,0.907105808101114,0.999903837598123
RDH8,0.0255170631576642,0.0685262364315192,0.0865027233666647,-0.0179764869351455,0.809504716983731,0.999903837598123
IRGC,0.018961328865859,0.0462779462721968,0.064279558570735,-0.0180016122985382,0.881119597807183,0.999903837598123
LOC101927398,0.0250977100891857,0.0670781820424611,0.0850811915265374,-0.0180030094840763,0.813810000617915,0.999903837598123
RP11-110H10.2,0.031807420823744,0.0898195370926096,0.107825400448359,-0.0180058633557496,0.759276176732996,0.999903837598123
XRCC3,2.79087873860227,6.35589105255772,6.37389737643388,-0.0180063238761594,0.504750997985942,0.999903837598123
LOC102723922,0.0168368275257069,0.0390471791213508,0.0570775919880672,-0.0180304128667164,0.908519942522328,0.999903837598123
LOC101927596,0.0295794394412132,0.0822393751629433,0.100273238965939,-0.0180338638029953,0.775826541293905,0.999903837598123
LOC102723409,0.025578631528108,0.0686715523705705,0.0867114287958705,-0.0180398764253,0.809769118191996,0.999903837598123
HMG20A,2.44075878272873,6.06381445946795,6.08185714880299,-0.0180426893350401,0.50498917636924,0.999903837598123
TMPRSS4-AS1,0.0209766705723979,0.0530668850595499,0.0711114134231413,-0.0180445283635914,0.857627965164568,0.999903837598123
PLVAP,0.0229700996023074,0.059814187375411,0.0778689154730697,-0.0180547280976588,0.835825303903724,0.999903837598123
ITPR1-AS1,0.181395871779563,0.597209011624519,0.615283808801409,-0.0180747971768894,0.549279252287892,0.999903837598123
LOC101927848,0.194386199018016,0.641323760145599,0.659403425689316,-0.0180796655437174,0.546009566577767,0.999903837598123
OR2A7,0.0490003615023585,0.14801326205683,0.166098441524174,-0.0180851794673436,0.676886573483376,0.999903837598123
PURG,0.0197602420022354,0.0488948935064799,0.0669878213074537,-0.0180929278009739,0.87256874545756,0.999903837598123
BTBD8,0.188269289675064,0.620529037028435,0.638629074361544,-0.0181000373331092,0.547552526117828,0.999903837598123
PTPRZ1,0.102064714530602,0.327756762658796,0.345857737112698,-0.0181009744539025,0.587310709222343,0.999903837598123
LIPM,0.0894310672990869,0.28495458612501,0.30306713891329,-0.0181125527882801,0.599458240351719,0.999903837598123
LOC101929641,0.0256909650514627,0.0689711064620335,0.0870922185206557,-0.0181211120586222,0.809795594552794,0.999903837598123
CTSLP2,0.0250757092224616,0.0668818561118643,0.085006612420234,-0.0181247563083697,0.815632229578347,0.999903837598123
LOC101927844,0.0250028774398827,0.0666285297170175,0.0847597252874944,-0.0181311955704769,0.816413876398088,0.999903837598123
SYN3,0.101780979307287,0.326759749924002,0.344894590239114,-0.0181348403151123,0.587711723901644,0.999903837598123
RNASE7,0.0468035283566879,0.140509661430046,0.158653246771301,-0.018143585341255,0.685133361987202,0.999903837598123
LOC101929014,0.0414695232733502,0.122430700180702,0.140575118677955,-0.018144418497253,0.70682268958876,0.999903837598123
LOC102724046,0.023951446444063,0.063037981317638,0.0811955436638338,-0.0181575623461958,0.827092197084172,0.999903837598123
LRRC3C,0.0379079965666792,0.110342250974437,0.128503686924633,-0.0181614359501951,0.724345189525888,0.999903837598123
LOC100505912,0.0424960251986932,0.125876843095748,0.144054252864762,-0.0181774097690143,0.702619753094781,0.999903837598123
GOLGA6C,0.0210311047612383,0.0531081158120925,0.0712959402179996,-0.0181878244059071,0.858908240408855,0.999903837598123
LOC729468,0.044648376052363,0.133152728561328,0.151349100788783,-0.0181963722274553,0.693866104342889,0.999903837598123
MIR4526,0.0367687017997643,0.106413709817858,0.124642067229491,-0.0182283574116329,0.731224676358835,0.999903837598123
MIR1284,0.007053023796959,0.00567767662891695,0.0239102650509619,-0.0182325884220449,0.999346902542535,0.999903837598123
CST4,0.0250012418705089,0.0665204582832855,0.0847541809891831,-0.0182337227058976,0.81778113052021,0.999903837598123
LOC102724192,0.0172241556337364,0.0401539031938454,0.0583906221939227,-0.0182367190000773,0.906021158439617,0.999903837598123
LOC102723442,0.0196729298044526,0.0484483800401584,0.0666918392296349,-0.0182434591894764,0.875583078909719,0.999903837598123
IL17B,0.00694603522053251,0.00528956372710114,0.0235475671359121,-0.018258003408811,0.999459746289764,0.999903837598123
TESK1,2.97248009223375,6.45655030632864,6.47482362310938,-0.0182733167807418,0.504746290505854,0.999903837598123
LOC102723910,0.00702145985999225,0.00552420722261185,0.0238032613513046,-0.0182790541286928,0.999396657513617,0.999903837598123
LOC101929173,0.176790674723091,0.581336088017472,0.599641694717199,-0.0183056066997261,0.551199998230692,0.999903837598123
LOC101928560,0.231600698068502,0.767431617136386,0.785746348151242,-0.0183147310148563,0.539137661225833,0.999903837598123
LINC01091,0.15301734009649,0.500573699679623,0.518888439769672,-0.0183147400900489,0.559142772711072,0.999903837598123
LOC100506504,0.39369613248319,1.31525142193644,1.33358692985919,-0.0183355079227483,0.523110195678553,0.999903837598123
TRNAY3,0.00741054285975861,0.00677821665100644,0.0251222764461307,-0.0183440597951242,0.998958840648533,0.999903837598123
ACVR2B-AS1,0.133785282744805,0.435202568830309,0.45356572902602,-0.0183631601957112,0.56776070004053,0.999903837598123
SLC13A5,0.0200528755420121,0.0496013825986998,0.0679798270648593,-0.0183784444661594,0.872796097617601,0.999903837598123
LOC101927160,0.354164087058656,1.18212115635989,1.20053191048587,-0.0184107541259737,0.525773331063386,0.999903837598123
SFRP5,0.045112533435431,0.134507362794751,0.15292221928286,-0.0184148564881093,0.694149939377916,0.999903837598123
LOC101927664,0.00692586677029574,0.00503069619029483,0.0234791948314104,-0.0184484986411155,0.999537505430951,0.999903837598123
LOC100996385,0.00694381887877743,0.00504484456133485,0.0235400535991942,-0.0184952090378594,0.99953717705709,0.999903837598123
LOC102724659,0.0197521064972419,0.0484441034271079,0.0669602425352888,-0.0185161391081809,0.878138457716524,0.999903837598123
LOC102724194,0.0348056230210586,0.0994719425964165,0.117988143872296,-0.018516201275879,0.745877936098327,0.999903837598123
RS1,0.0165216684850984,0.0374875872175287,0.0560092111534875,-0.0185216239359588,0.918351805263033,0.999903837598123
RASL10A,0.316036305991004,1.05326626787159,1.07180490315926,-0.0185386352876669,0.529063802450924,0.999903837598123
NMBR,0.0303768398749255,0.084424796135907,0.10297619314076,-0.018551397004853,0.776211250794965,0.999903837598123
HS3ST2,0.0323394573809864,0.0910632792165076,0.109628817747189,-0.0185655385306812,0.762360825383767,0.999903837598123
TLR9,0.0267158880458759,0.0719943516059906,0.0905665034133224,-0.0185721518073318,0.806340453583991,0.999903837598123
LOC101927584,0.0169900548354193,0.0390240992770018,0.0575970280373194,-0.0185729287603176,0.912989126823438,0.999903837598123
GPR45,0.00701278381286984,0.0051983507305922,0.0237738490137743,-0.0185754982831821,0.99950590336164,0.999903837598123
B3GNT6,0.0381195370031947,0.110626481813988,0.129220694574266,-0.0185942127602776,0.727945682248369,0.999903837598123
LOC102724888,0.0175594315579833,0.0409198587641322,0.0595271954212586,-0.0186073366571264,0.906206743562998,0.999903837598123
EYA1,0.234434755536951,0.776749642701602,0.79536349306473,-0.0186138503631276,0.539295390232827,0.999903837598123
RP11-162J8.2,0.00701501137492298,0.00516650686668249,0.0237814005872456,-0.0186148937205632,0.999516238696811,0.999903837598123
CYFIP1,5.99316254166442,5.13068891355962,5.14932531112305,-0.0186363975634309,0.50608653199697,0.999903837598123
SMAD1-AS2,0.0622810118769203,0.192462940483601,0.211102053914326,-0.0186391134307259,0.645134879522189,0.999903837598123
LOC102723512,0.079861557822617,0.252010938580801,0.270659172221089,-0.0186482336402885,0.614266208332531,0.999903837598123
ACTN4,7.99980674521729,4.06873516339409,4.08738673868129,-0.0186515752871994,0.507673935112249,0.999903837598123
NLRP4,0.0315163628761719,0.0881794503795956,0.106838812668469,-0.0186593622888739,0.76921457974589,0.999903837598123
FBXO39,0.043575048692449,0.129033371453377,0.147711353488236,-0.0186779820348592,0.70300611604215,0.999903837598123
LOC101928370,0.0353665399045421,0.101183450628212,0.119889403869875,-0.0187059532416633,0.744652184227089,0.999903837598123
EDNRB-AS1,0.0357636321752469,0.102520919639705,0.121235364790004,-0.0187144451502992,0.742395339179268,0.999903837598123
MIR4787,0.00705696264601462,0.00520588532627415,0.0239236179926689,-0.0187177326663947,0.999513656130158,0.999903837598123
MIR1228,0.0072120652054526,0.00569772316962992,0.0244494251919907,-0.0187517020223608,0.999388013031265,0.999903837598123
NAALADL2-AS3,0.0115513725335423,0.0204008690493223,0.0391598821448018,-0.0187590130954794,0.978279900961338,0.999903837598123
FAM196B,0.0072275463192483,0.00571595637819538,0.0245019071115488,-0.0187859507333534,0.999385796685225,0.999903837598123
CRNN,0.0422331996660859,0.124369687528922,0.143163459386295,-0.018793771857373,0.710008574914221,0.999903837598123
C1orf200,0.0206700628081418,0.0512760835766599,0.0700720408863562,-0.0187959573096962,0.870929778612256,0.999903837598123
SSTR5-AS1,0.0434732934284865,0.128562415127408,0.147366479577833,-0.0188040644504256,0.704684025065466,0.999903837598123
LOC102723429,0.0114595208468625,0.0200292679214575,0.038848502056963,-0.0188192341355055,0.979432858269031,0.999903837598123
PPP1R16B,0.0657488726184794,0.204027099851568,0.22285175454301,-0.0188246546914418,0.639118402632292,0.999903837598123
SAMD7,0.0340791404877314,0.096671008148299,0.115525674772154,-0.0188546666238553,0.754282069885409,0.999903837598123
SLC6A19,0.00713377554172965,0.00532249833198081,0.0241840184404082,-0.0188615201084274,0.999495239383922,0.999903837598123
LOC644554,0.0776016522726057,0.244118317908129,0.263004656810576,-0.0188863389024474,0.618950572378512,0.999903837598123
NRXN2,0.0235667781403049,0.0609944835977909,0.0798915743618287,-0.0188970907640378,0.84065332871325,0.999903837598123
TCEB3CL2,0.017902173825724,0.0417874612513097,0.0606890776136372,-0.0189016163623274,0.905402788819661,0.999903837598123
CADM2-AS2,0.00747236917590852,0.00640734108315419,0.0253318713556226,-0.0189245302724684,0.999181869402365,0.999903837598123
TMEM246,0.0181675759638332,0.0426639175424211,0.0615887787640752,-0.0189248612216541,0.902404888091652,0.999903837598123
GGTLC2,0.00719338189797357,0.00541220981048818,0.0243860876389956,-0.0189738778285074,0.999481036559607,0.999903837598123
DEFB4A,0.023432812350546,0.0604561779215142,0.0794374492189117,-0.0189812712973975,0.843108154963562,0.999903837598123
LINC00877,0.0510046004669917,0.153906008842588,0.172890724981331,-0.0189847161387424,0.678285906280705,0.999903837598123
TM4SF4,0.0250415365006829,0.0658990132478826,0.0848907728244355,-0.0189917595765529,0.827191801197548,0.999903837598123
SLC25A18,0.241493010190789,0.800317461028447,0.819311523883036,-0.0189940628545887,0.538927186395984,0.999903837598123
MGC32805,0.0579075294734714,0.177286841691892,0.196282890384164,-0.0189960486922725,0.658358238828181,0.999903837598123
GPR142,0.00731398959225737,0.00576701970018378,0.0247949550543039,-0.0190279353541201,0.999392089550958,0.999903837598123
RP11-264C15.2,0.0377630638907429,0.108950814929671,0.128012442646472,-0.0190616277168003,0.734909571166436,0.999903837598123
MIR4725,0.0225578867812267,0.0573961127068104,0.0764715661233402,-0.0190754534165298,0.853502535419526,0.999903837598123
GALR1,0.00740838665764804,0.00601405729107134,0.0251149667916512,-0.0191009095005799,0.999327426638321,0.999903837598123
RNU6-14P,0.0076195018283025,0.00671398772322876,0.0258306597647455,-0.0191166720415167,0.999095463630961,0.999903837598123
MIR3122,0.0225166222108332,0.0571974969089243,0.0763316842657607,-0.0191341873568363,0.854686026445734,0.999903837598123
APOL5,0.00773491877633993,0.00708718743994533,0.0262219299745048,-0.0191347425345595,0.998951924798922,0.999903837598123
LOC102724155,0.025989260951705,0.0689489608208723,0.088103384700859,-0.0191544238799867,0.820302673102493,0.999903837598123
LINC00907,0.109393613401893,0.351573679286891,0.370737910800478,-0.0191642315135877,0.586252787714523,0.999903837598123
TRNAL2,0.0168208221991021,0.0378518798057789,0.0570233343855477,-0.0191714545797688,0.921805112433782,0.999903837598123
NAT16,0.0326066049115514,0.091359205213479,0.110534351061703,-0.0191751458482241,0.767707635132572,0.999903837598123
RP11-84O12.4,0.0227705177950288,0.058002775275739,0.0771923587901774,-0.0191895835144385,0.852677922728579,0.999903837598123
LOC101928722,0.00735635822207198,0.00573045986889076,0.024938587267071,-0.0192081273981803,0.999416795960969,0.999903837598123
LOC101927153,0.0232968825683437,0.0597540009259054,0.0789766660503716,-0.0192226651244662,0.847572302831404,0.999903837598123
PAGE3,0.0183899456839593,0.0431056378896179,0.062342601169722,-0.019236963280104,0.903339679484763,0.999903837598123
CYB5D1,1.68086718858399,4.92743916238603,4.9466911208122,-0.0192519584261692,0.50654509206307,0.999903837598123
KIF2B,0.00734491993911111,0.00563759466097052,0.0248998107982543,-0.0192622161372838,0.999445259276766,0.999903837598123
BPIFB4,0.0103545161714208,0.0158365211894546,0.0351024960898829,-0.0192659749004283,0.989659516308075,0.999903837598123
LOC102723674,0.00735169103533068,0.00564783169122911,0.0249227652227301,-0.019274933531501,0.999443589056313,0.999903837598123
LOC101928902,0.0165751988120906,0.0369036904457048,0.0561906776444974,-0.0192869871987926,0.926049973891276,0.999903837598123
NUTM2A,0.0324675714191694,0.0907612106956634,0.110063078169099,-0.0193018674734355,0.770138621363206,0.999903837598123
ARHGAP20,0.0073923040844494,0.00575545605044452,0.0250604459031347,-0.0193049898526902,0.999417830887054,0.999903837598123
CYP11B2,0.00737619323460919,0.0056856591984464,0.025005829153741,-0.0193201699552946,0.999437270353544,0.999903837598123
PTPRVP,0.0873199963730971,0.276592520025695,0.295918524539609,-0.0193260045139139,0.60846412262188,0.999903837598123
MIR142,0.00769206176789688,0.00673069991235934,0.0260766422158117,-0.0193459423034523,0.999118629540484,0.999903837598123
TMIE,0.0173204584282632,0.0393553224356555,0.058717085338927,-0.0193617629032715,0.917750461802769,0.999903837598123
CASC14,0.0256198144644669,0.0674892312700097,0.0868510313134281,-0.0193618000434184,0.826340123713123,0.999903837598123
HCCS,4.74757275822562,6.07966683517857,6.09903107453291,-0.0193642393543367,0.505339514260518,0.999903837598123
MEDAG,0.034492948431143,0.0975583756299423,0.116928311039997,-0.0193699354100543,0.757521039604119,0.999903837598123
ADAM33,0.0165309924095097,0.0366687579788741,0.0560408190305218,-0.0193720610516477,0.927477394935534,0.999903837598123
CCKAR,0.0174696792242694,0.0398414122839334,0.0592229384207857,-0.0193815261368522,0.916149920313694,0.999903837598123
LOC101928250,0.00748751055932319,0.00599103633618079,0.0253832015478849,-0.0193921652117041,0.999360522437462,0.999903837598123
HSFX1,0.00742781663397252,0.00578432342202061,0.025180835575875,-0.0193965121538544,0.99941741348358,0.999903837598123
LOC102723604,0.0242204432351817,0.0626914931031854,0.0821074016456792,-0.0194159085424937,0.840587272289257,0.999903837598123
LOC284240,0.0788832647058391,0.247927801644975,0.267345651541232,-0.0194178498962579,0.620270562105525,0.999903837598123
LOC102724735,0.008524922219114,0.00948034686341241,0.0289000858371399,-0.0194197389737275,0.997692576882227,0.999903837598123
LINC00613,0.049081847349871,0.146934442062465,0.166374597470937,-0.0194401554084714,0.68884570794289,0.999903837598123
LINC00184,0.0875787799299382,0.277300968571618,0.296794852745722,-0.0194938841741044,0.609067665610867,0.999903837598123
FAM229B,0.699000312263501,2.31790721621442,2.33740438342855,-0.0194971672141326,0.514025659391639,0.999903837598123
MIR3192,0.0163910450622766,0.0360646960085516,0.0555664008044099,-0.0195017047958583,0.93050136400876,0.999903837598123
EPHA5,0.0853852878175262,0.269851206526819,0.28936675611645,-0.0195155495896309,0.611914860238475,0.999903837598123
TGM6,0.00748305548873983,0.00585147169313734,0.0253680985931945,-0.0195166269000571,0.99940915045246,0.999903837598123
MIR548S,0.00750473834719266,0.00589316252499564,0.0254416047741175,-0.0195484422491218,0.999400593331424,0.999903837598123
PLA2G2D,0.00773254196842164,0.00664920548648433,0.0262138724572765,-0.0195646669707922,0.999173375507732,0.999903837598123
CACNA1S,0.0603162215997382,0.18487816808365,0.20444467522985,-0.0195665071462007,0.656695780860526,0.999903837598123
MIR3681,0.0183595215303926,0.042647610095328,0.0622394648306828,-0.0195918547353547,0.90774759691426,0.999903837598123
LOC101928733,0.0159819130062593,0.0345807406387076,0.054179451246857,-0.0195987106081494,0.936365244379278,0.999903837598123
LOC101928067,0.0389790672364123,0.112512115305543,0.13213402076371,-0.0196219054581669,0.734350684314836,0.999903837598123
MIR568,0.0583346774717982,0.178100163216107,0.197730293950546,-0.0196301307344392,0.662216100616764,0.999903837598123
HAND1,0.00755165385850831,0.00596391053272197,0.0256006511417004,-0.0196367406089784,0.999388751951951,0.999903837598123
LOC101927589,0.00766698086346106,0.00635048626978557,0.0259916164819753,-0.0196411302121897,0.999277857268188,0.999903837598123
RSPH10B2,0.0342974266750899,0.0966225418955127,0.116265574533915,-0.0196430326384021,0.761839930141297,0.999903837598123
SLC17A3,0.00779668795128691,0.00678012345815032,0.0264313310629491,-0.0196512076047988,0.999138564562433,0.999903837598123
RPL3L,0.00758024439794544,0.00601710360449106,0.0256975747612933,-0.0196804711568023,0.999377916894328,0.999903837598123
TRNAA39,0.02095625446218,0.0513568487394157,0.0710422047108092,-0.0196853559713935,0.878623225021725,0.999903837598123
KCNA2,0.00758671311014169,0.00601794389572248,0.0257195040775973,-0.0197015601818748,0.999379446141595,0.999903837598123
INMT,0.0626500894314212,0.192642188636505,0.212352587795452,-0.0197103991589463,0.652209943004278,0.999903837598123
OR2L13,0.0479240749352342,0.142739067684631,0.162450871754456,-0.019711804069825,0.69550929492325,0.999903837598123
HERC2P7,0.00778113675006832,0.00665458907510102,0.0263786115901573,-0.0197240225150563,0.999189670016287,0.999903837598123
SNORD116-24,0.00761250314845085,0.00607461308796437,0.0258069338280338,-0.0197323207400694,0.99936648612012,0.999903837598123
LOC400548,0.00761550888276357,0.00607065437298103,0.0258171234443352,-0.0197464690713542,0.999368778348965,0.999903837598123
LOC729658,0.00781743007831266,0.00675298016032629,0.0265016480727561,-0.0197486679124298,0.999159428883491,0.999903837598123
LOC102724360,0.0163286538909939,0.0356039171426833,0.0553548961126665,-0.0197509789699833,0.933731520767427,0.999903837598123
LOC101928049,0.0229396073300503,0.058013742903435,0.0777655506383504,-0.0197518077349154,0.857857171554414,0.999903837598123
LOC102724106,0.0165191267541416,0.0362462553739381,0.0560005947471467,-0.0197543393732086,0.931503427077957,0.999903837598123
FEZF2,0.00766803042219082,0.00623776974439921,0.0259951745475614,-0.0197574048031622,0.999322506185244,0.999903837598123
PABPC1L2B,0.00772034511563183,0.00638284815336959,0.0261725244156872,-0.0197896762623176,0.999282602261675,0.999903837598123
LOC100125918,0.015878857375501,0.0340381858771347,0.0538300943597142,-0.0197919084825795,0.939427481892063,0.999903837598123
POU4F2,0.0196713535779802,0.0468930359545464,0.0666864959339828,-0.0197934599794364,0.894580873313389,0.999903837598123
KRT36,0.0140473280873593,0.0278262978797904,0.0476212186174006,-0.0197949207376101,0.960142299526489,0.999903837598123
QRFPR,0.01426959987126,0.0285709998778784,0.0483747210228618,-0.0198037211449834,0.957809344229245,0.999903837598123
MGC15885,0.0358961284788976,0.101878804895918,0.121684465426577,-0.0198056605306597,0.753690828010061,0.999903837598123
