,mean,total,tech,bio,p.value,FDR
KLHDC8B,2.06283672856784,9.74579191569578,9.77774868711105,-0.0319567714152651,0.505299739491817,0.999932012950346
ZNF816,0.625393028736007,3.25048605504766,3.28255625396612,-0.0320701989184689,0.515838666299906,0.999932012950346
MTMR6,1.14185137062695,5.75249023487827,5.78463912570665,-0.0321488908283758,0.509011478632331,0.999932012950346
TMEM159,0.665085452022631,3.44922448087541,3.48147300087749,-0.0322485200020814,0.515017146819797,0.999932012950346
RCAN1,0.929036910703125,4.74375272847402,4.77611934643146,-0.0323666179574351,0.510987793870597,0.999932012950346
AHI1,2.01951791416206,9.57287693827126,9.60531921447224,-0.0324422762009853,0.505476828526034,0.999932012950346
TMEM63B,0.837946176278378,4.30215552061576,4.33483977351628,-0.0326842529005154,0.51222477291763,0.999932012950346
AKR1E2,0.346450950501684,1.82013924306785,1.85312836177245,-0.0329891187046043,0.528842282243208,0.999932012950346
ZFAND5,8.40935986819322,14.0225325303986,14.0558384628985,-0.0333059324999176,0.503842389587712,0.999932012950346
PUS3,1.62174878403495,7.91029612511529,7.94389618101493,-0.0336000558996377,0.506858486954507,0.999932012950346
C14orf101,1.89156043934581,9.05172254810733,9.08538601366516,-0.0336634655578258,0.506008171106528,0.999932012950346
FAM190A,0.813163874978414,4.17968914808516,4.2137784345996,-0.0340892865144351,0.513116296422438,0.999932012950346
PGGT1B,0.704708518113755,3.64458653609665,3.6789316783757,-0.0343451422790459,0.515135007830427,0.999932012950346
DUSP23,2.02598778779335,9.59649353359567,9.63119366627965,-0.0347001326839784,0.505842231569258,0.999932012950346
LCN12,0.179845325600778,0.937985893073042,0.972796187831335,-0.0348102947582929,0.557822908374663,0.999932012950346
HOMER1,1.07943515060814,5.45703886176094,5.4921008031404,-0.0350619413794604,0.510351230798108,0.999932012950346
SLC35A5,0.412484022153662,2.16138048571598,2.19652247161928,-0.0351419859032944,0.52592554500088,0.999932012950346
IDE,3.01120881453711,12.9664094367766,13.0017053872173,-0.0352959504406396,0.504402091019043,0.999932012950346
TSEN15,1.09274659396728,5.51924062219219,5.55471224236986,-0.0354716201776704,0.510354138382133,0.999932012950346
C7orf60,0.179654513478583,0.935996582183566,0.971776476662948,-0.0357798944793821,0.5594835847296,0.999932012950346
DEPDC4,0.323359533208152,1.69636248171262,1.73230887204102,-0.035946390328397,0.533609227342815,0.999932012950346
LOC388796,2.85641512223845,12.5068320763709,12.5430023467013,-0.0361702703304125,0.504676097711526,0.999932012950346
TP53,1.71618089817926,8.31349181792717,8.34971677155446,-0.0362249536272952,0.507034882628903,0.999932012950346
CWH43,0.233691823031036,1.22323460584614,1.25950561462441,-0.0362710087782774,0.546592060391518,0.999932012950346
CXorf27,0.179458049285608,0.933950552148475,0.9707265331642,-0.0367759810157249,0.56119231546681,0.999932012950346
FJX1,0.179425909881079,0.933616056962943,0.970554771191308,-0.0369387142283649,0.561471733340374,0.999932012950346
FAM184B,0.346830591786404,1.81796649076528,1.85511152908225,-0.0371450383169707,0.532433573363469,0.999932012950346
CLTB,2.99598690993818,12.9201316253314,12.957674355948,-0.0375427306165843,0.504698205707397,0.999932012950346
C1orf204,0.371244111840194,1.94474323630863,1.98242767567652,-0.037684439367889,0.530794701977713,0.999932012950346
ANO1,1.60700437611522,7.8422414866864,7.87995344311482,-0.0377119564284181,0.507760171024356,0.999932012950346
KAL1,0.394354189401612,2.06469678178074,2.10255345894492,-0.037856677164176,0.529170989382518,0.999932012950346
PPAPDC3,0.179242462561121,0.931707951164267,0.969574363162903,-0.0378664119986368,0.563065998861458,0.999932012950346
C15orf40,1.36732183266892,6.78092581818455,6.81902077573106,-0.0380949575465159,0.509058398631143,0.999932012950346
ZNF517,0.90585234087724,4.62608101044668,4.66435592635326,-0.0382749159065803,0.513304094217932,0.999932012950346
MRPL3,3.51194530549296,14.2658365679999,14.3043685575103,-0.0385319895103979,0.504368047331563,0.999932012950346
ZNF485,0.179099170195833,0.93021887018024,0.968808540740735,-0.0385896705604948,0.564310556399567,0.999932012950346
RPP30,1.51413354847555,7.43493844197833,7.47363905921795,-0.038700617239626,0.508396474556344,0.999932012950346
GFER,1.08263045602578,5.46836434366743,5.50714104049749,-0.0387766968300545,0.511416384720281,0.999932012950346
ANKS6,0.492097393912636,2.56704384138569,2.60639764086253,-0.0393537994768356,0.524469026600505,0.999932012950346
LIPT1,0.201993182453085,1.0512570796558,1.0909780635365,-0.0397209838807016,0.558825317265481,0.999932012950346
B3GNT3,0.527672956150626,2.74832520110124,2.78809023760964,-0.039765036508391,0.52311503820174,0.999932012950346
GPR12,0.621451099308629,3.22272747201664,3.26274163976132,-0.0400141677446766,0.519878999956214,0.999932012950346
SCIN,0.70588596151238,3.64472740678952,3.68478260798534,-0.0400552011958184,0.517621749354684,0.999932012950346
IL17RC,0.296032524219338,1.54868989727046,1.58882983607677,-0.0401399388063102,0.540895904888283,0.999932012950346
CTSZ,1.41572900646916,6.99627280538543,7.03652565644176,-0.0402528510563256,0.509275610584859,0.999932012950346
IFT20,2.15413567690732,10.0903296752082,10.1309315482827,-0.0406018730744524,0.506498614143477,0.999932012950346
ANLN,0.675738272379573,3.49396078427804,3.53467093607493,-0.0407101517968909,0.518669745138026,0.999932012950346
SNORD116-20,0.281966264215532,1.47398317595807,1.51476807875304,-0.040784902794968,0.543574285684753,0.999932012950346
DDX43,0.281966264215532,1.47398317595807,1.51476807875304,-0.040784902794968,0.543574285684753,0.999932012950346
SLC1A6,0.281966264215532,1.47398317595807,1.51476807875304,-0.040784902794968,0.543574285684753,0.999932012950346
CACNA1B,0.281966264215532,1.47398317595807,1.51476807875304,-0.040784902794968,0.543574285684753,0.999932012950346
SEMA4A,1.30308174831081,6.48701498724547,6.52788632808833,-0.0408713408428509,0.510151791630334,0.999932012950346
DNM1P35,0.237823404971039,1.24034737367504,1.2814178368451,-0.0410704631700574,0.551826871141464,0.999932012950346
CBLC,1.37459834943075,6.8101724746623,6.85181434759795,-0.0416418729356511,0.509854254366298,0.999932012950346
LOC145837,1.34881118603652,6.69371702229901,6.73542008217284,-0.0417030598738313,0.510039235935787,0.999932012950346
DDX10,1.62912932380504,7.9338814630177,7.9758505228876,-0.0419690598698992,0.508532226847826,0.999932012950346
AKTIP,2.29991557685066,10.6303593770387,10.6724244311238,-0.0420650540850502,0.506391209536323,0.999932012950346
TBC1D5,2.57142820608178,11.5830222971326,11.6252175879834,-0.0421952908507652,0.505885595497454,0.999932012950346
CYB5D1,2.28204503700299,10.5650804393245,10.6072821373867,-0.0422016980622342,0.506451343211391,0.999932012950346
PLCG2,0.419442158224749,2.19028004369246,2.23252551351527,-0.0422454698228121,0.530654831537745,0.999932012950346
KIF1C,3.02674079621852,13.0041992730018,13.0464464909436,-0.0422472179417905,0.505250934594752,0.999932012950346
ZNF121,0.270296803634227,1.41074150601478,1.45321830793601,-0.0424768019212212,0.547287182768096,0.999932012950346
CBS,2.10210228064634,9.88971162081534,9.93252172471738,-0.0428101039020401,0.506988883701139,0.999932012950346
ARHGAP15,0.268935544032502,1.40321775799903,1.44603169230067,-0.0428139343016405,0.547896440699038,0.999932012950346
GZF1,1.31994862931437,6.56171883978825,6.60459404346815,-0.0428752036799001,0.5105257473777,0.999932012950346
WAPAL,2.9084960190232,12.6577972084455,12.700777620304,-0.0429804118584354,0.505487440657538,0.999932012950346
PCDHA13,0.727951611695749,3.75122420483153,3.79425366095955,-0.0430294561280244,0.518383533051375,0.999932012950346
PCDHA1,0.727951611695749,3.75122420483153,3.79425366095955,-0.0430294561280244,0.518383533051375,0.999932012950346
DSCAML1,0.337759223437149,1.76447276937621,1.80769653591804,-0.0432237665418289,0.538713018993833,0.999932012950346
BAIAP2L2,0.364820474280151,1.90569197149347,1.94896952050235,-0.0432775490088857,0.535959324370731,0.999932012950346
SOX2,0.201353668348054,1.04421980177311,1.08757052229872,-0.0433507205256138,0.564355457590623,0.999932012950346
TMEM203,1.98144920915299,9.40894278693268,9.45234816625396,-0.0434053793212783,0.507445980593475,0.999932012950346
IL16,0.851462770737573,4.357237011658,4.40068517159474,-0.0434481599367338,0.516005815202303,0.999932012950346
AXIN1,4.40152729824839,15.8431049119348,15.8865625138339,-0.0434576018991706,0.50443578148213,0.999932012950346
SEC24A,1.70747611710771,8.26896619455627,8.31259771717965,-0.0436315226233734,0.508510869469463,0.999932012950346
ITK,0.397024230972444,2.07224276274331,2.11640721407456,-0.044164451331254,0.533798416723372,0.999932012950346
SMC6,1.57441473295365,7.69339408107702,7.73806976866266,-0.0446756875856407,0.509361426100087,0.999932012950346
PSD3,1.77090059731433,8.53676565255831,8.5818561248384,-0.0450904722800907,0.5085194942181,0.999932012950346
COL12A1,0.563942135674175,2.9272724827174,2.97240424884246,-0.0451317661250612,0.524606060609899,0.999932012950346
COX15,2.76899460791934,12.2256723228184,12.2710920962475,-0.0454197734291526,0.506001898343367,0.999932012950346
LOC100130872,0.238964785834849,1.24204483966067,1.28746909910751,-0.0454242594468417,0.557017434448217,0.999932012950346
CTRC,0.238964785834849,1.24204483966067,1.28746909910751,-0.0454242594468417,0.557017434448217,0.999932012950346
KCNH7,0.238964785834849,1.24204483966067,1.28746909910751,-0.0454242594468417,0.557017434448217,0.999932012950346
TOR1B,1.48059793083394,7.27999835476166,7.32543535600366,-0.0454370012419938,0.510057116571811,0.999932012950346
AP1G2,3.29821569074366,13.7379004013833,13.7835375857262,-0.0456371843429686,0.50536893700494,0.999932012950346
ZNF836,0.636846352098346,3.29442406527739,3.34006646229408,-0.0456423970166995,0.522147939759748,0.999932012950346
PHLDB3,0.656070920638751,3.39055907646462,3.43639312952777,-0.0458340530631562,0.521618023456961,0.999932012950346
TFEB,0.200913416036123,1.03938900653223,1.08522454303787,-0.0458355365056378,0.568154856484285,0.999932012950346
LOC100125556,0.696866697253624,3.59373318944487,3.63993978696918,-0.0462065975243111,0.520575972906089,0.999932012950346
BTBD7,3.60339914150644,14.4634611387838,14.5098356206694,-0.0463744818856,0.50518259931665,0.999932012950346
RAD52,0.284814412720847,1.48338830364033,1.52977557707641,-0.0463872734360835,0.549047388640003,0.999932012950346
GPR68,0.574740495325404,2.98040439609797,3.02709717861141,-0.0466927825134396,0.524996672244398,0.999932012950346
DTNA,1.60169404801099,7.81012927320672,7.85688918239544,-0.0467599091887188,0.509649925163407,0.999932012950346
CORIN,0.639786460640868,3.3078121200599,3.35481481300523,-0.0470026929453224,0.522707156843471,0.999932012950346
ZNF200,1.30034711889576,6.46824868229668,6.51542826103512,-0.047179578738441,0.511740636945092,0.999932012950346
COQ6,1.49760982759513,7.35346359182549,7.40070787499517,-0.0472442831696815,0.510350719495453,0.999932012950346
DTX2,0.945370398596282,4.80722976916125,4.8546370719575,-0.0474073027962483,0.51583134150497,0.999932012950346
PEX12,0.517255657559907,2.68703296674242,2.7349799218902,-0.0479469551477889,0.528404211556047,0.999932012950346
USP46,1.09534653989611,5.5189430766793,5.56692740143391,-0.0479843247546059,0.513974563665533,0.999932012950346
IFI6,2.63046423313734,11.7740983888833,11.82264296233,-0.0485445734466854,0.506658083292518,0.999932012950346
ASPRV1,0.177093169002099,0.909497724708974,0.958085969037512,-0.048588244328538,0.581658789181959,0.999932012950346
FAM165B,1.32237982853454,6.56701371884619,6.61563521054632,-0.0486214917001258,0.511916134782921,0.999932012950346
C4orf29,0.750780832956415,3.8583824819522,3.9071449044937,-0.0487624225415,0.520229389898322,0.999932012950346
PROS1,0.210020741851141,1.08479130115251,1.13372661880011,-0.0489353176475997,0.56963600431483,0.999932012950346
NGEF,0.634880872664707,3.28125461373134,3.33020375205541,-0.0489491383240721,0.523820956969262,0.999932012950346
CCDC111,0.944792621506385,4.8023362578385,4.85186269312906,-0.0495264352905584,0.516548065947743,0.999932012950346
LRRN1,0.176837601312896,0.906874579904867,0.956719688951669,-0.0498451090468024,0.583858019787098,0.999932012950346
MAFF,3.44344439728423,14.0933575583195,14.1432672013524,-0.0499096430328585,0.505722200833588,0.999932012950346
SLC25A13,1.35952460360589,6.73385692989215,6.78384133756653,-0.0499844076743798,0.511946404547791,0.999932012950346
SLC4A1AP,1.76605317416943,8.51077655941815,8.56139577789173,-0.0506192184735799,0.509586770441056,0.999932012950346
MAPK12,0.702392092474983,3.61591147668184,3.66741814102806,-0.0515066643462152,0.52276200062954,0.999932012950346
COX6C,6.54064699664686,16.2629329840363,16.3146176545661,-0.0516846705297596,0.505137077537968,0.999932012950346
SLC10A4,0.346008772716201,1.79911588020059,1.85081838753593,-0.0517025073353456,0.545202101779524,0.999932012950346
STK11,0.390067658861499,2.02833717537799,2.08030183017776,-0.0519646547997779,0.540437031502033,0.999932012950346
DYRK4,0.640227981069204,3.3048779790026,3.35702907541633,-0.0521510964137319,0.525174628793361,0.999932012950346
HIST2H4A,0.386957533830481,2.01100802504241,2.06414883097051,-0.0531408059281029,0.541671424100206,0.999932012950346
CCDC151,0.283793864906959,1.47061626922228,1.52439876064914,-0.0537824914268581,0.557016298521988,0.999932012950346
SLC16A6,0.526319723777519,2.72723644331901,2.78119538203653,-0.0539589387175194,0.531428611988771,0.999932012950346
NKD1,0.289223218690039,1.49887485950805,1.55299508211963,-0.054120222611578,0.556322553049077,0.999932012950346
RBFOX2,2.07601637546267,9.77568610219977,9.8298171299256,-0.0541310277258322,0.508929103161066,0.999932012950346
ATOX1,2.58850503766599,11.6282899793176,11.682633103063,-0.0543431237454737,0.50754260312012,0.999932012950346
PDZRN3,0.622303544904545,3.21230214805303,3.26702748445161,-0.0547253363985774,0.527142101255446,0.999932012950346
NUP35,0.23566982043031,1.21496831546283,1.26999763028749,-0.0550293148246614,0.56990267030409,0.999932012950346
AGAP2,0.175725117479396,0.895500190481276,0.950771737188545,-0.0552715467072694,0.593398966995693,0.999932012950346
ARL15,0.458308387587374,2.37735994087804,2.43299283754667,-0.0556328966686266,0.537026203567938,0.999932012950346
FLT3,0.199112379948989,1.019743682147,1.07562588793791,-0.0558822057909072,0.583625209523142,0.999932012950346
SNORA67,0.175514048387421,0.893350254258919,0.949643145083059,-0.0562928908241401,0.595202934048316,0.999932012950346
RPL35,6.77804324972775,16.044314337493,16.1007851547004,-0.0564708172074084,0.505687292670236,0.999932012950346
PRAF2,5.07943553282997,16.4677208930618,16.5242062545358,-0.0564853614739462,0.505542996473839,0.999932012950346
NR1I3,0.568673775545295,2.93988579723591,2.99637971202591,-0.0564939147899963,0.530543805306309,0.999932012950346
ISG15,2.27079973886325,10.5090148404104,10.5661013122895,-0.057086471879062,0.508760457680823,0.999932012950346
SLC25A43,1.74124403055681,8.39907583477381,8.45631531182151,-0.0572394770477054,0.510974960597983,0.999932012950346
LOC219347,0.819538556857389,4.18747338675922,4.24495889120132,-0.0574855044420968,0.521948702805977,0.999932012950346
ERCC6L,0.341349534568601,1.76896034481943,1.82646967847241,-0.0575093336529784,0.550919578328298,0.999932012950346
SSX2IP,3.49538525909817,14.2086057326899,14.2662331613509,-0.057627428660977,0.506550035926176,0.999932012950346
CDC25A,0.571699013183297,2.95378463708641,3.01170053764456,-0.0579159005581493,0.531152092585274,0.999932012950346
SLC23A1,0.235191393213761,1.20936677611877,1.26746013579562,-0.0580933596768518,0.573897354614875,0.999932012950346
CENPA,1.45489670540512,7.15320622966729,7.21130907357862,-0.0581028439113291,0.513063180286822,0.999932012950346
YDJC,0.546700184312713,2.82658933531202,2.88489999965919,-0.0583106643471716,0.53273950726382,0.999932012950346
DOCK4,0.29194401889517,1.50899460465711,1.5673175763285,-0.0583229716713889,0.560113555898344,0.999932012950346
LOC389493,0.452887205654872,2.34677351943627,2.40509650055889,-0.0583229811226209,0.53925976339706,0.999932012950346
DKFZP686I15217,1.5036653016769,7.36886158569273,7.42745580133888,-0.0585942156461439,0.512790382095604,0.999932012950346
FNIP2,0.914599306236634,4.64782861963492,4.70656448413771,-0.0587358645027933,0.520228161131154,0.999932012950346
LOC100133050,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
TEX34,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
GOLIM4,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
STON1-GTF2A1L,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
LOC388242,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
PHF2,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
HRH4,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
STAT4,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
SIGLEC10,0.0115355596596097,0.00385900496315205,0.0629032163883017,-0.0590442114251497,0.999932012950346,0.999932012950346
SSH1,1.34209902632912,6.64523434883813,6.70504473719141,-0.0598103883532755,0.514461823710497,0.999932012950346
ICK,1.74035520815831,8.39255727378929,8.45254196958398,-0.0599846957946895,0.51150631264918,0.999932012950346
ARHGAP28,0.51638424521436,2.67050132905762,2.73053376418113,-0.0600324351235084,0.535604420664227,0.999932012950346
OSBPL1A,2.48713281814004,11.276924798495,11.3370788924684,-0.0601540939733436,0.508603469524368,0.999932012950346
DNM1,2.0861805258404,9.80961988427572,9.86989068804349,-0.0602708037677679,0.509901325053562,0.999932012950346
SMAD3,3.06944510226286,13.1057028047765,13.1673009375076,-0.0615981327310848,0.507585564150723,0.999932012950346
C1orf31,1.8761412615501,8.95999529478311,9.02177391292643,-0.0617786181433182,0.511102823774053,0.999932012950346
IFIH1,1.43070123168841,7.04111621012023,7.10345901997077,-0.0623428098505423,0.514228779745576,0.999932012950346
KCTD6,0.758779061660247,3.88405008540348,3.94661092942042,-0.0625608440169323,0.525687458135042,0.999932012950346
FCER1G,1.79104127437311,8.60404128298672,8.6667027221511,-0.0626614391643834,0.511722688473935,0.999932012950346
CHD8,0.511192699124231,2.64126093850656,2.70403417834736,-0.0627732398407965,0.537589064656469,0.999932012950346
GAD1,0.174154317503939,0.879562062852621,0.942371859816409,-0.0628097969637884,0.606773051664698,0.999932012950346
AXDND1,0.243758405713288,1.24999898346465,1.31287326287963,-0.0628742794149817,0.577171612071124,0.999932012950346
BARD1,0.278868080922194,1.43537817231581,1.49843651075882,-0.0630583384430148,0.567909989582549,0.999932012950346
LOC100128292,0.521419113238929,2.69304125044299,2.75621552589317,-0.0631742754501774,0.537114400425141,0.999932012950346
POP4,3.76054551524089,14.7773979226855,14.8407345447735,-0.0633366220879328,0.506920237352702,0.999932012950346
C14orf169,0.3407288507065,1.75975093728248,1.82322488126719,-0.0634739439847107,0.556266639511453,0.999932012950346
FARP2,0.637817035930058,3.28132406255868,3.34493633012663,-0.0636122675679465,0.530808031221521,0.999932012950346
TBKBP1,0.539441686333748,2.78434980389587,2.8479989753162,-0.0636491714203333,0.536190885381199,0.999932012950346
CES2,0.74227886402889,3.80144206117632,3.86514489505188,-0.0637028338755594,0.526706162673983,0.999932012950346
C14orf132,1.79751214243518,8.63009820406804,8.6939062952854,-0.063808091217366,0.51189979975271,0.999932012950346
VCX3A,0.173920426584171,0.877201128713377,0.941120972747419,-0.0639198440340418,0.60875388524412,0.999932012950346
C6orf170,0.44527281173643,2.30142997702313,2.36587928754885,-0.0644493105257227,0.544084125050343,0.999932012950346
KLRAP1,0.504508342293085,2.60517240357808,2.6698868345841,-0.0647144310060166,0.539241843034885,0.999932012950346
SNRPF,2.07757602960952,9.77089669090961,9.83597089555159,-0.0650742046419754,0.510727105740675,0.999932012950346
RBBP6,7.21885094253162,15.5212561343849,15.5865804696495,-0.0653243352645934,0.506795891218423,0.999932012950346
RNF165,0.297328184284645,1.53028598690251,1.5956446493194,-0.065358662416892,0.566116138079583,0.999932012950346
SLC38A5,0.468105476927519,2.41798523176824,2.48335415297186,-0.0653689212036195,0.542603759492467,0.999932012950346
WDR85,1.19808420320025,5.98047481783294,6.04589669093419,-0.0654218731012497,0.517541450845098,0.999932012950346
C10orf125,0.369006886453457,1.90476075042076,1.97077818628178,-0.0660174358610153,0.554153168125858,0.999932012950346
TXNDC16,2.06706984793908,9.72845800017353,9.79448539148462,-0.0660273913110885,0.51093028389305,0.999932012950346
PLS3,0.925299884718032,4.69193294464042,4.75812938196751,-0.0661964373270969,0.522548113860686,0.999932012950346
CLN6,1.62238256946814,7.88039209155666,7.9466415719609,-0.0662494804042311,0.513516336981055,0.999932012950346
ACTR1A,4.51605971390161,15.9621565024536,16.0284526652011,-0.0662961627475713,0.506706865626367,0.999932012950346
CCAR1,6.18816894584818,16.4706569547244,16.5372101722858,-0.0665532175613599,0.506525754222355,0.999932012950346
CDS1,1.8784839484696,8.96483945774809,9.0314488732232,-0.0666094154751011,0.511957941342139,0.999932012950346
RBM12B-AS1,0.173345337905835,0.871409579036952,0.938045136756126,-0.0666355577191735,0.613612001141717,0.999932012950346
HIST1H3C,0.173341513535474,0.871371129128296,0.938024681486921,-0.0666535523586245,0.613644248029102,0.999932012950346
C6orf226,0.420029066776528,2.16887785736564,2.23556075166269,-0.0666828942970481,0.548251214046399,0.999932012950346
USP30,1.07443871914917,5.40173561716372,5.46856893740637,-0.0668333202426492,0.519809979370131,0.999932012950346
FLT4,0.334927682719363,1.72583987176347,1.79288440546683,-0.0670445337033605,0.560406629118814,0.999932012950346
BAZ2A,4.58609341238758,16.0412831422704,16.1084080929462,-0.0671249506758542,0.506756999102859,0.999932012950346
PCF11,1.74920379644804,8.42258697441955,8.49008421835892,-0.0674972439393677,0.512889667994738,0.999932012950346
C19orf38,0.364432507842504,1.8792882312293,1.94694782134208,-0.0676595901127774,0.556166319659883,0.999932012950346
PKD1L3,0.318463768789467,1.63883967237868,1.70664301197443,-0.0678033395957502,0.564145666402899,0.999932012950346
AKAP7,0.33418491804242,1.72118287401882,1.78899796868456,-0.0678150946657359,0.561227155202128,0.999932012950346
GRPEL1,2.48312010009888,11.2547378153828,11.3231205712309,-0.0683827558481394,0.509792196565841,0.999932012950346
THAP9,0.172964058684474,0.867580402301577,0.93600575085652,-0.0684253485549433,0.616822951625045,0.999932012950346
MST4,0.828170554488014,4.21842942519682,4.28713616527669,-0.06870674007987,0.525969779638279,0.999932012950346
DYRK2,1.51633222220803,7.41461778912959,7.48332995559024,-0.0687121664606538,0.514886109212229,0.999932012950346
TIAM2,0.378814842681027,1.952804352464,2.02182302184498,-0.0690186693809771,0.555179133646013,0.999932012950346
SLC5A10,1.14432928439225,5.7269845395901,5.79619660031733,-0.0692120607272235,0.519355814433626,0.999932012950346
PTGER2,0.733813682243708,3.75392605651309,3.8232770548822,-0.069350998369107,0.52938778617376,0.999932012950346
LATS1,0.172756375174455,0.865498189739093,0.934894849539344,-0.0693966598002511,0.618568539130058,0.999932012950346
OCRL,1.81588479755702,8.70118339926327,8.77099627291293,-0.0698128736496599,0.512904883827622,0.999932012950346
KLRG2,0.324560791066289,1.6685291305049,1.73860381661774,-0.0700746861128392,0.565067558447554,0.999932012950346
JAG2,1.22291608558036,6.09005763418175,6.16056810351346,-0.070510469331702,0.518553227666801,0.999932012950346
TOP3B,0.262413422275837,1.34096272092064,1.41158054484066,-0.0706178239200133,0.580568839578875,0.999932012950346
YTHDF1,3.46710994493924,14.1286312616847,14.1996885827902,-0.0710573211054761,0.508114155666304,0.999932012950346
SLC35F2,0.844338555354111,4.29484537443487,4.3659980536799,-0.0711526792450305,0.526407875222776,0.999932012950346
RAB39B,0.196282335900278,0.989254233120122,1.060538418685,-0.0712841855648771,0.607654925455412,0.999932012950346
ADAM17,0.920888157309084,4.66535945621004,4.73687919656497,-0.0715197403549297,0.524468330277878,0.999932012950346
TNNI1,0.303799949716947,1.55810335825486,1.62966641804361,-0.0715630597887482,0.570832446193731,0.999932012950346
C10orf118,3.22398555230491,13.5180692614023,13.5896553491908,-0.0715860877884911,0.508541423853454,0.999932012950346
ZFP2,0.942199191926857,4.76780688674923,4.83940673394518,-0.071599847195956,0.523977368818622,0.999932012950346
KATNAL2,0.479296544905308,2.46836503928323,2.54079838159471,-0.0724333423114842,0.546125440823911,0.999932012950346
MS4A6A,0.891263116991813,4.52122467121457,4.59383100172336,-0.0726063305087932,0.525612034843706,0.999932012950346
LINC00574,0.815477246043423,4.15209381751404,4.22509703817929,-0.0730032206652478,0.527995722919386,0.999932012950346
SNX20,0.305863263644037,1.56748273689892,1.64050688568047,-0.0730241487815497,0.571790549246723,0.999932012950346
ROS1,0.326339510427153,1.6739475666562,1.74792294513807,-0.0739753784818697,0.568292082653174,0.999932012950346
JAG1,0.30816216701028,1.57822387532013,1.65258154620227,-0.0743576708821421,0.572558847180133,0.999932012950346
HTR4,0.308944475577604,1.58194894948316,1.6566896511989,-0.0747407017157398,0.572749610536004,0.999932012950346
DZANK1,0.344246342747424,1.76684285960013,1.84160992216114,-0.0747670625610013,0.565537269889711,0.999932012950346
RBM27,2.47629495818921,11.2245235959796,11.299351162002,-0.0748275660224351,0.510737395257123,0.999932012950346
CHRM5,0.247336877915833,1.25680562949445,1.33182693557713,-0.0750213060826852,0.59055213116601,0.999932012950346
GPX7,0.32420272502846,1.66170106137208,1.73672755257351,-0.0750264912014305,0.569694570267616,0.999932012950346
MYBPC1,0.247631108371483,1.25739833258905,1.33338494380359,-0.0759866112145415,0.591591425802934,0.999932012950346
PPID,2.22947062054156,10.337781067961,10.413770671063,-0.0759896031020304,0.511831117384283,0.999932012950346
VAMP8,5.84427945778709,16.5724813696684,16.648499781773,-0.076018412104542,0.507403925277551,0.999932012950346
GK3P,0.358972174053112,1.84214395990067,1.9184826039227,-0.0763386440220208,0.564245041635201,0.999932012950346
C7orf63,0.773986502459708,3.94518317106916,4.02152821277686,-0.0763450417076985,0.530754038775803,0.999932012950346
SMPDL3B,1.06785881765891,5.36112646731803,5.43754836934625,-0.0764219020282226,0.52277832605402,0.999932012950346
SNORD116-4,0.318404101281419,1.62980197167406,1.70633010215022,-0.07652813047616,0.57232710636807,0.999932012950346
FAM105B,1.7422499310055,8.38399078370554,8.46058506868516,-0.0765942849796239,0.514677133184946,0.999932012950346
RRAD,0.265395753769758,1.3506948251079,1.42733758186181,-0.0766427567539052,0.586387410302498,0.999932012950346
TFF2,0.171188189508143,0.849856490585199,0.926505606302183,-0.0766491157169844,0.631667584608421,0.999932012950346
BLOC1S2,2.05034826505332,9.65155254346708,9.72830038564575,-0.0767478421786763,0.51279080996049,0.999932012950346
SLC1A1,0.616106629950305,3.1582615278535,3.23585968389211,-0.077598156038615,0.538825556480946,0.999932012950346
GC,0.956178931300784,4.82866347166022,4.90649593008574,-0.0778324584255241,0.525705835342916,0.999932012950346
LAMP1,1.49740647534785,7.32171738120526,7.39980922167446,-0.0780918404692033,0.517107842111877,0.999932012950346
C11orf70,0.809951557548021,4.11972747850642,4.19805547944208,-0.0783280009356568,0.530227064338623,0.999932012950346
MRPL47,2.51186355236508,11.344253591716,11.4227063322133,-0.0784527404972799,0.511135916573558,0.999932012950346
SLC29A2,1.34101887521693,6.62162481432686,6.70015382596581,-0.0785290116389499,0.518998721300134,0.999932012950346
SLFN5,0.501083113242144,2.57371984644654,2.65237671869309,-0.0786568722465488,0.547972685381084,0.999932012950346
LRP5,0.610015270198451,3.12648008380821,3.20519389424397,-0.0787138104357616,0.539757504667124,0.999932012950346
AGGF1,0.799505132968423,4.068147609607,4.14687562039879,-0.0787280107917976,0.530755349931092,0.999932012950346
DPH3P1,0.463757784629756,2.38203822212302,2.46101346872651,-0.0789752466034876,0.551890769811485,0.999932012950346
PHF7,1.06245259566182,5.33292281947307,5.41203780341239,-0.0791149839393208,0.523691125467324,0.999932012950346
