HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
CDH1,2.03123404349659,8.96430099717064,7.69649506198153,1.2678059351891,0.29330587053012,0.999076559929022
BAZ2B,3.31254995677087,12.6173378496568,11.3534311314114,1.26390671824545,0.356631849869634,0.999076559929022
MASTL,2.00082720056032,8.85262405102847,7.59607298707091,1.25655106395755,0.292515718813633,0.999076559929022
BRCA2,1.19494786729725,5.95874822243904,4.71018702010713,1.24856120233192,0.190784113364061,0.999076559929022
SFMBT1,1.45520144339365,6.913017613217,5.67153504532209,1.24148256789491,0.234971219835556,0.999076559929022
YEATS2,2.78511076947156,11.1932848358323,9.95656129645425,1.23672353937803,0.340895720192294,0.999076559929022
UBR7,2.0732128470409,9.05603342182892,7.83220666367721,1.22382675815171,0.302998703231231,0.999076559929022
PADI2,1.41224930263766,6.73441313023701,5.51448370362956,1.21992942660746,0.232618778156654,0.999076559929022
BAZ1B,3.56037008338396,13.1580145267988,11.9606909955844,1.19732353121441,0.370532558589827,0.999076559929022
YEATS4,2.02918059197768,8.86222143989275,7.6897263453113,1.17249509458145,0.307370667560453,0.999076559929022
SUV420H1,2.77025772919741,11.0735936364574,9.91510060510873,1.15849303134868,0.34986330891302,0.999076559929022
KAT8,2.0449313007345,8.89817027827425,7.74132336595106,1.15684691232319,0.310903878505648,0.999076559929022
SUV39H1,1.1135187663069,5.55877263255485,4.40464198501578,1.15413064753907,0.193535900803587,0.999076559929022
UBE2A,4.66624729481689,15.4516046607417,14.2989952583543,1.15260940238739,0.395087394355025,0.999076559929022
MAPKAPK3,1.85965378605066,8.24844199698916,7.11538580944191,1.13305618754726,0.299566599070323,0.999076559929022
CHD7,1.48293671783507,6.9048147572084,5.77259976459498,1.13221499261342,0.258673860212462,0.999076559929022
ING2,2.96589659474125,11.5824381993934,10.4518808682627,1.13055733113067,0.360523909612782,0.999076559929022
PRMT5,1.75030992461367,7.85880673088449,6.73220900187086,1.12659772901363,0.290337531041239,0.999076559929022
CDK5,1.22254597448394,5.93514129438754,4.8132269776214,1.12191431676615,0.220821260058408,0.999076559929022
PBK,0.933309901197514,4.83550389301248,3.72040801019669,1.11509588281579,0.161238592557077,0.999076559929022
EZH2,3.62177295262658,13.2145919432403,12.1068830101142,1.10770893312606,0.381318631469577,0.999076559929022
SIN3A,3.60470262168305,13.1709930591501,12.0664055284484,1.1045875307017,0.381257941562026,0.999076559929022
ZMYM2,3.64859945288481,13.2704701599123,12.1703610646233,1.10010909528903,0.382705492744784,0.999076559929022
HYAL2,1.03001902500487,5.18560505366178,4.08898223984356,1.09662281381822,0.188001196579002,0.999076559929022
KDM4C,2.24129424111361,9.45059614257174,8.359824921978,1.09077122059373,0.333342117778815,0.999076559929022
CHAF1B,0.711306486097307,3.95285414717853,2.86215510167522,1.09069904550331,0.104210190218119,0.976206474317946
SMARCA1,1.11879489509713,5.50936000670504,4.42450742219792,1.08485258450711,0.209151044512986,0.999076559929022
KANSL3,3.91721494130229,13.8643255801756,12.7907790014253,1.07354657875028,0.390869071023607,0.999076559929022
APOBEC2,0.581099090514244,3.40977032205372,2.35088924794926,1.05888107410446,0.0685320059673589,0.839827027587523
MINA,1.35806968362091,6.37067541668305,5.31546486989864,1.05521054678441,0.256137673545246,0.999076559929022
SP140,0.652778877108855,3.68449908209677,2.63306345052921,1.05143563156755,0.0937276944485125,0.944198374229015
TAF3,1.07006778056636,5.29124818922226,4.24067752744741,1.05057066177485,0.206744053525793,0.999076559929022
ING3,2.8122246704792,11.0798391666453,10.0319339039811,1.04790526266425,0.365118889130772,0.999076559929022
FBL,3.0418823170899,11.6945365344276,10.6549885661635,1.03954796826414,0.373704657721849,0.999076559929022
NCOA3,3.66528237589874,13.243533374983,12.2096787801323,1.03385459485066,0.389926874944613,0.999076559929022
GFI1,0.341174717692742,2.41518687318588,1.39366152266092,1.02152535052496,0.00777000651015303,0.286095925382639
CECR2,0.941694555640734,4.76856094854303,3.75249082595025,1.01607012259278,0.185711568630135,0.999076559929022
SFN,0.992137496389031,4.9439805142213,3.94499341451555,0.998987099705747,0.201605136483825,0.999076559929022
CLNS1A,2.09703718563855,8.8957969837499,7.90836830907132,0.987428674678579,0.340112970160675,0.999076559929022
HIRIP3,1.47622750669258,6.73313053004216,5.74817737925993,0.984953150782224,0.285825088553761,0.999076559929022
RUVBL1,1.27976984850781,5.99757576186756,5.02605591270058,0.971519849166985,0.261715211577107,0.999076559929022
CSNK2A1,2.77954000521748,10.8951100424904,9.94103033837406,0.954079704116328,0.375695015594532,0.999076559929022
NPM1,6.06071528852774,16.9733178783946,16.0261114169839,0.947206461410648,0.422657195197005,0.999076559929022
DMAP1,1.08966918971638,5.24507080993735,4.3147265008705,0.930344309066857,0.238307512675784,0.999076559929022
PRDM4,1.75883039062048,7.689758483822,6.76230752746145,0.92745095636055,0.325372221023198,0.999076559929022
FAM175B,0.86989907403138,4.39027845695526,3.47699401379848,0.913284443156786,0.192957567869351,0.999076559929022
TET3,1.54272674895178,6.89583453492792,5.9895474076081,0.906287127319819,0.308722559985177,0.999076559929022
TOP2B,4.60454108665017,15.0953600085447,14.189726527969,0.905633480575665,0.41656911875543,0.999076559929022
DDB2,1.42310310514944,6.45656923620679,5.55422656883385,0.902342667372934,0.295883442584647,0.999076559929022
ACTR6,1.63923425357494,7.23869698726141,6.33695711096523,0.901739876296174,0.319276377516078,0.999076559929022
TAF7,5.47380094113662,16.3504258934213,15.4791992659701,0.871226627451193,0.426304410785963,0.999076559929022
SMARCD2,2.24855199221465,9.25095649854597,8.38223894538155,0.868717553164419,0.366135733575303,0.999076559929022
GTF3C4,0.856464929595579,4.2864820389197,3.42524703048832,0.861235008431371,0.203273047586116,0.999076559929022
C11orf30,2.25650073966429,9.26328543908299,8.40674908329813,0.856536355784858,0.368312866380882,0.999076559929022
TRIM27,2.85162271132765,10.9925327964714,10.1407711363218,0.851761660149526,0.390789883629912,0.999076559929022
DAXX,3.14450599716818,11.7749440299838,10.9243690677812,0.850574962202598,0.398583754589357,0.999076559929022
KDM4B,2.10108170183299,8.77093891395268,7.9211792125116,0.849759701441072,0.361625275733104,0.999076559929022
WDR77,1.28843556748296,5.90198464361358,5.05818905715542,0.843795586458161,0.290933293467515,0.999076559929022
MCRS1,2.09120744926426,8.73077834616997,7.88982322879538,0.840955117374589,0.362478557549637,0.999076559929022
EHMT2,1.89962648422884,8.0699961672457,7.25349253345432,0.816503633791378,0.355102736243597,0.999076559929022
HUWE1,3.71420755642161,13.122846442816,12.3245750607494,0.798271382066527,0.415349121747124,0.999076559929022
CST6,0.578616080304023,3.12667260084134,2.34108367814061,0.785588922700732,0.133996907749774,0.999076559929022
SMARCA2,5.54192300673299,16.3415204805277,15.5573291364981,0.784191344029617,0.433924820807137,0.999076559929022
SETD1B,2.03141055121508,8.4757896467833,7.69707678981718,0.778712856966123,0.369205271035899,0.999076559929022
DPF2,2.82759689328871,10.8510854428548,10.0745051148023,0.776580328052573,0.399573565991984,0.999076559929022
E2F6,1.78399611899075,7.62268856425183,6.85100459647596,0.771683967775869,0.355015341524468,0.999076559929022
RB1,2.86118820445482,10.9379013516786,10.1670730793185,0.770828272360079,0.401190515019355,0.999076559929022
ACTL6A,2.04421880672676,8.50800198024522,7.73902854634827,0.768973433896952,0.37145794612834,0.999076559929022
ARID1A,5.61933111189698,16.4073986805093,15.6402064985261,0.767192181983182,0.435684024264348,0.999076559929022
PBRM1,4.1564573473242,14.0724350231765,13.3127433106221,0.759691712554426,0.425293368506926,0.999076559929022
ARNTL,1.24507806726325,5.65159926940824,4.89716463822488,0.754434631183361,0.305540080533718,0.999076559929022
CBX7,0.824853309277883,4.05710641530861,3.30324088369612,0.753865531612489,0.225620644699088,0.999076559929022
