HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
ZHX1,4.90686615946178,7.42068651598325,5.98803569576024,1.432650820223,0.156582103701281,0.999903837598123
BCOR,1.59520377861064,6.1913106485698,4.76975062698185,1.42156002158795,0.104482002111446,0.907516446735095
GADD45A,2.42423809783952,7.47746251821607,6.06467894573329,1.41278357248278,0.163038010689259,0.999903837598123
ARRB1,3.93511737948395,7.9294053274786,6.52044033130046,1.40896499617813,0.181164288878845,0.999903837598123
ACTL6A,6.50116747393599,6.19262951763255,4.78705377058337,1.40557574704917,0.107894835909398,0.920345806458641
TFDP1,5.38935880778976,7.01375119492191,5.62444770749996,1.38930348742195,0.148864591898368,0.999903837598123
ZNF516,1.77665379905219,6.48031700333104,5.13169737156374,1.3486196317673,0.133956395784454,0.994451799708642
EED,3.71349198347468,7.90356183002431,6.57542710154987,1.32813472847443,0.197246610564973,0.999903837598123
TRIM27,5.96536439830368,6.46155260137136,5.17069543021395,1.29085717115741,0.146300560298831,0.999903837598123
ARID2,5.02197743147503,7.17841846964517,5.90543856818996,1.27297990145521,0.181746563754516,0.999903837598123
HIRIP3,3.23290941798548,7.81712338508352,6.56460604521958,1.25251733986394,0.210600071257597,0.999903837598123
ZNF217,6.5987132846546,5.97231265498333,4.72358644273281,1.24872621225052,0.132543186306826,0.989703513670838
MEAF6,5.66547544856118,6.65332618784214,5.40582364229535,1.2475025455468,0.165314630779586,0.999903837598123
PARP3,1.64300132427188,6.1094280741985,4.86980257350698,1.23962550069152,0.141610904200148,0.999903837598123
EZH2,4.40609388466445,7.5395254773275,6.31117564766127,1.22834982966624,0.205966494220587,0.999903837598123
ZGPAT,4.1048695749542,7.66417764569252,6.45924519620706,1.20493244948547,0.215815276512381,0.999903837598123
CDK2,4.41525645791244,7.50304608200668,6.3060251848081,1.19702089719858,0.211790772479642,0.999903837598123
TTK,2.30002656422207,7.09395785800767,5.92490250101833,1.16905535698934,0.202760917635978,0.999903837598123
RBBP7,7.65340143250236,5.35950861558565,4.20024349542657,1.15926512015908,0.122309563591809,0.955429205936603
PRKCA,1.23869592949591,5.06138504616112,3.92094856993889,1.14043647622222,0.110070369189993,0.926196826785768
HMG20B,6.50039563217843,5.92764071465464,4.78756013514109,1.14008057951355,0.157715688521832,0.999903837598123
POLE3,5.27664596616692,6.85001771823797,5.71262999948679,1.13738771875118,0.200639502646904,0.999903837598123
BRCA1,2.64227828454436,7.36801984388412,6.26615741732312,1.101862426561,0.229257266390849,0.999903837598123
ERBB4,1.05105520264086,4.49948199737559,3.4064263055353,1.0930556918403,0.088072331850385,0.840077009941091
WDR77,4.69625677382321,7.209770900644,6.13333217572611,1.07643872491789,0.229688165726066,0.999903837598123
TAF12,3.58696681484235,7.6374679715156,6.59064276358296,1.04682520793265,0.251558367927151,0.999903837598123
PRKCD,3.29746976821497,7.61525277708939,6.57747463329053,1.03777814379886,0.252981784943072,0.999903837598123
PHF13,3.43260754773636,7.60523310194634,6.59241826209896,1.01281483984739,0.258600857053934,0.999903837598123
PRKDC,6.83669859686136,5.58023628732582,4.58075940038881,0.999476886937014,0.178834809085478,0.999903837598123
RBBP4,7.58640732920213,5.21955154198872,4.22616080462737,0.993390737361347,0.160862016284457,0.999903837598123
CBX6,4.9035177548288,6.98245300990621,5.99041771657675,0.992035293329459,0.24254856680687,0.999903837598123
KDM5C,5.38559867568618,6.60886814847906,5.62740073144974,0.981467417029329,0.231094623231832,0.999903837598123
SMYD3,3.19948130072287,7.5227838199184,6.55650758048744,0.966276239430957,0.267204686566447,0.999903837598123
GTF2I,4.93928481631287,6.860325057935,5.96504031557762,0.895284742357382,0.263457638179327,0.999903837598123
TRIM28,6.41199765383926,5.73261631522437,4.84654077244451,0.886075542779854,0.220432614137635,0.999903837598123
TLE1,5.7780913801956,6.18120130774108,5.31688277816171,0.864318529579372,0.246576787198596,0.999903837598123
HAT1,6.08984868062298,5.92686940732617,5.07602226864265,0.850847138683514,0.239897710428548,0.999903837598123
TLE4,1.07045840411153,4.29290784647125,3.46160652491801,0.831301321553243,0.155676934642718,0.999903837598123
HLTF,5.175406021872,6.62119987480949,5.79097016777251,0.830229707036978,0.272794630052947,0.999903837598123
APBB1,2.78476329628711,7.19575224422954,6.36992309030849,0.825829153921047,0.292347778207911,0.999903837598123
JMJD1C,5.22657232594286,6.54279062756386,5.751566569971,0.791224057592864,0.280979645278023,0.999903837598123
BRCA2,2.45783605561235,6.88239019862097,6.09926910515258,0.783121093468383,0.294159791815215,0.999903837598123
PRMT5,5.58291092868179,6.25200047214695,5.47139512865424,0.780605343492711,0.273770628669387,0.999903837598123
PRKCB,0.354932632219845,1.96990891339235,1.20312288523654,0.766786028155814,0.00360741291101455,0.111748973772926
RNF20,4.06083584243914,7.24158654314691,6.47672570953397,0.764860833612936,0.309297527144369,0.999903837598123
PRKAA2,1.73995514487115,5.81239772809931,5.0624272694069,0.749970458692412,0.266141151200056,0.999903837598123
ATF7IP,5.25454316981107,6.47902672074592,5.72985968776337,0.749167032982549,0.290752414499486,0.999903837598123
ZBTB7C,1.98567821680399,6.20885277381523,5.48834737841276,0.72050539540247,0.289985371172381,0.999903837598123
CBX5,5.81237923653213,5.99660425204406,5.28988614740901,0.706718104635047,0.286648335217226,0.999903837598123
WSB2,5.53352891466456,6.21248614951174,5.51060540447689,0.701880745034845,0.295653115633604,0.999903837598123
SKP1,8.16467207635863,4.7340410501957,4.04241871076448,0.691622339431216,0.235374308493476,0.999903837598123
